,id,match_date,kick_off_time,home_team,away_team,venue,attendance,month,year,capacity_y,rain,first_end_sec,capacity_ratio
2487,15708,2014-03-29,14,C大阪,新潟,キンチョウスタジアム,15232.0,3,2014,17892,0,0,85.13302034428794
2488,15709,2014-03-29,14,広島,徳島,エディオンスタジアム広島,11766.0,3,2014,36894,0,0,31.891364449503985
2489,15710,2014-03-29,15,柏,大宮,日立柏サッカー場,11568.0,3,2014,15109,0,0,76.56363756701305
2490,15711,2014-03-29,15,清水,FC東京,IAIスタジアム日本平,14420.0,3,2014,20248,0,0,71.21691031212958
2491,15712,2014-03-29,15,神戸,浦和,ノエビアスタジアム神戸,12174.0,3,2014,28425,0,0,42.82849604221636
2492,15713,2014-03-29,19,鳥栖,G大阪,ベストアメニティスタジアム,12115.0,3,2014,24130,1,0,50.20721094073767
2493,15714,2014-04-06,13,新潟,横浜FM,デンカビッグスワンスタジアム,21132.0,4,2014,41684,0,0,50.69571058439689
2494,15715,2014-04-06,13,名古屋,広島,豊田スタジアム,15214.0,4,2014,41255,0,0,36.87795418737122
2495,15716,2014-04-06,13,徳島,川崎F,鳴門・大塚スポーツパークポカリスエットスタジアム,8467.0,4,2014,17924,0,0,47.23833965632671
2496,15717,2014-04-06,15,大宮,神戸,NACK5スタジアム大宮,9870.0,4,2014,15491,0,0,63.714414821509266
2497,15718,2014-04-06,15,柏,C大阪,日立柏サッカー場,13731.0,4,2014,15109,0,0,90.87960818055464
2498,15719,2014-04-06,15,甲府,清水,山梨中銀スタジアム,10144.0,4,2014,15859,0,0,63.96367992937763
2499,15720,2014-04-06,16,FC東京,鳥栖,味の素スタジアム,14165.0,4,2014,48999,0,0,28.90875323986204
2500,15721,2014-04-06,16,G大阪,鹿島,万博記念競技場,12899.0,4,2014,21000,0,0,61.423809523809524
2501,15722,2014-04-06,19,浦和,仙台,埼玉スタジアム2002,26762.0,4,2014,62010,0,0,43.157555233026926
2502,15723,2014-04-11,19,川崎F,柏,等々力陸上競技場,12379.0,4,2014,26827,0,0,46.14381034032877
2503,15724,2014-04-12,14,横浜FM,仙台,日産スタジアム,19181.0,4,2014,72081,0,0,26.61034114399079
2504,15725,2014-04-12,14,C大阪,G大阪,ヤンマースタジアム長居,42723.0,4,2014,47853,0,0,89.27966898627045
2505,15726,2014-04-12,15,鹿島,新潟,県立カシマサッカースタジアム,11953.0,4,2014,37496,0,0,31.878066993812677
2506,15727,2014-04-12,15,清水,大宮,IAIスタジアム日本平,11497.0,4,2014,20248,0,0,56.780916633741604
2507,15728,2014-04-12,15,名古屋,浦和,豊田スタジアム,19505.0,4,2014,41255,0,0,47.27911768270513
2508,15729,2014-04-12,15,神戸,徳島,ノエビアスタジアム神戸,13408.0,4,2014,28425,0,0,47.16974494283201
2509,15730,2014-04-12,18,鳥栖,甲府,ベストアメニティスタジアム,8276.0,4,2014,24130,0,0,34.297554910899294
2510,15731,2014-04-12,19,広島,FC東京,エディオンスタジアム広島,12529.0,4,2014,36894,0,0,33.95945140131187
2511,15732,2014-04-19,14,仙台,鳥栖,ユアテックスタジアム仙台,11413.0,4,2014,19694,0,0,57.95166040418401
2512,15733,2014-04-19,14,徳島,清水,鳴門・大塚スポーツパークポカリスエットスタジアム,6113.0,4,2014,17924,0,0,34.10511046641375
2513,15734,2014-04-19,15,鹿島,神戸,県立カシマサッカースタジアム,11952.0,4,2014,37496,0,0,31.87540004267122
2514,15735,2014-04-19,15,柏,横浜FM,日立柏サッカー場,11436.0,4,2014,15109,0,0,75.6899861009994
2515,15736,2014-04-19,16,FC東京,C大阪,味の素スタジアム,40761.0,4,2014,48999,0,0,83.18741198799977
2516,15737,2014-04-19,16,G大阪,大宮,万博記念競技場,11059.0,4,2014,21000,0,0,52.661904761904765
2517,15738,2014-04-19,17,浦和,川崎F,埼玉スタジアム2002,35239.0,4,2014,62010,0,0,56.82793097887438
2518,15739,2014-04-19,19,甲府,名古屋,山梨中銀スタジアム,8197.0,4,2014,15859,1,0,51.68673939088215
2519,15740,2014-04-20,15,新潟,広島,デンカビッグスワンスタジアム,21452.0,4,2014,41684,0,0,51.463391229248636
2520,15741,2014-04-26,13,柏,浦和,日立柏サッカー場,12367.0,4,2014,15109,0,0,81.85187636508041
2521,15742,2014-04-26,14,横浜FM,FC東京,日産スタジアム,26058.0,4,2014,72081,0,0,36.150996795271986
2522,15743,2014-04-26,14,清水,仙台,IAIスタジアム日本平,11188.0,4,2014,20248,0,0,55.25483998419597
2523,15744,2014-04-26,14,徳島,新潟,鳴門・大塚スポーツパークポカリスエットスタジアム,6096.0,4,2014,17924,0,0,34.01026556572194
2524,15745,2014-04-26,15,名古屋,鳥栖,名古屋市瑞穂陸上競技場,9065.0,4,2014,20223,0,0,44.82519903080651
2525,15746,2014-04-26,15,神戸,C大阪,ノエビアスタジアム神戸,25382.0,4,2014,28425,0,0,89.29463500439753
2526,15747,2014-04-26,16,川崎F,G大阪,等々力陸上競技場,19164.0,4,2014,26827,0,0,71.43549409177321
2527,15748,2014-04-26,17,大宮,甲府,NACK5スタジアム大宮,9882.0,4,2014,15491,0,0,63.79187915563875
2528,15749,2014-04-26,19,広島,鹿島,エディオンスタジアム広島,16992.0,4,2014,36894,0,0,46.056269312083266
2529,15750,2014-04-29,13,FC東京,名古屋,国立競技場,25851.0,4,2014,54224,0,0,47.6744614930658
2530,15751,2014-04-29,13,甲府,徳島,山梨中銀スタジアム,8665.0,4,2014,15859,0,0,54.637745128948865
2531,15752,2014-04-29,14,新潟,神戸,デンカビッグスワンスタジアム,23442.0,4,2014,41684,0,0,56.237405239420404
2532,15753,2014-04-29,14,鳥栖,広島,ベストアメニティスタジアム,17339.0,4,2014,24130,0,0,71.85661002900953
2533,15754,2014-04-29,15,鹿島,清水,県立カシマサッカースタジアム,15077.0,4,2014,37496,0,0,40.209622359718374
2534,15755,2014-04-29,16,仙台,川崎F,ユアテックスタジアム仙台,13040.0,4,2014,19694,0,0,66.21305981517213
2535,15756,2014-04-29,16,浦和,横浜FM,埼玉スタジアム2002,38226.0,4,2014,62010,0,0,61.64489598451862
2536,15757,2014-04-29,16,G大阪,柏,万博記念競技場,13845.0,4,2014,21000,0,0,65.92857142857143
2537,15758,2014-04-29,19,C大阪,大宮,ヤンマースタジアム長居,19367.0,4,2014,47853,0,0,40.47186174325539
2538,15759,2014-05-03,16,浦和,FC東京,埼玉スタジアム2002,43564.0,5,2014,62010,0,0,70.2531849701661
2539,15760,2014-05-03,17,大宮,新潟,NACK5スタジアム大宮,12105.0,5,2014,15491,0,0,78.14214705312762
2540,15761,2014-05-03,13,柏,鹿島,日立柏サッカー場,13650.0,5,2014,15109,0,0,90.34350387186446
2541,15762,2014-05-03,15,川崎F,甲府,等々力陸上競技場,18261.0,5,2014,26827,0,0,68.06948223804376
2542,15763,2014-05-03,14,横浜FM,G大阪,日産スタジアム,35550.0,5,2014,72081,0,0,49.31951554501186
2543,15764,2014-05-03,15,清水,鳥栖,IAIスタジアム日本平,17286.0,5,2014,20248,0,0,85.37139470564993
2544,15765,2014-05-03,19,名古屋,C大阪,豊田スタジアム,38966.0,5,2014,41255,0,0,94.45158162646952
2545,15766,2014-05-03,15,神戸,広島,ノエビアスタジアム神戸,17573.0,5,2014,28425,0,0,61.82233948988567
2546,15767,2014-05-03,14,徳島,仙台,鳴門・大塚スポーツパークポカリスエットスタジアム,9686.0,5,2014,17924,0,0,54.03927694711002
2547,15768,2014-05-06,13,仙台,神戸,ユアテックスタジアム仙台,12945.0,5,2014,19694,0,0,65.73067939473951
2548,15769,2014-05-06,15,鹿島,名古屋,県立カシマサッカースタジアム,15122.0,5,2014,37496,0,0,40.32963516108385
2549,15770,2014-05-06,13,FC東京,大宮,味の素スタジアム,23722.0,5,2014,48999,0,0,48.41323292312088
2550,15771,2014-05-06,16,甲府,浦和,国立競技場,36505.0,5,2014,54224,0,0,67.32258778400708
2551,15772,2014-05-06,14,新潟,清水,デンカビッグスワンスタジアム,35533.0,5,2014,41684,0,0,85.24373860474043
2552,15773,2014-05-06,19,G大阪,徳島,万博記念競技場,12654.0,5,2014,21000,0,0,60.25714285714285
2553,15774,2014-05-06,15,鳥栖,柏,ベストアメニティスタジアム,14457.0,5,2014,24130,0,0,59.91297140489018
2554,15775,2014-07-15,19,広島,横浜FM,エディオンスタジアム広島,9515.0,7,2014,36894,0,0,25.79010137149672
2555,15776,2014-07-15,19,C大阪,川崎F,キンチョウスタジアム,15873.0,7,2014,17892,0,0,88.71562709590879
2556,15777,2014-05-10,16,大宮,浦和,NACK5スタジアム大宮,13348.0,5,2014,15491,0,0,86.16616099670776
2557,15778,2014-05-10,19,柏,新潟,日立柏サッカー場,11003.0,5,2014,15109,0,0,72.82414454960619
2558,15779,2014-05-10,14,横浜FM,鳥栖,日産スタジアム,19606.0,5,2014,72081,0,0,27.19995560549937
2559,15780,2014-05-10,13,名古屋,G大阪,豊田スタジアム,20781.0,5,2014,41255,0,0,50.37207611198643
2560,15781,2014-05-10,15,神戸,甲府,ノエビアスタジアム神戸,12224.0,5,2014,28425,0,0,43.00439753737907
2561,15782,2014-05-10,14,徳島,FC東京,鳴門・大塚スポーツパークポカリスエットスタジアム,7451.0,5,2014,17924,0,0,41.56996206203972
2562,15783,2014-05-10,15,川崎F,鹿島,等々力陸上競技場,17451.0,5,2014,26827,0,0,65.05013605695754
2563,15784,2014-05-10,16,C大阪,仙台,キンチョウスタジアム,15479.0,5,2014,17892,0,0,86.51352559803264
2564,15785,2014-05-10,14,広島,清水,エディオンスタジアム広島,12960.0,5,2014,36894,0,0,35.12766303463978
2565,15786,2014-05-17,19,鹿島,徳島,県立カシマサッカースタジアム,13544.0,5,2014,37496,0,0,36.12118625986772
2566,15787,2014-05-17,14,浦和,C大阪,埼玉スタジアム2002,54350.0,5,2014,62010,0,0,87.64715368488953
2567,15788,2014-05-17,18,FC東京,G大阪,味の素スタジアム,26485.0,5,2014,48999,0,0,54.05212351272475
2568,15789,2014-05-17,13,甲府,柏,山梨中銀スタジアム,10073.0,5,2014,15859,0,0,63.515984614414535
2569,15790,2014-05-17,15,新潟,名古屋,デンカビッグスワンスタジアム,24176.0,5,2014,41684,0,0,57.99827271854908
2570,15791,2014-05-17,14,清水,神戸,IAIスタジアム日本平,12639.0,5,2014,20248,0,0,62.420979849861716
2571,15792,2014-05-17,15,鳥栖,大宮,ベストアメニティスタジアム,11339.0,5,2014,24130,0,0,46.99129714048902
2572,15793,2014-05-18,13,仙台,広島,ユアテックスタジアム仙台,18863.0,5,2014,19694,0,0,95.78044074337362
2573,15794,2014-05-18,15,川崎F,横浜FM,等々力陸上競技場,19668.0,5,2014,26827,0,0,73.31419838222686
2574,15795,2014-07-19,18,浦和,新潟,埼玉スタジアム2002,30776.0,7,2014,62010,0,0,49.63070472504435
2575,15796,2014-07-19,19,大宮,広島,NACK5スタジアム大宮,9272.0,7,2014,15491,1,0,59.854108837389454
2576,15797,2014-07-19,20,柏,仙台,日立柏サッカー場,8982.0,7,2014,15109,1,0,59.44801111920047
2577,15798,2014-07-19,18,FC東京,鹿島,味の素スタジアム,27387.0,7,2014,48999,0,0,55.89297740770219
2578,15799,2014-07-19,18,清水,川崎F,IAIスタジアム日本平,15305.0,7,2014,20248,0,0,75.58771236665349
2579,15800,2014-07-19,19,名古屋,徳島,豊田スタジアム,22635.0,7,2014,41255,0,0,54.86607683917101
2580,15801,2014-07-19,19,G大阪,甲府,万博記念競技場,11373.0,7,2014,21000,0,0,54.15714285714286
2581,15802,2014-07-19,19,C大阪,横浜FM,ヤンマースタジアム長居,30188.0,7,2014,47853,0,0,63.08486406285917
2582,15803,2014-07-19,19,神戸,鳥栖,ノエビアスタジアム神戸,20616.0,7,2014,28425,0,0,72.52770448548813
2583,15804,2014-07-23,19,仙台,名古屋,ユアテックスタジアム仙台,13302.0,7,2014,19694,0,0,67.54341423783895
2584,15805,2014-07-23,19,鹿島,大宮,県立カシマサッカースタジアム,8840.0,7,2014,37496,0,0,23.575848090462983
2585,15806,2014-07-23,19,横浜FM,神戸,ニッパツ三ツ沢球技場,13445.0,7,2014,15440,0,0,87.07901554404145
2586,15807,2014-07-23,19,甲府,C大阪,山梨中銀スタジアム,12052.0,7,2014,15859,0,0,75.99470332303424
2587,15808,2014-07-23,19,新潟,FC東京,デンカビッグスワンスタジアム,17348.0,7,2014,41684,0,0,41.61788695902505
2588,15809,2014-07-23,19,G大阪,清水,万博記念競技場,10898.0,7,2014,21000,0,0,51.89523809523809
2589,15810,2014-07-23,19,広島,柏,エディオンスタジアム広島,12673.0,7,2014,36894,0,0,34.34975876836342
2590,15811,2014-07-23,19,徳島,浦和,鳴門・大塚スポーツパークポカリスエットスタジアム,10860.0,7,2014,17924,0,0,60.5891542066503
2591,15812,2014-07-23,19,鳥栖,川崎F,ベストアメニティスタジアム,23277.0,7,2014,24130,0,0,96.46498135101534
2592,15813,2014-07-27,18,浦和,鹿島,埼玉スタジアム2002,39205.0,7,2014,62010,0,0,63.22367360103209
2593,15814,2014-07-27,19,大宮,徳島,NACK5スタジアム大宮,8123.0,7,2014,15491,0,0,52.43689884449035
2594,15815,2014-07-27,18,FC東京,仙台,味の素スタジアム,15491.0,7,2014,48999,0,0,31.61493091695749
2595,15816,2014-07-27,19,川崎F,新潟,等々力陸上競技場,19254.0,7,2014,26827,0,0,71.77097700078279
2596,15817,2014-07-27,18,清水,柏,IAIスタジアム日本平,11095.0,7,2014,20248,0,0,54.79553536151719
2597,15818,2014-07-27,19,名古屋,横浜FM,名古屋市瑞穂陸上競技場,16261.0,7,2014,20223,0,0,80.40844582900658
2598,15819,2014-07-27,19,C大阪,鳥栖,キンチョウスタジアム,13431.0,7,2014,17892,0,0,75.06706908115359
2599,15820,2014-07-27,19,神戸,G大阪,ノエビアスタジアム神戸,18012.0,7,2014,28425,0,0,63.366754617414244
2600,15821,2014-07-27,19,広島,甲府,エディオンスタジアム広島,15101.0,7,2014,36894,0,0,40.93077465170488
2601,15822,2014-08-02,19,仙台,大宮,ユアテックスタジアム仙台,14931.0,8,2014,19694,0,0,75.81496902609932
2602,15823,2014-08-02,18,鹿島,広島,県立カシマサッカースタジアム,16632.0,8,2014,37496,0,0,44.356731384681034
2603,15824,2014-08-02,19,浦和,神戸,埼玉スタジアム2002,26494.0,8,2014,62010,0,0,42.725366876310275
2604,15825,2014-08-02,19,柏,川崎F,日立柏サッカー場,11963.0,8,2014,15109,0,0,79.17797339334172
2605,15826,2014-08-02,18,FC東京,清水,味の素スタジアム,24119.0,8,2014,48999,0,0,49.22345353986816
2606,15827,2014-08-02,19,新潟,C大阪,デンカビッグスワンスタジアム,30078.0,8,2014,41684,0,0,72.1571826120334
2607,15828,2014-08-02,18,G大阪,横浜FM,万博記念競技場,15363.0,8,2014,21000,1,0,73.15714285714286
2608,15829,2014-08-02,18,徳島,甲府,鳴門・大塚スポーツパークポカリスエットスタジアム,3594.0,8,2014,17924,0,0,20.051327828609686
2609,15830,2014-08-02,19,鳥栖,名古屋,ベストアメニティスタジアム,10415.0,8,2014,24130,0,0,43.162038955656854
2610,15831,2014-08-09,19,大宮,G大阪,NACK5スタジアム大宮,10541.0,8,2014,15491,1,0,68.0459621715835
2611,15832,2014-08-09,19,川崎F,浦和,等々力陸上競技場,18378.0,8,2014,26827,0,0,68.50561001975622
2612,15833,2014-08-09,19,横浜FM,柏,日産スタジアム,24544.0,8,2014,72081,0,0,34.050581984156715
2613,15834,2014-08-09,18,甲府,仙台,山梨中銀スタジアム,8523.0,8,2014,15859,0,0,53.74235449902264
2614,15835,2014-08-09,18,清水,徳島,IAIスタジアム日本平,11887.0,8,2014,20248,0,0,58.707032793362316
2615,15836,2014-08-09,19,名古屋,鹿島,豊田スタジアム,16369.0,8,2014,41255,0,0,39.6776148345655
2616,15837,2014-08-09,19,C大阪,FC東京,ヤンマースタジアム長居,16211.0,8,2014,47853,0,0,33.87666395001359
2617,15838,2014-08-09,19,神戸,新潟,ノエビアスタジアム神戸,11303.0,8,2014,28425,0,0,39.76429199648197
2618,15839,2014-08-11,19,広島,鳥栖,エディオンスタジアム広島,12026.0,8,2014,36894,0,0,32.59608608445818
2619,15840,2014-08-16,19,仙台,清水,ユアテックスタジアム仙台,14252.0,8,2014,19694,0,0,72.36721844216513
2620,15841,2014-08-16,18,鹿島,甲府,県立カシマサッカースタジアム,16724.0,8,2014,37496,1,0,44.6020908896949
2621,15842,2014-08-16,18,浦和,広島,埼玉スタジアム2002,39224.0,8,2014,62010,0,0,63.25431382035156
2622,15843,2014-08-16,19,柏,神戸,日立柏サッカー場,9219.0,8,2014,15109,0,0,61.016612614997676
2623,15844,2014-08-16,19,新潟,大宮,デンカビッグスワンスタジアム,26949.0,8,2014,41684,0,0,64.65070530659246
2624,15845,2014-08-16,18,G大阪,名古屋,万博記念競技場,15383.0,8,2014,21000,1,0,73.25238095238096
2625,15846,2014-08-16,19,徳島,横浜FM,鳴門・大塚スポーツパークポカリスエットスタジアム,12034.0,8,2014,17924,0,0,67.13903146619057
2626,15847,2014-08-16,19,鳥栖,FC東京,ベストアメニティスタジアム,18100.0,8,2014,24130,0,0,75.01036054703688
2627,15848,2014-08-16,19,川崎F,C大阪,等々力陸上競技場,18124.0,8,2014,26827,0,0,67.55880269877362
2628,15849,2014-08-23,19,大宮,鳥栖,NACK5スタジアム大宮,8718.0,8,2014,15491,0,0,56.27783874507779
2629,15850,2014-08-23,18,FC東京,浦和,味の素スタジアム,32759.0,8,2014,48999,0,0,66.85646645849916
2630,15851,2014-08-23,18,甲府,G大阪,山梨中銀スタジアム,12191.0,8,2014,15859,0,0,76.87117724951132
2631,15852,2014-08-23,19,新潟,徳島,デンカビッグスワンスタジアム,24903.0,8,2014,41684,0,0,59.74234718357163
2632,15853,2014-08-23,18,清水,鹿島,IAIスタジアム日本平,13447.0,8,2014,20248,0,0,66.41149743184512
2633,15854,2014-08-23,19,名古屋,柏,豊田スタジアム,15124.0,8,2014,41255,0,0,36.65979881226518
2634,15855,2014-08-23,19,神戸,仙台,ノエビアスタジアム神戸,13329.0,8,2014,28425,0,0,46.891820580474935
2635,15856,2014-08-23,19,横浜FM,川崎F,ニッパツ三ツ沢球技場,14014.0,8,2014,15440,0,0,90.7642487046632
2636,15857,2014-08-23,19,広島,C大阪,エディオンスタジアム広島,21102.0,8,2014,36894,0,0,57.19629208001301
2637,15858,2014-08-30,19,鹿島,FC東京,県立カシマサッカースタジアム,19839.0,8,2014,37496,0,0,52.9096436953275
2638,15859,2014-08-30,18,浦和,大宮,埼玉スタジアム2002,42308.0,8,2014,62010,0,0,68.22770520883729
2639,15860,2014-08-30,19,柏,甲府,日立柏サッカー場,9022.0,8,2014,15109,0,0,59.71275398768946
2640,15861,2014-08-30,18,G大阪,新潟,万博記念競技場,12696.0,8,2014,21000,0,0,60.457142857142856
2641,15862,2014-08-30,19,鳥栖,清水,ベストアメニティスタジアム,17234.0,8,2014,24130,0,0,71.42146705346042
2642,15863,2014-08-30,19,仙台,横浜FM,ユアテックスタジアム仙台,17468.0,8,2014,19694,0,0,88.69706509596831
2643,15864,2014-08-30,19,名古屋,川崎F,名古屋市瑞穂陸上競技場,15312.0,8,2014,20223,0,0,75.7157691737131
2644,15865,2014-08-30,19,C大阪,神戸,ヤンマースタジアム長居,21091.0,8,2014,47853,0,0,44.074561678473664
2645,15866,2014-08-30,18,徳島,広島,鳴門・大塚スポーツパークポカリスエットスタジアム,11640.0,8,2014,17924,0,0,64.94086141486275
2646,15867,2014-09-13,18,大宮,鹿島,熊谷スポーツ文化公園陸上競技場,14182.0,9,2014,15002,0,0,94.53406212504999
2647,15868,2014-09-13,18,FC東京,神戸,味の素スタジアム,19097.0,9,2014,48999,0,0,38.9742647809139
2648,15869,2014-09-13,19,川崎F,徳島,等々力陸上競技場,18444.0,9,2014,26827,0,0,68.75163081969657
2649,15870,2014-09-13,19,横浜FM,名古屋,日産スタジアム,25045.0,9,2014,72081,0,0,34.74563338466447
2650,15871,2014-09-13,18,甲府,鳥栖,山梨中銀スタジアム,10352.0,9,2014,15859,0,0,65.27523803518507
2651,15872,2014-09-13,19,新潟,仙台,デンカビッグスワンスタジアム,23981.0,9,2014,41684,0,0,57.53046732559255
2652,15873,2014-09-13,15,清水,浦和,エコパスタジアム,19059.0,9,2014,51697,0,0,36.86674275103004
2653,15874,2014-09-13,19,C大阪,柏,ヤンマースタジアム長居,22941.0,9,2014,47853,0,0,47.940567989467745
2654,15875,2014-09-13,19,広島,G大阪,エディオンスタジアム広島,17490.0,9,2014,36894,0,0,47.40608228980322
2655,15876,2014-09-20,19,鹿島,横浜FM,県立カシマサッカースタジアム,17834.0,9,2014,37496,1,0,47.562406656710046
2656,15877,2014-09-20,19,浦和,柏,埼玉スタジアム2002,31652.0,9,2014,62010,0,0,51.04338009998387
2657,15878,2014-09-20,19,川崎F,FC東京,等々力陸上競技場,18805.0,9,2014,26827,0,0,70.09729004361279
2658,15879,2014-09-20,15,名古屋,甲府,名古屋市瑞穂陸上競技場,9919.0,9,2014,20223,0,0,49.048113534094846
2659,15880,2014-09-20,16,G大阪,C大阪,万博記念競技場,19569.0,9,2014,21000,0,0,93.18571428571428
2660,15881,2014-09-20,19,神戸,清水,神戸総合運動公園ユニバー記念競技場,14850.0,9,2014,35910,0,0,41.35338345864661
2661,15882,2014-09-20,19,広島,新潟,エディオンスタジアム広島,11937.0,9,2014,36894,0,0,32.3548544478777
2662,15883,2014-09-20,19,徳島,大宮,鳴門・大塚スポーツパークポカリスエットスタジアム,5996.0,9,2014,17924,0,0,33.452354385181884
2663,15884,2014-09-20,19,鳥栖,仙台,ベストアメニティスタジアム,10231.0,9,2014,24130,0,0,42.39950269374223
2664,15885,2014-09-23,14,仙台,鹿島,ユアテックスタジアム仙台,17006.0,9,2014,19694,0,0,86.35117294607495
2665,15886,2014-09-23,15,大宮,川崎F,NACK5スタジアム大宮,12848.0,9,2014,15491,0,0,82.93848040797883
2666,15887,2014-09-23,19,柏,鳥栖,日立柏サッカー場,9022.0,9,2014,15109,0,0,59.71275398768946
2667,15888,2014-09-23,15,FC東京,徳島,味の素スタジアム,22187.0,9,2014,48999,0,0,45.280515928896506
2668,15889,2014-09-23,15,横浜FM,広島,日産スタジアム,23438.0,9,2014,72081,0,0,32.51619705608968
2669,15890,2014-09-23,18,甲府,神戸,山梨中銀スタジアム,9916.0,9,2014,15859,0,0,62.52601046724258
2670,15891,2014-09-23,14,新潟,浦和,デンカビッグスワンスタジアム,28303.0,9,2014,41684,0,0,67.89895403512139
2671,15892,2014-09-23,14,清水,G大阪,IAIスタジアム日本平,15093.0,9,2014,20248,0,0,74.54069537732121
2672,15893,2014-09-23,19,C大阪,名古屋,ヤンマースタジアム長居,17807.0,9,2014,47853,0,0,37.21187804317388
2673,15894,2014-09-27,18,大宮,清水,NACK5スタジアム大宮,11684.0,9,2014,15491,0,0,75.42443999741786
2674,15895,2014-09-27,16,FC東京,柏,味の素スタジアム,22945.0,9,2014,48999,0,0,46.82748627523011
2675,15896,2014-09-27,19,名古屋,新潟,名古屋市瑞穂陸上競技場,11652.0,9,2014,20223,0,0,57.61756415962024
2676,15897,2014-09-27,18,G大阪,鳥栖,万博記念競技場,13221.0,9,2014,21000,0,0,62.957142857142856
2677,15898,2014-09-27,19,徳島,鹿島,鳴門・大塚スポーツパークポカリスエットスタジアム,10493.0,9,2014,17924,0,0,58.541620174068285
2678,15899,2014-09-27,19,川崎F,仙台,等々力陸上競技場,18127.0,9,2014,26827,0,0,67.56998546240727
2679,15900,2014-09-27,14,横浜FM,甲府,ニッパツ三ツ沢球技場,12953.0,9,2014,15440,0,0,83.89248704663213
2680,15901,2014-09-27,19,C大阪,浦和,ヤンマースタジアム長居,22936.0,9,2014,47853,0,0,47.930119323762355
2681,15902,2014-09-27,15,広島,神戸,エディオンスタジアム広島,12433.0,9,2014,36894,0,0,33.699246489944166
2682,15903,2014-10-05,15,仙台,FC東京,ユアテックスタジアム仙台,13699.0,10,2014,19694,1,0,69.55925662638367
2683,15904,2014-10-05,12,鹿島,G大阪,県立カシマサッカースタジアム,17939.0,10,2014,37496,1,0,47.84243652656283
2684,15905,2014-10-05,14,浦和,徳島,埼玉スタジアム2002,23294.0,10,2014,62010,0,0,37.5649088856636
2685,15906,2014-10-05,15,柏,広島,日立柏サッカー場,6115.0,10,2014,15109,1,0,40.472566020252835
2686,15907,2014-10-05,17,甲府,大宮,山梨中銀スタジアム,5416.0,10,2014,15859,1,0,34.150955293524184
2687,15908,2014-10-05,19,新潟,川崎F,デンカビッグスワンスタジアム,17265.0,10,2014,41684,0,0,41.41876979176662
2688,15909,2014-10-05,14,清水,C大阪,IAIスタジアム日本平,11971.0,10,2014,20248,0,0,59.1218885815883
2689,15910,2014-10-05,15,神戸,名古屋,ノエビアスタジアム神戸,17516.0,10,2014,28425,0,0,61.62181178540017
2690,15911,2014-10-05,15,鳥栖,横浜FM,ベストアメニティスタジアム,12632.0,10,2014,24130,0,0,52.34977206796518
2691,15912,2014-10-18,14,仙台,浦和,ユアテックスタジアム仙台,18914.0,10,2014,19694,0,0,96.03940286381639
2692,15913,2014-10-18,14,鹿島,柏,県立カシマサッカースタジアム,15577.0,10,2014,37496,0,0,41.54309793044592
2693,15914,2014-10-18,17,大宮,FC東京,NACK5スタジアム大宮,11901.0,10,2014,15491,0,0,76.82525337292621
2694,15915,2014-10-18,15,横浜FM,清水,日産スタジアム,19310.0,10,2014,72081,0,0,26.789306474660453
2695,15916,2014-10-18,15,新潟,甲府,デンカビッグスワンスタジアム,21964.0,10,2014,41684,0,0,52.69168026101142
2696,15917,2014-10-18,14,G大阪,川崎F,万博記念競技場,17615.0,10,2014,21000,0,0,83.88095238095238
2697,15918,2014-10-18,16,広島,名古屋,エディオンスタジアム広島,16304.0,10,2014,36894,0,0,44.191467447281404
2698,15919,2014-10-18,13,徳島,神戸,鳴門・大塚スポーツパークポカリスエットスタジアム,6678.0,10,2014,17924,0,0,37.257308636465076
2699,15920,2014-10-18,19,鳥栖,C大阪,ベストアメニティスタジアム,15083.0,10,2014,24130,0,0,62.50725238292581
2700,15921,2014-10-22,19,浦和,甲府,埼玉スタジアム2002,19977.0,10,2014,62010,0,0,32.21577164973392
2701,15922,2014-10-22,19,柏,G大阪,日立柏サッカー場,7474.0,10,2014,15109,1,0,49.46720497716593
2702,15923,2014-10-22,19,清水,新潟,IAIスタジアム日本平,8539.0,10,2014,20248,0,0,42.17206637692612
2703,15924,2014-10-22,19,名古屋,仙台,名古屋市瑞穂陸上競技場,5599.0,10,2014,20223,1,0,27.686297779755726
2704,15925,2014-10-22,19,神戸,鹿島,ノエビアスタジアム神戸,9375.0,10,2014,28425,0,0,32.98153034300791
2705,15926,2014-10-22,19,大宮,横浜FM,NACK5スタジアム大宮,7001.0,10,2014,15491,1,0,45.19398360338261
2706,15927,2014-10-22,19,FC東京,広島,味の素スタジアム,13048.0,10,2014,48999,1,0,26.62911487989551
2707,15928,2014-10-22,19,川崎F,鳥栖,等々力陸上競技場,10609.0,10,2014,26827,1,0,39.5459797964737
2708,15929,2014-10-22,19,C大阪,徳島,キンチョウスタジアム,10262.0,10,2014,17892,0,0,57.35524256651017
2709,15930,2014-10-26,13,仙台,柏,ユアテックスタジアム仙台,15184.0,10,2014,19694,0,0,77.09962425104092
2710,15931,2014-10-26,19,鹿島,浦和,県立カシマサッカースタジアム,26566.0,10,2014,37496,0,0,70.85022402389588
2711,15932,2014-10-26,19,G大阪,FC東京,万博記念競技場,15695.0,10,2014,21000,0,0,74.73809523809524
2712,15933,2014-10-26,16,神戸,大宮,ノエビアスタジアム神戸,12826.0,10,2014,28425,0,0,45.122251539138084
