,id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price
22847,22847,albany,2012,chevrolet,3,4,gas,73474,clean,automatic,fwd,mid-size,sedan,silver,ny,9017.0
22848,22848,san antonio,2009,jeep,2,6,gas,120440,clean,automatic,4wd,full-size,SUV,black,tx,14487.0
22849,22849,utica-rome-oneida,2014,audi,2,8,gas,80410,clean,automatic,4wd,full-size,SUV,black,ny,11531.0
22850,22850,south coast,2008,ford,3,8,gas,103049,clean,automatic,4wd,full-size,truck,black,ma,10914.0
22851,22851,williamsport,2015,bmw,2,6,gas,67764,clean,automatic,4wd,mid-size,SUV,black,pa,6527.0
22852,22852,eastern kentucky,1998,ford,4,8,,231375,salvage,manual,rwd,full-size,coupe,green,,4646.0
22853,22853,dallas / fort worth,2013,volkswagen,2,4,gas,124110,clean,automatic,fwd,compact,sedan,black,tx,7566.0
22854,22854,sarasota-bradenton,2013,ford,1,4,gas,72417,clean,automatic,fwd,mid-size,sedan,black,fl,7222.0
22855,22855,denver,2016,bmw,1,6,gas,116468,clean,automatic,fwd,mid-size,sedan,silver,co,14063.0
22856,22856,oklahoma city,2002,ford,2,6,gas,147725,clean,manual,fwd,compact,hatchback,blue,ok,6959.0
22857,22857,philadelphia,2012,volkswagen,2,6,gas,86857,clean,automatic,fwd,mid-size,sedan,black,pa,17328.0
22858,22858,san antonio,2002,jeep,4,6,gas,165338,clean,automatic,fwd,full-size,SUV,blue,tx,2820.0
22859,22859,north jersey,2015,ford,2,8,gas,99792,salvage,automatic,fwd,full-size,SUV,black,,13765.0
22860,22860,central NJ,2004,jeep,4,6,gas,138279,clean,manual,fwd,mid-size,SUV,blue,nj,8670.0
22861,22861,memphis,2012,chevrolet,2,6,gas,45168,clean,automatic,rwd,full-size,mini-van,white,tn,38196.0
22862,22862,northwest CT,2011,ford,2,8,diesel,212766,clean,automatic,4wd,full-size,truck,black,,44174.0
22863,22863,new york city,2014,ford,2,8,gas,14076,clean,automatic,fwd,full-size,truck,blue,ny,30839.0
22864,22864,bozeman,2016,ford,1,6,gas,43333,clean,automatic,4wd,mid-size,SUV,white,mt,24210.0
22865,22865,tulsa,2012,ford,2,8,gas,86249,clean,automatic,4wd,full-size,truck,blue,ok,24282.0
22866,22866,central NJ,2013,chevrolet,1,8,gas,122790,clean,automatic,fwd,full-size,coupe,black,,17098.0
22867,22867,richmond,2008,bmw,2,6,gas,87425,clean,automatic,fwd,compact,sedan,black,va,5323.0
22868,22868,fort wayne,2011,ford,3,8,gas,92264,rebuilt,automatic,4wd,full-size,truck,brown,in,7973.0
22869,22869,orlando,2016,toyota,2,4,gas,145224,clean,automatic,fwd,compact,sedan,black,fl,3753.0
22870,22870,central NJ,2005,gmc,4,8,,250882,clean,automatic,rwd,full-size,truck,red,nj,6125.0
22871,22871,flagstaff / sedona,2002,mercedes-benz,2,8,gas,260992,clean,manual,4wd,full-size,sedan,blue,az,7136.0
22872,22872,new river valley,2004,ford,2,8,gas,249277,clean,manual,rwd,full-size,pickup,green,va,12316.0
22873,22873,roanoke,2012,ford,2,4,gas,120294,clean,automatic,fwd,mid-size,sedan,black,va,21159.0
22874,22874,baltimore,2010,аcura,2,6,gas,83986,clean,other,fwd,mid-size,sedan,blue,md,14878.0
22875,22875,bismarck,1985,ford,3,8,gas,112791,clean,manual,rwd,full-size,truck,blue,nd,9360.0
22876,22876,"washington, DC",2015,mercedes-benz,2,6,diesel,329449,clean,automatic,4wd,mid-size,SUV,black,dc,10571.0
22877,22877,duluth / superior,1998,bmw,1,6,gas,12957,rebuilt,automatic,rwd,mid-size,convertible,black,mn,49918.0
22878,22878,duluth / superior,2019,jeep,2,4,gas,12138,clean,automatic,4wd,mid-size,SUV,white,mn,22080.0
22879,22879,mcallen / edinburg,1986,ford,3,6,gas,67826,clean,automatic,rwd,mid-size,SUV,red,tx,3753.0
22880,22880,tampa bay area,2012,chevrolet,3,6,gas,47472,clean,automatic,fwd,full-size,SUV,black,fl,23981.0
22881,22881,knoxville,2017,chevrolet,2,4,gas,44974,clean,automatic,fwd,mid-size,coupe,blue,tn,21676.0
22882,22882,albany,2016,chevrolet,2,8,gas,89382,clean,manual,4wd,full-size,truck,silver,ny,22748.0
22883,22883,buffalo,2014,bmw,2,6,gas,101377,clean,automatic,fwd,mid-size,sedan,silver,ny,9917.0
22884,22884,cape cod / islands,2017,toyota,2,4,gas,258595,clean,automatic,fwd,compact,sedan,silver,ma,7187.0
22885,22885,stockton,2013,honda,2,4,gas,140505,clean,automatic,fwd,compact,sedan,blue,ca,4827.0
22886,22886,sarasota-bradenton,2012,toyota,2,4,gas,111980,clean,automatic,fwd,full-size,sedan,blue,fl,4824.0
22887,22887,san diego,2019,chevrolet,2,6,gas,37681,salvage,automatic,4wd,full-size,SUV,blue,ca,9015.0
22888,22888,cleveland,1986,ford,4,8,gas,200160,clean,manual,4wd,full-size,SUV,black,oh,3364.0
22889,22889,anchorage / mat-su,2017,ram,2,8,diesel,25243,clean,manual,4wd,full-size,truck,red,ak,38758.0
22890,22890,nashville,2008,chevrolet,2,8,gas,150075,clean,automatic,fwd,full-size,SUV,silver,tn,4083.0
22891,22891,yakima,2000,dodge,3,6,gas,122117,clean,automatic,fwd,full-size,SUV,custom,,5355.0
22892,22892,cedar rapids,2009,ram,2,8,gas,92001,clean,automatic,4wd,full-size,truck,black,,31912.0
22893,22893,hawaii,2016,chevrolet,2,4,gas,158703,clean,automatic,fwd,full-size,sedan,black,hi,12088.0
22894,22894,tampa bay area,2016,mazda,1,4,gas,137136,clean,manual,fwd,mid-size,hatchback,blue,,10141.0
22895,22895,stockton,2010,volkswagen,3,4,hybrid,57157,clean,automatic,fwd,compact,sedan,blue,ca,8745.0
22896,22896,kennewick-pasco-richland,1986,ford,4,8,gas,98373,clean,manual,rwd,full-size,convertible,green,wa,13912.0
22897,22897,el paso,2015,ford,2,6,gas,40395,clean,automatic,fwd,mid-size,sedan,blue,tx,30388.0
22898,22898,rochester,2014,toyota,2,4,gas,86313,clean,automatic,fwd,compact,SUV,silver,ny,31423.0
22899,22899,pueblo,2013,chevrolet,2,6,gas,131525,clean,automatic,fwd,compact,sedan,green,co,10771.0
22900,22900,baltimore,2011,ford,2,8,gas,135017,clean,automatic,fwd,full-size,sedan,black,md,34198.0
22901,22901,tampa bay area,1996,ford,4,8,diesel,142653,clean,manual,rwd,full-size,truck,green,fl,1848.0
22902,22902,central NJ,2012,chevrolet,2,6,gas,95099,clean,automatic,fwd,full-size,van,white,nj,9040.0
22903,22903,western slope,1998,ford,3,8,gas,188539,clean,manual,rwd,full-size,truck,silver,co,3777.0
22904,22904,wichita,2009,mercury,3,4,gas,229604,clean,manual,fwd,compact,SUV,black,ks,5451.0
22905,22905,southwest VA,2015,cadillac,3,6,gas,117846,rebuilt,automatic,fwd,compact,SUV,black,,7119.0
22906,22906,dallas / fort worth,2008,toyota,2,4,hybrid,136923,clean,automatic,fwd,full-size,sedan,custom,tx,3650.0
22907,22907,eugene,1988,chevrolet,3,8,gas,85885,clean,manual,rwd,full-size,pickup,black,or,8646.0
22908,22908,cedar rapids,2013,ford,2,6,diesel,151311,clean,automatic,4wd,full-size,pickup,black,ia,26796.0
22909,22909,lincoln,1996,ram,2,8,gas,111024,clean,manual,rwd,full-size,truck,white,ne,18897.0
22910,22910,boise,2006,ram,2,6,diesel,112533,clean,automatic,rwd,full-size,truck,blue,id,10628.0
22911,22911,san antonio,2015,ford,3,4,gas,114796,clean,manual,fwd,compact,SUV,red,tx,9943.0
22912,22912,central NJ,2012,toyota,2,4,gas,68042,clean,other,fwd,mid-size,sedan,blue,nj,12648.0
22913,22913,stockton,2008,ford,2,4,gas,111330,salvage,automatic,fwd,compact,sedan,white,ca,3068.0
22914,22914,corpus christi,2007,gmc,2,6,diesel,281143,clean,manual,4wd,full-size,truck,black,tx,7491.0
22915,22915,chattanooga,1992,volvo,4,6,gas,122708,parts only,automatic,4wd,full-size,SUV,blue,tn,12547.0
22916,22916,colorado springs,2013,audi,1,4,gas,187237,clean,manual,fwd,compact,sedan,blue,co,13366.0
22917,22917,laredo,2019,ford,2,3,gas,16153,clean,manual,4wd,mid-size,SUV,blue,tx,14473.0
22918,22918,eugene,2011,bmw,1,6,gas,90115,clean,automatic,fwd,mid-size,coupe,silver,or,8842.0
22919,22919,eau claire,2013,ford,3,6,gas,2490,clean,automatic,rwd,full-size,van,red,wi,25400.0
22920,22920,lubbock,2018,jeep,2,4,gas,100363,clean,automatic,4wd,full-size,SUV,white,tx,20777.0
22921,22921,spokane / coeur d'alene,2009,ram,2,8,diesel,84900,clean,automatic,4wd,full-size,truck,white,id,16883.0
22922,22922,"kansas city, MO",2013,nissan,2,6,gas,231525,clean,automatic,fwd,full-size,sedan,black,mo,6843.0
22923,22923,flint,2015,honda,2,4,gas,176916,clean,automatic,fwd,mid-size,SUV,silver,mi,14785.0
22924,22924,atlanta,2010,jeep,1,8,gas,169523,clean,automatic,4wd,full-size,SUV,blue,ga,18108.0
22925,22925,buffalo,2012,ford,2,6,gas,93963,clean,automatic,rwd,mid-size,sedan,white,ny,17021.0
22926,22926,central NJ,2010,ford,2,6,diesel,103995,clean,automatic,rwd,full-size,SUV,white,,7884.0
22927,22927,augusta,2006,dodge,4,6,gas,172056,clean,automatic,fwd,mid-size,SUV,red,ga,2486.0
22928,22928,buffalo,2013,buick,2,6,gas,35225,rebuilt,automatic,fwd,mid-size,SUV,grey,,26754.0
22929,22929,kennewick-pasco-richland,1987,toyota,4,6,gas,114746,clean,manual,fwd,full-size,sedan,green,wa,4179.0
22930,22930,greenville / upstate,2015,ford,2,6,gas,235080,clean,automatic,fwd,full-size,sedan,silver,sc,18233.0
22931,22931,springfield,2011,ford,2,6,gas,88677,clean,manual,4wd,full-size,pickup,silver,il,14579.0
22932,22932,youngstown,1986,honda,3,6,gas,92178,clean,manual,fwd,mid-size,mini-van,brown,oh,1459.0
22933,22933,duluth / superior,2014,kia,2,6,gas,185138,clean,manual,fwd,full-size,SUV,silver,mn,24312.0
22934,22934,killeen / temple / ft hood,2016,bmw,1,6,gas,108677,clean,automatic,4wd,compact,sedan,blue,tx,9167.0
22935,22935,baltimore,2013,ford,2,8,diesel,119529,clean,manual,rwd,full-size,truck,white,md,24909.0
22936,22936,new hampshire,1998,ford,2,8,gas,178905,clean,manual,4wd,full-size,truck,blue,nh,25269.0
22937,22937,flagstaff / sedona,2001,toyota,4,4,gas,173098,clean,manual,fwd,compact,coupe,green,az,2074.0
22938,22938,phoenix,2015,toyota,2,4,gas,50698,rebuilt,automatic,fwd,mid-size,sedan,black,az,7243.0
22939,22939,ventura county,2006,ford,3,6,gas,140424,clean,automatic,fwd,full-size,sedan,red,ca,3408.0
22940,22940,sarasota-bradenton,2009,nissan,1,4,gas,98284,clean,automatic,fwd,full-size,sedan,black,fl,5271.0
22941,22941,houston,2011,nissan,3,4,gas,-1,clean,automatic,fwd,compact,truck,blue,tx,12107.0
22942,22942,hudson valley,2010,chevrolet,3,8,gas,151414,clean,automatic,fwd,full-size,SUV,black,ny,3634.0
22943,22943,daytona beach,2010,chevrolet,2,8,gas,78696,clean,manual,4wd,full-size,pickup,black,fl,36785.0
22944,22944,central NJ,2010,ford,2,6,gas,125080,clean,automatic,fwd,mid-size,sedan,black,nj,20412.0
22945,22945,ventura county,2018,pontiac,2,4,gas,33465,rebuilt,automatic,fwd,mid-size,coupe,white,ca,24671.0
22946,22946,cleveland,2018,honda,1,4,gas,73595,clean,automatic,fwd,full-size,SUV,blue,oh,9311.0
22947,22947,bakersfield,2016,ford,3,8,gas,1266,,automatic,fwd,full-size,,white,ca,35782.0
22948,22948,el paso,2011,ford,2,6,gas,84728,clean,automatic,fwd,mid-size,coupe,silver,tx,16591.0
22949,22949,phoenix,2017,ford,2,4,gas,36710,clean,automatic,fwd,mid-size,SUV,blue,az,11972.0
22950,22950,north jersey,2015,audi,1,4,gas,128570,rebuilt,automatic,fwd,compact,sedan,red,nj,16848.0
22951,22951,tampa bay area,2016,mazda,2,4,gas,133902,clean,automatic,fwd,mid-size,hatchback,black,fl,6957.0
22952,22952,ocala,2013,ford,2,4,gas,102197,clean,automatic,fwd,compact,sedan,black,,2986.0
22953,22953,louisville,2007,toyota,2,8,gas,121308,clean,automatic,rwd,full-size,truck,white,ky,13775.0
22954,22954,central NJ,2016,chevrolet,2,6,diesel,72715,clean,automatic,rwd,full-size,pickup,white,nj,11303.0
22955,22955,norfolk / hampton roads,1963,ford,2,8,gas,87853,clean,automatic,rwd,full-size,SUV,white,va,24707.0
22956,22956,boise,2010,jeep,2,6,gas,203965,clean,automatic,4wd,mid-size,SUV,black,id,19810.0
22957,22957,shreveport,2004,ford,1,6,gas,169363,clean,automatic,4wd,full-size,SUV,black,la,7149.0
22958,22958,fort smith,2001,honda,4,4,gas,137282,clean,manual,fwd,compact,sedan,silver,ar,4939.0
22959,22959,scranton / wilkes-barre,2011,chevrolet,2,8,,216166,clean,automatic,4wd,full-size,truck,red,,5907.0
22960,22960,st cloud,2012,honda,2,4,gas,146581,clean,manual,fwd,mid-size,sedan,black,mn,8344.0
22961,22961,central NJ,2007,chevrolet,4,8,gas,156110,clean,manual,rwd,full-size,truck,green,nj,1565.0
22962,22962,south bend / michiana,2007,ford,2,6,gas,125812,clean,automatic,4wd,full-size,coupe,grey,in,3965.0
22963,22963,rhode island,2006,chevrolet,2,4,gas,116761,clean,manual,fwd,full-size,SUV,green,ri,3231.0
22964,22964,knoxville,2007,ford,3,6,gas,90568,clean,automatic,4wd,full-size,truck,brown,tn,27071.0
22965,22965,worcester / central MA,2013,volkswagen,2,4,gas,52076,clean,automatic,fwd,compact,sedan,silver,,5690.0
22966,22966,"washington, DC",2003,ram,3,6,diesel,292824,clean,manual,4wd,full-size,truck,silver,dc,4650.0
22967,22967,maine,2001,ford,4,8,gas,115986,clean,manual,rwd,mid-size,SUV,custom,me,4644.0
22968,22968,south coast,2007,ram,4,6,gas,101616,clean,automatic,4wd,full-size,truck,green,ma,3547.0
22969,22969,bakersfield,2015,volkswagen,2,4,gas,43938,clean,automatic,fwd,compact,sedan,grey,ca,20373.0
22970,22970,saginaw-midland-baycity,1994,chevrolet,3,4,gas,93487,clean,manual,fwd,full-size,SUV,orange,mi,8644.0
22971,22971,"st louis, MO",2011,ford,2,6,gas,138253,clean,automatic,4wd,full-size,SUV,silver,mo,11037.0
22972,22972,long island,2012,volkswagen,2,4,gas,89988,clean,automatic,fwd,mid-size,sedan,black,ny,6335.0
22973,22973,"washington, DC",2013,honda,3,4,gas,-1,clean,other,fwd,mid-size,sedan,grey,dc,7336.0
22974,22974,medford-ashland,2013,ford,3,6,diesel,146664,clean,automatic,4wd,full-size,truck,silver,or,29205.0
22975,22975,kennewick-pasco-richland,2006,ford,2,8,gas,202509,clean,automatic,rwd,full-size,truck,green,,6130.0
22976,22976,buffalo,2012,bmw,2,6,gas,101407,clean,automatic,fwd,mid-size,SUV,silver,ny,13291.0
22977,22977,jacksonville,1956,bmw,2,6,gas,4569,clean,automatic,rwd,full-size,coupe,orange,fl,29984.0
22978,22978,cape cod / islands,2000,bmw,2,6,,101727,clean,automatic,fwd,mid-size,coupe,blue,ma,7778.0
22979,22979,great falls,2008,toyota,4,6,gas,123584,salvage,automatic,fwd,full-size,sedan,blue,mt,1768.0
22980,22980,santa maria,2000,ford,3,8,gas,147700,clean,manual,rwd,full-size,SUV,white,ca,5938.0
22981,22981,san luis obispo,2010,subaru,2,4,gas,182146,clean,automatic,fwd,mid-size,hatchback,silver,ca,6646.0
22982,22982,sarasota-bradenton,2016,chevrolet,3,4,gas,57021,salvage,automatic,rwd,full-size,SUV,red,fl,35864.0
22983,22983,space coast,1983,ford,2,8,diesel,104439,clean,automatic,4wd,full-size,truck,black,fl,15441.0
22984,22984,"st louis, MO",2014,chevrolet,2,8,diesel,49299,clean,automatic,4wd,full-size,truck,black,mo,28133.0
22985,22985,augusta,2010,chrysler,2,6,gas,140766,clean,automatic,rwd,full-size,mini-van,orange,ga,4754.0
22986,22986,san diego,2006,chevrolet,1,8,diesel,135645,clean,automatic,4wd,full-size,SUV,black,ca,12032.0
22987,22987,monterey bay,2014,ford,2,6,gas,4882,clean,automatic,4wd,full-size,coupe,white,ca,35392.0
22988,22988,san diego,2009,honda,3,4,gas,158619,clean,automatic,fwd,full-size,SUV,blue,ca,21909.0
22989,22989,humboldt county,1999,toyota,3,8,gas,179816,clean,manual,rwd,full-size,SUV,silver,ca,3994.0
22990,22990,stockton,2011,ford,2,8,gas,58085,clean,automatic,rwd,full-size,truck,black,ca,12506.0
22991,22991,waterloo / cedar falls,1989,honda,3,6,gas,130079,clean,automatic,fwd,full-size,SUV,blue,ia,6348.0
22992,22992,kennewick-pasco-richland,2005,nissan,4,4,gas,248495,clean,manual,fwd,full-size,coupe,green,wa,2086.0
22993,22993,ft myers / SW florida,1979,ford,2,8,gas,134584,clean,automatic,4wd,full-size,truck,blue,fl,22714.0
22994,22994,winchester,2007,bmw,2,6,gas,147674,rebuilt,automatic,rwd,mid-size,convertible,silver,va,21549.0
22995,22995,ventura county,2009,honda,2,4,gas,127343,,automatic,fwd,mid-size,,blue,ca,2889.0
22996,22996,denver,2009,bmw,1,6,gas,160428,,manual,4wd,compact,,grey,co,6642.0
22997,22997,springfield,2011,ford,2,8,gas,21327,clean,automatic,4wd,full-size,truck,black,il,40982.0
22998,22998,rochester,2012,honda,4,6,gas,106455,clean,automatic,fwd,full-size,SUV,black,ny,6750.0
22999,22999,jacksonville,2008,ram,2,6,diesel,94883,clean,automatic,4wd,full-size,pickup,black,fl,16357.0
23000,23000,madison,2015,nissan,1,4,gas,167503,rebuilt,automatic,fwd,compact,sedan,black,wi,13870.0
23001,23001,hudson valley,2015,kia,2,4,gas,106405,salvage,automatic,fwd,full-size,SUV,grey,ny,8789.0
23002,23002,las vegas,2014,bmw,2,6,,84727,rebuilt,automatic,fwd,mid-size,sedan,black,nv,13266.0
23003,23003,wilmington,1998,ford,3,8,gas,37311,clean,manual,4wd,full-size,truck,black,de,16912.0
23004,23004,tyler / east TX,2004,bmw,3,6,gas,67086,clean,manual,rwd,full-size,coupe,grey,tx,10829.0
23005,23005,south florida,2014,ford,2,6,,92165,clean,automatic,fwd,mid-size,sedan,black,fl,27183.0
23006,23006,eugene,2009,toyota,2,4,gas,124646,clean,automatic,4wd,mid-size,truck,black,or,12371.0
23007,23007,eastern NC,1994,bmw,3,6,gas,49713,clean,manual,4wd,full-size,SUV,silver,nc,3315.0
23008,23008,kennewick-pasco-richland,2011,gmc,2,8,diesel,31471,clean,automatic,4wd,full-size,pickup,black,wa,33902.0
23009,23009,duluth / superior,2012,nissan,2,4,gas,103717,clean,automatic,fwd,mid-size,sedan,black,mn,6268.0
23010,23010,south florida,2010,bmw,3,6,gas,108852,clean,automatic,fwd,full-size,coupe,black,fl,5101.0
23011,23011,san luis obispo,2010,toyota,2,6,gas,154860,clean,automatic,4wd,full-size,pickup,red,ca,8982.0
23012,23012,twin falls,2013,chevrolet,2,8,gas,112830,rebuilt,manual,fwd,full-size,other,black,id,6739.0
23013,23013,milwaukee,2000,honda,4,6,gas,166412,clean,manual,fwd,mid-size,coupe,silver,wi,4534.0
23014,23014,rockford,1997,chevrolet,3,8,gas,219647,clean,manual,fwd,full-size,truck,green,il,6204.0
23015,23015,yakima,2011,buick,2,6,gas,186010,clean,automatic,fwd,mid-size,sedan,black,wa,19402.0
23016,23016,springfield,2013,chevrolet,2,8,gas,113455,clean,automatic,4wd,full-size,SUV,black,il,36493.0
23017,23017,montgomery,2010,kia,3,4,gas,80773,clean,automatic,fwd,mid-size,sedan,white,al,10246.0
23018,23018,hartford,2011,mitsubishi,3,4,diesel,78056,lien,automatic,rwd,full-size,truck,white,ct,20551.0
23019,23019,fort wayne,2012,acura,2,6,gas,82639,clean,manual,fwd,full-size,SUV,black,in,24977.0
23020,23020,syracuse,2014,volkswagen,2,4,gas,99982,clean,other,fwd,compact,sedan,silver,ny,5874.0
23021,23021,dayton / springfield,2005,ford,4,4,gas,123774,clean,automatic,fwd,full-size,hatchback,custom,oh,7702.0
23022,23022,richmond,2006,ford,3,8,diesel,246219,clean,other,4wd,full-size,pickup,red,va,15582.0
23023,23023,bakersfield,2012,jeep,2,4,gas,111674,clean,automatic,fwd,mid-size,sedan,white,ca,18039.0
23024,23024,fresno / madera,2011,bmw,2,6,,58928,clean,manual,rwd,full-size,sedan,silver,ca,21202.0
23025,23025,houston,2014,ford,1,6,gas,109512,clean,automatic,fwd,full-size,sedan,green,tx,23692.0
23026,23026,fresno / madera,1991,bmw,3,8,gas,97781,clean,automatic,rwd,mid-size,coupe,black,,20865.0
23027,23027,palm springs,1985,bmw,3,6,gas,77909,clean,manual,rwd,mid-size,coupe,blue,ca,7331.0
23028,23028,cleveland,2008,jeep,2,6,gas,208075,clean,other,4wd,full-size,SUV,black,oh,8374.0
23029,23029,las vegas,1970,ford,2,6,gas,71297,rebuilt,other,rwd,full-size,coupe,black,,24736.0
23030,23030,bakersfield,2006,honda,2,6,gas,112178,clean,automatic,fwd,mid-size,sedan,white,ca,6924.0
23031,23031,des moines,1986,chevrolet,3,8,gas,69707,clean,manual,rwd,full-size,convertible,black,ia,6883.0
23032,23032,reading,1991,chevrolet,2,6,gas,128035,clean,manual,fwd,mid-size,sedan,silver,pa,5898.0
23033,23033,baltimore,2016,ford,1,6,gas,44535,clean,automatic,4wd,mid-size,truck,blue,md,23023.0
23034,23034,los angeles,2008,ford,3,8,gas,139493,clean,automatic,rwd,full-size,truck,white,,18524.0
23035,23035,brownsville,2012,honda,1,4,gas,101050,clean,automatic,fwd,full-size,SUV,blue,tx,9755.0
23036,23036,buffalo,2018,mitsubishi,1,4,gas,57215,clean,automatic,4wd,full-size,SUV,black,ny,14137.0
23037,23037,eugene,2012,jeep,2,4,gas,265398,parts only,automatic,fwd,mid-size,sedan,black,,7122.0
23038,23038,rochester,2011,chevrolet,1,4,gas,195114,clean,manual,4wd,full-size,SUV,blue,,18409.0
23039,23039,treasure coast,2007,ford,4,4,gas,137157,clean,manual,fwd,compact,coupe,green,fl,2340.0
23040,23040,reno / tahoe,2009,volkswagen,3,4,gas,156946,clean,manual,fwd,sub-compact,sedan,white,,4046.0
23041,23041,rhode island,2003,chrysler,4,4,gas,146189,clean,manual,fwd,mid-size,sedan,silver,ri,4467.0
23042,23042,cleveland,2006,ram,4,8,gas,267969,clean,automatic,4wd,full-size,sedan,green,oh,2605.0
23043,23043,york,2010,jeep,2,6,gas,27755,clean,manual,4wd,full-size,offroad,black,pa,18674.0
23044,23044,treasure coast,2013,volkswagen,3,4,gas,40912,,automatic,fwd,mid-size,,black,fl,14748.0
23045,23045,charlotte,1997,ford,3,6,gas,176698,clean,automatic,4wd,full-size,pickup,white,,6342.0
23046,23046,orlando,2008,bmw,2,6,gas,136530,clean,automatic,4wd,compact,SUV,black,fl,5586.0
23047,23047,las vegas,2016,audi,2,4,gas,81357,rebuilt,manual,fwd,mid-size,SUV,blue,nv,11638.0
23048,23048,chicago,2004,mini,2,4,,174410,clean,automatic,fwd,compact,sedan,grey,il,7581.0
23049,23049,roseburg,2014,ford,2,6,gas,52107,clean,manual,rwd,mid-size,pickup,silver,or,26016.0
23050,23050,boise,2002,ford,3,8,gas,104246,clean,automatic,rwd,full-size,truck,black,id,20292.0
23051,23051,rhode island,1996,ford,3,8,gas,159688,clean,manual,4wd,full-size,sedan,silver,ri,3343.0
23052,23052,oklahoma city,2017,ford,1,6,diesel,120807,clean,other,4wd,full-size,SUV,grey,ok,35323.0
23053,23053,north jersey,2008,chrysler,3,4,gas,91930,clean,manual,fwd,mid-size,SUV,silver,nj,5793.0
23054,23054,southwest michigan,2006,mercury,2,6,gas,269616,clean,automatic,fwd,full-size,mini-van,blue,mi,6448.0
23055,23055,charlotte,2013,buick,2,4,gas,30990,clean,automatic,fwd,mid-size,sedan,silver,nc,13327.0
23056,23056,rhode island,2018,chevrolet,2,4,gas,181208,clean,automatic,fwd,mid-size,SUV,blue,ri,13023.0
23057,23057,iowa city,2014,ford,3,8,gas,109201,clean,automatic,rwd,full-size,SUV,black,ia,27762.0
23058,23058,reno / tahoe,2011,ford,2,6,diesel,109416,clean,automatic,4wd,full-size,SUV,black,ca,7210.0
23059,23059,san diego,2014,bmw,2,6,gas,70986,clean,automatic,rwd,mid-size,coupe,grey,ca,16405.0
23060,23060,duluth / superior,2016,bmw,2,6,diesel,35404,clean,automatic,4wd,full-size,SUV,black,mn,22069.0
23061,23061,kennewick-pasco-richland,2009,ford,4,8,gas,138427,clean,manual,4wd,compact,SUV,green,,5271.0
23062,23062,corpus christi,2017,audi,2,6,gas,115557,clean,automatic,4wd,mid-size,sedan,black,tx,11017.0
23063,23063,san diego,2015,kia,3,4,gas,144287,rebuilt,automatic,fwd,mid-size,hatchback,black,ca,2612.0
23064,23064,reno / tahoe,2008,volkswagen,2,4,gas,123096,clean,automatic,fwd,compact,sedan,black,ca,7277.0
23065,23065,st cloud,2009,jeep,2,6,gas,100443,clean,manual,4wd,full-size,truck,silver,mn,23387.0
23066,23066,lubbock,2012,ram,2,8,diesel,119248,clean,automatic,4wd,full-size,truck,black,tx,38382.0
23067,23067,los angeles,2013,bmw,2,6,gas,159473,clean,automatic,rwd,mid-size,convertible,black,ca,29894.0
23068,23068,columbus,1998,toyota,4,4,gas,196625,clean,manual,fwd,compact,coupe,green,oh,2414.0
23069,23069,denver,2011,ford,3,8,gas,133052,clean,automatic,4wd,full-size,truck,black,co,10438.0
23070,23070,elko,2016,buick,2,4,gas,41009,clean,automatic,fwd,compact,sedan,grey,nv,23735.0
23071,23071,greensboro,1986,dodge,3,8,,166899,clean,manual,rwd,full-size,van,black,nc,17010.0
23072,23072,northern WI,2004,gmc,3,8,gas,191990,clean,automatic,4wd,full-size,SUV,black,wi,5589.0
23073,23073,poconos,2016,bmw,1,6,gas,35935,rebuilt,manual,4wd,mid-size,coupe,black,pa,17871.0
23074,23074,dayton / springfield,2001,bmw,2,6,gas,104772,clean,manual,rwd,full-size,sedan,blue,oh,6400.0
23075,23075,tampa bay area,2015,chevrolet,3,8,gas,39546,clean,automatic,4wd,full-size,pickup,black,,8825.0
23076,23076,albany,2012,toyota,1,4,gas,128479,clean,automatic,fwd,full-size,sedan,black,ny,17170.0
23077,23077,tampa bay area,2014,buick,2,4,gas,114779,clean,automatic,fwd,mid-size,sedan,black,fl,6739.0
23078,23078,rhode island,2013,honda,2,6,gas,117893,clean,automatic,fwd,mid-size,SUV,silver,ri,5649.0
23079,23079,inland empire,2018,toyota,1,6,gas,17996,rebuilt,automatic,fwd,full-size,hatchback,blue,ca,22087.0
23080,23080,fayetteville,2010,toyota,2,4,gas,100112,clean,automatic,4wd,full-size,SUV,black,,9941.0
23081,23081,stockton,2013,buick,2,4,gas,56287,salvage,automatic,fwd,compact,sedan,black,ca,14614.0
23082,23082,stockton,2016,chevrolet,3,6,,157576,clean,automatic,4wd,full-size,SUV,black,ca,10777.0
23083,23083,south bend / michiana,1981,chevrolet,4,8,gas,115333,clean,automatic,4wd,full-size,truck,red,in,9833.0
23084,23084,bozeman,2010,volkswagen,3,4,,170582,clean,automatic,fwd,mid-size,SUV,silver,,7297.0
23085,23085,youngstown,2015,nissan,3,6,gas,139337,clean,manual,fwd,mid-size,sedan,red,oh,4552.0
23086,23086,hartford,2015,honda,3,4,other,101568,clean,automatic,fwd,compact,sedan,black,ct,6576.0
23087,23087,yakima,2017,honda,2,6,gas,130905,clean,automatic,fwd,mid-size,SUV,black,,8916.0
23088,23088,north jersey,2015,ram,2,6,diesel,114369,clean,automatic,4wd,full-size,truck,black,nj,19130.0
