,kick_off_time,home_team,away_team,temperature,humidity,attendance,month,year,capacity_y,rain,first_end_sec,home_team_capacity,away_team_capacity,stadium_distance,is_home_stadium,discomfort
3010,15,21,11,23.2,77.0,13053.0,9,2015,20248,0,0,20248.0,36894.0,6.111499469260642,1,71.76635999999999
3011,19,6,25,23.8,80.0,11570.0,9,2015,20223,0,0,20223.0,28425.0,1.8327519226139195,0,72.9876
3012,15,28,23,27.1,54.0,9672.0,9,2015,24130,0,0,24130.0,15859.0,8.376059144991027,1,75.01666
3013,15,29,20,22.8,81.0,29030.0,9,2015,37496,0,0,37496.0,62010.0,0.933039479010391,1,71.46832
3014,16,2,17,25.4,60.0,16438.0,9,2015,21000,0,0,21000.0,15109.0,4.554291714472833,1,73.38159999999999
3015,14,4,19,26.0,42.0,15685.0,10,2015,19694,0,0,19694.0,72081.0,3.084847914208407,1,72.1648
3016,16,22,9,23.8,60.0,10254.0,10,2015,15732,0,0,15732.0,20784.0,3.1689620308145052,1,71.1352
3017,18,23,13,21.4,61.0,11102.0,10,2015,15859,0,0,15859.0,41684.0,2.310844208898552,1,67.83445999999999
3018,15,16,21,21.4,52.0,17371.0,10,2015,20336,0,0,20336.0,20248.0,1.3215226893345444,1,67.21472
3019,19,11,1,17.4,90.0,18810.0,10,2015,36894,0,0,36894.0,48999.0,7.2381737618429725,0,63.0274
3020,16,20,28,25.3,55.0,35015.0,10,2015,62010,0,0,62010.0,24130.0,9.535971092968031,1,72.70385
3021,19,17,6,21.9,72.0,10103.0,10,2015,15109,0,0,15109.0,20223.0,3.118823838239029,1,69.35332
3022,14,10,2,26.1,37.0,24300.0,10,2015,26827,0,0,26827.0,21000.0,4.180828086599581,1,71.71043
3023,15,25,29,24.4,34.0,16871.0,10,2015,28425,0,0,28425.0,37496.0,5.633163576288648,0,69.41504
3024,19,9,23,12.8,81.0,8191.0,10,2015,20784,0,0,20784.0,15859.0,3.2520805695525046,1,55.34932
3025,14,1,22,19.9,78.0,22577.0,10,2015,48999,0,0,48999.0,15732.0,0.37177480091313947,1,66.63177999999999
3026,14,19,25,20.8,74.0,22598.0,10,2015,72081,0,0,72081.0,28425.0,4.518347711930557,1,67.80408
3027,18,13,16,20.4,64.0,31324.0,10,2015,41684,0,0,41684.0,20336.0,2.0511158444968434,0,66.59743999999999
3028,14,21,4,24.6,56.0,13399.0,10,2015,20248,0,0,20248.0,19694.0,4.107952318791556,1,71.85624
3029,14,11,10,26.9,41.0,19751.0,10,2015,36894,0,0,36894.0,26827.0,7.344089248917739,0,73.14471
3030,18,28,6,21.1,54.0,13707.0,10,2015,24130,0,0,24130.0,20223.0,6.656656238068461,1,66.94906
3031,14,29,17,19.9,81.0,13633.0,10,2015,37496,0,0,37496.0,15109.0,0.6823420673899562,1,66.79381
3032,14,2,20,24.1,50.0,18638.0,10,2015,21000,0,0,21000.0,62010.0,4.3135447863595875,1,70.6005
3033,14,10,19,24.0,43.0,23701.0,10,2015,26827,0,0,26827.0,72081.0,0.0875658301222585,1,69.8078
3034,14,23,11,24.8,41.0,11062.0,10,2015,15859,0,0,15859.0,36894.0,6.305066658679917,1,70.59132
3035,14,16,28,21.8,34.0,17462.0,10,2015,20336,0,0,20336.0,24130.0,7.912287046088867,1,66.43388
3036,14,6,13,23.3,49.0,12045.0,10,2015,20223,0,0,20223.0,41684.0,3.4776728784639874,0,69.46883
3037,14,25,9,22.6,50.0,11508.0,10,2015,28425,0,0,28425.0,20784.0,6.376545905427014,0,68.643
3038,14,4,2,11.0,56.0,19263.0,10,2015,19694,0,0,19694.0,21000.0,6.389532954298988,1,53.300399999999996
3039,14,1,20,23.0,55.0,38952.0,10,2015,48999,0,0,48999.0,62010.0,0.302127735775785,1,69.5885
3040,14,22,29,23.6,55.0,14227.0,10,2015,15732,0,0,15732.0,37496.0,1.4510096559640884,1,70.4012
3041,14,21,17,23.8,44.0,12238.0,10,2015,20248,0,0,20248.0,15109.0,1.7253194539226608,1,69.65328
3042,14,9,21,13.9,72.0,8281.0,11,2015,20784,0,0,20784.0,20248.0,3.8504500595796505,1,57.170919999999995
3043,14,13,22,16.2,62.0,25272.0,11,2015,41684,0,0,41684.0,15732.0,2.5583091154739277,0,60.499559999999995
3044,14,6,23,20.3,46.0,16970.0,11,2015,41255,0,0,20223.0,15859.0,1.719862814255843,0,65.40962
3045,14,25,16,21.6,56.0,18092.0,11,2015,28425,0,0,28425.0,20336.0,3.1414425055412076,0,67.76304
3046,14,28,4,24.4,49.0,13860.0,11,2015,24130,0,0,24130.0,19694.0,11.482283202473996,1,70.89344
3047,14,29,19,18.9,67.0,22755.0,11,2015,37496,0,0,37496.0,72081.0,1.1416253822620612,1,64.56437
3048,14,20,10,19.1,55.0,46597.0,11,2015,62010,0,0,62010.0,26827.0,0.32228674774181815,1,64.30595
3049,14,17,1,18.8,68.0,12497.0,11,2015,15109,0,0,15109.0,48999.0,0.48336171666879296,1,64.46016
3050,14,2,11,21.5,61.0,17435.0,11,2015,21000,0,0,21000.0,36894.0,3.167465712317833,1,67.97585000000001
3051,13,1,28,14.5,60.0,30753.0,11,2015,48999,0,0,48999.0,24130.0,9.295922054513618,1,58.077999999999996
3052,13,10,4,15.7,53.0,22511.0,11,2015,26827,0,0,26827.0,19694.0,2.997550707439818,1,59.67579
3053,13,19,16,15.7,57.0,44226.0,11,2015,72081,0,0,72081.0,20336.0,1.8172454322663805,1,59.72551
3054,13,23,21,15.3,48.0,14036.0,11,2015,15859,0,0,15859.0,20248.0,0.6446801989203639,1,59.09956
3055,13,11,22,18.9,58.0,33210.0,11,2015,36894,0,0,36894.0,15732.0,7.008107279804011,0,64.16738
3056,13,29,6,15.8,58.0,25151.0,11,2015,37496,0,0,37496.0,20223.0,3.800931646113362,1,59.87636
3057,13,20,25,15.9,54.0,52133.0,11,2015,62010,0,0,62010.0,28425.0,4.711987538987043,1,59.957139999999995
3058,13,17,13,15.8,66.0,13127.0,11,2015,15109,0,0,15109.0,41684.0,2.2297178468864636,1,59.98372
3059,13,2,9,18.7,46.0,18219.0,11,2015,21000,0,0,21000.0,20784.0,5.9844743755425,1,63.38498
3060,14,24,6,13.0,34.0,14333.0,2,2016,15165,0,1,15165.0,20223.0,1.018700409221481,1,56.3438
3061,14,11,10,8.3,78.0,18120.0,2,2016,36894,0,1,36894.0,26827.0,7.344089248917739,0,48.278259999999996
3062,14,28,26,14.1,74.0,19762.0,2,2016,24130,0,1,24130.0,22331.0,0.22238306006753775,1,57.46866
3063,15,17,20,12.1,41.0,13416.0,2,2016,15109,0,1,15109.0,62010.0,0.26632468390668396,1,55.14939
3064,15,22,13,12.7,46.0,14058.0,2,2016,15732,0,1,15732.0,41684.0,2.5583091154739277,1,55.79258
3065,15,25,23,16.8,56.0,23862.0,2,2016,28425,0,1,28425.0,15859.0,3.552098833353753,0,61.21392
3066,18,19,4,15.8,38.0,24898.0,2,2016,72081,0,1,72081.0,19694.0,3.084847914208407,1,59.60796
3067,19,1,8,10.2,51.0,25776.0,2,2016,48999,0,1,48999.0,15491.0,0.27263713715669124,1,52.41898
3068,14,2,29,17.8,46.0,32463.0,2,2016,39694,0,1,21000.0,37496.0,5.236460665874411,0,62.24612
3069,15,29,28,13.5,63.0,19696.0,3,2016,37496,0,0,37496.0,24130.0,10.455917415025509,1,56.64595
3070,15,10,22,16.2,74.0,21871.0,3,2016,26827,0,0,26827.0,15732.0,0.39119213202339226,1,60.708119999999994
3071,16,8,17,13.5,65.0,12696.0,3,2016,15491,0,0,15491.0,15109.0,0.3484035414573276,1,56.62725
3072,18,25,13,17.3,66.0,12487.0,3,2016,28425,0,0,28425.0,41684.0,5.054014357984853,0,62.17882
3073,19,26,19,20.5,50.0,16968.0,3,2016,22331,0,0,22331.0,72081.0,9.345406838835867,1,65.9025
3074,13,23,2,23.6,35.0,14103.0,3,2016,15859,0,0,15859.0,21000.0,3.1533555791683168,1,68.58840000000001
3075,14,20,24,17.6,68.0,43826.0,3,2016,62010,0,0,62010.0,15165.0,2.1823873364208315,1,62.680319999999995
3076,15,6,11,18.9,68.0,27061.0,3,2016,41255,0,0,20223.0,36894.0,4.597967558846954,0,64.60848
3077,15,4,1,14.1,68.0,16918.0,3,2016,19694,0,0,19694.0,48999.0,2.9802004586758857,1,57.48912
3078,19,1,25,6.2,65.0,11488.0,3,2016,48999,0,0,48999.0,28425.0,4.474038561826223,1,46.0167
3079,19,2,8,7.8,47.0,20535.0,3,2016,39694,0,0,21000.0,15491.0,4.238588188952521,0,49.52634
3080,13,11,22,9.8,39.0,13460.0,3,2016,36894,0,0,36894.0,15732.0,7.008107279804011,0,52.444779999999994
3081,14,4,29,12.1,35.0,15826.0,3,2016,19694,0,0,19694.0,37496.0,2.3422979781353592,1,55.28865
3082,14,20,26,10.5,52.0,27946.0,3,2016,62010,0,0,62010.0,22331.0,9.538044970445114,1,52.7744
3083,15,13,19,6.5,37.0,20771.0,3,2016,41684,0,0,41684.0,72081.0,2.4350511687668885,0,48.65495
3084,16,28,23,14.2,51.0,8697.0,3,2016,24130,0,0,24130.0,15859.0,8.376059144991027,1,57.67858
3085,18,17,24,7.1,62.0,10280.0,3,2016,15109,0,0,15109.0,15165.0,2.380758342922687,1,47.54298
3086,19,10,6,10.6,54.0,16513.0,3,2016,26827,0,0,26827.0,20223.0,2.7464450932811366,1,52.83076
3087,13,19,28,16.6,89.0,10436.0,3,2016,15440,1,0,72081.0,24130.0,9.33494897197648,0,61.64526
3088,14,23,10,21.9,58.0,9567.0,3,2016,15859,0,0,15859.0,26827.0,1.0610284604910436,1,68.31997999999999
3089,14,13,17,15.7,78.0,14627.0,3,2016,41684,0,0,41684.0,15109.0,2.2297178468864636,0,59.98654
3090,14,6,4,21.8,62.0,9232.0,3,2016,20223,0,0,20223.0,19694.0,5.072244547998545,0,68.47283999999999
3091,15,29,1,18.2,85.0,15996.0,3,2016,37496,0,0,37496.0,48999.0,1.1606281100632567,1,64.2023
3092,16,25,2,18.0,69.0,16026.0,3,2016,28425,0,0,28425.0,21000.0,0.4021655411606228,0,63.3088
3093,19,24,26,18.3,87.0,11002.0,3,2016,15165,0,0,15165.0,22331.0,7.502896351598441,1,64.44379
3094,16,8,11,16.5,32.0,13452.0,3,2016,15491,0,0,15491.0,36894.0,7.386918540320378,1,60.316199999999995
3095,16,22,20,13.1,67.0,14419.0,3,2016,15732,0,0,15732.0,62010.0,0.6722314045780755,1,56.01922999999999
3096,19,20,23,13.3,58.0,22766.0,4,2016,62010,0,0,62010.0,15859.0,1.1602718017473375,1,56.415859999999995
3097,19,11,4,15.4,84.0,9587.0,4,2016,36894,0,0,36894.0,19694.0,9.331412570431336,0,59.56864
3098,14,26,13,22.3,58.0,9479.0,4,2016,22331,0,0,22331.0,41684.0,9.612236667502579,1,68.87366
3099,15,10,29,16.2,53.0,23955.0,4,2016,26827,0,0,26827.0,37496.0,1.0723635246920684,1,60.34314
3100,15,28,17,23.7,48.0,9144.0,4,2016,24130,0,0,24130.0,15109.0,9.774394899917217,1,69.89524
3101,16,8,24,15.2,52.0,11271.0,4,2016,15491,0,0,15491.0,15165.0,2.122034993492789,1,59.00095999999999
3102,16,1,6,13.7,53.0,20249.0,4,2016,48999,0,0,48999.0,20223.0,2.64280962298933,1,57.006389999999996
3103,18,22,25,12.9,66.0,8052.0,4,2016,15732,0,0,15732.0,28425.0,4.230910290019632,1,55.73986
3104,19,2,19,19.1,61.0,34231.0,4,2016,39694,0,0,21000.0,72081.0,4.125667771855231,0,64.58249
3105,13,19,20,22.7,49.0,38382.0,4,2016,72081,0,0,72081.0,62010.0,0.40676443483790414,1,68.69176999999999
3106,13,6,8,24.4,37.0,12417.0,4,2016,41255,0,0,20223.0,15491.0,2.805099615178749,0,69.71072
3107,13,25,26,22.0,62.0,21254.0,4,2016,28425,0,0,28425.0,22331.0,4.8283695467372825,0,68.7576
3108,14,4,2,15.1,51.0,18011.0,4,2016,19694,0,0,19694.0,21000.0,6.389532954298988,1,58.86199
3109,14,23,22,22.4,31.0,10027.0,4,2016,15859,0,0,15859.0,15732.0,0.8067046240409086,1,66.88556
3110,15,10,28,22.7,45.0,18402.0,4,2016,26827,0,0,26827.0,24130.0,9.393858791234184,1,68.36484999999999
3111,16,29,11,17.2,73.0,19764.0,4,2016,37496,0,0,37496.0,36894.0,8.392282109168226,1,62.22344
3112,16,13,24,11.6,62.0,18210.0,4,2016,41684,0,0,41684.0,15165.0,3.3737853295703264,0,53.95008
3113,19,17,1,13.7,76.0,10470.0,4,2016,15109,0,0,15109.0,48999.0,0.48336171666879296,1,56.836879999999994
3114,19,2,17,18.0,26.0,13731.0,4,2016,39694,0,0,21000.0,15109.0,4.554291714472833,0,61.7952
3115,19,11,13,16.1,58.0,8602.0,4,2016,36894,0,0,36894.0,41684.0,7.501852545391239,0,60.29162
3116,19,26,6,20.8,63.0,5870.0,6,2016,22331,0,0,22331.0,20223.0,6.660316417061959,1,67.11196
3117,14,20,4,20.0,53.0,31012.0,4,2016,62010,0,0,62010.0,19694.0,2.6839984655824525,1,65.41499999999999
3118,15,1,10,22.0,42.0,29208.0,4,2016,48999,0,0,48999.0,26827.0,0.14250487871298104,1,67.2616
3119,16,8,23,21.2,37.0,9659.0,4,2016,15491,0,0,15491.0,15859.0,1.0853357915373332,1,65.94656
3120,16,22,29,19.7,65.0,13039.0,4,2016,15732,0,0,15732.0,37496.0,1.4510096559640884,1,65.63895
3121,19,28,25,23.2,59.0,6499.0,6,2016,24130,0,0,24130.0,28425.0,4.823988502077588,1,70.20612
3122,18,24,19,17.4,85.0,14385.0,4,2016,15165,0,0,15165.0,72081.0,1.8996680422971235,1,62.881099999999996
3123,13,6,13,27.2,38.0,8957.0,4,2016,20223,0,0,20223.0,41684.0,3.4776728784639874,0,73.13064
3124,13,25,4,21.8,43.0,12678.0,4,2016,28425,0,0,28425.0,19694.0,6.785369496312489,0,67.08926
3125,13,26,2,21.7,53.0,18508.0,4,2016,22331,0,0,22331.0,21000.0,5.22490798581843,1,67.68399
3126,14,19,11,19.4,38.0,25106.0,4,2016,72081,0,0,72081.0,36894.0,7.290716897826722,1,63.87828
3127,14,23,1,24.9,51.0,12123.0,4,2016,15859,0,0,15859.0,48999.0,0.9414538501833138,1,71.74801
3128,16,29,17,17.6,66.0,15914.0,4,2016,37496,0,0,37496.0,15109.0,0.6823420673899562,1,62.61784
3129,16,10,20,20.0,41.0,25450.0,4,2016,26827,0,0,26827.0,62010.0,0.32228674774181815,1,64.755
3130,16,28,24,23.2,55.0,9332.0,4,2016,24130,0,0,24130.0,15165.0,7.480825101796449,1,69.8594
3131,18,22,8,18.7,51.0,9080.0,4,2016,15732,0,0,15732.0,15491.0,0.6431594669792235,1,63.59563
3132,13,2,10,17.7,56.0,33941.0,4,2016,39694,0,0,21000.0,26827.0,4.180828086599581,0,62.44188
3133,14,20,6,17.8,33.0,42547.0,4,2016,62010,0,0,62010.0,20223.0,2.879363147987082,1,61.81426
3134,14,24,11,20.6,32.0,14379.0,4,2016,15165,0,0,15165.0,36894.0,5.490050145256337,1,64.93608
3135,17,1,26,15.5,38.0,23625.0,4,2016,48999,0,0,48999.0,22331.0,9.302394005772499,1,59.2521
3136,14,4,28,18.2,31.0,14032.0,4,2016,19694,0,0,19694.0,24130.0,11.482283202473996,1,62.19458
3137,15,8,29,23.0,42.0,12594.0,4,2016,15491,0,0,15491.0,37496.0,1.0127307148704543,1,68.48740000000001
3138,15,17,25,20.5,52.0,11382.0,4,2016,15109,0,0,15109.0,28425.0,4.951248580938459,1,66.0224
3139,18,13,23,15.4,63.0,17607.0,4,2016,41684,0,0,41684.0,15859.0,2.310844208898552,0,59.36998
3140,19,19,22,19.4,62.0,26518.0,4,2016,72081,0,0,72081.0,15732.0,0.31184482706949834,1,65.05572
3141,13,28,22,26.1,38.0,20219.0,5,2016,24130,0,0,24130.0,15732.0,9.041939708111562,1,71.82582
3142,14,10,4,27.1,27.0,23812.0,5,2016,26827,0,0,26827.0,19694.0,2.997550707439818,1,71.63383
3143,14,6,19,21.6,38.0,27669.0,5,2016,41255,0,0,20223.0,72081.0,2.6927804110563915,0,66.48792
3144,14,26,8,26.6,25.0,12418.0,5,2016,22331,0,0,22331.0,15491.0,9.462679062160408,1,70.8545
3145,16,29,13,23.0,44.0,24805.0,5,2016,37496,0,0,37496.0,41684.0,2.4684545743898156,1,68.6568
3146,16,25,24,21.3,60.0,17038.0,5,2016,28425,0,0,28425.0,15165.0,2.7088540068924116,0,67.62519999999999
3147,19,23,17,21.6,28.0,11338.0,5,2016,15859,0,0,15859.0,15109.0,1.40537387485181,1,65.77951999999999
3148,19,1,11,24.7,70.0,15358.0,6,2016,48999,0,0,48999.0,36894.0,7.2381737618429725,1,73.41409999999999
3149,19,2,20,27.3,67.0,29397.0,6,2016,39694,0,0,21000.0,62010.0,4.3135447863595875,0,76.94009
3150,13,17,10,27.3,25.0,13977.0,5,2016,15109,0,0,15109.0,26827.0,0.4188806361435172,1,71.59475
3151,13,6,25,22.0,23.0,15000.0,5,2016,41255,0,0,20223.0,28425.0,1.8327519226139195,0,65.8404
3152,14,19,23,26.1,46.0,18021.0,5,2016,72081,0,0,72081.0,15859.0,1.0242411937141538,1,72.74894
3153,15,4,26,22.1,33.0,12504.0,5,2016,19694,0,0,19694.0,22331.0,11.44474035580729,1,66.70206999999999
3154,16,8,20,24.4,42.0,13880.0,5,2016,15491,0,0,15491.0,62010.0,0.08212391779502097,1,70.20352
3155,16,22,1,20.9,68.0,13029.0,5,2016,15732,0,0,15732.0,48999.0,0.37177480091313947,1,67.57488
3156,16,13,2,20.5,36.0,27439.0,5,2016,41684,0,0,41684.0,21000.0,4.67062891197576,0,65.0632
3157,16,11,28,21.3,45.0,16733.0,5,2016,36894,0,0,36894.0,24130.0,2.1578008883687394,0,66.60714999999999
3158,19,24,29,20.6,64.0,14155.0,5,2016,15165,0,0,15165.0,37496.0,3.041281707249424,1,66.88616
3159,19,1,28,20.6,70.0,13046.0,5,2016,48999,0,0,48999.0,24130.0,9.295922054513618,1,67.2518
3160,19,2,24,22.7,51.0,17299.0,5,2016,39694,0,0,21000.0,15165.0,2.3389876032163928,0,68.85523
3161,19,11,17,20.0,65.0,8956.0,5,2016,36894,0,0,36894.0,15109.0,7.710087509831851,0,66.075
3162,14,4,8,23.5,46.0,12892.0,5,2016,19694,0,0,19694.0,15491.0,2.708516356702503,1,69.4589
3163,14,20,13,22.2,42.0,33763.0,5,2016,62010,0,0,62010.0,41684.0,2.085724908037975,1,67.50676
3164,14,26,22,24.9,65.0,8048.0,5,2016,22331,0,0,22331.0,15732.0,9.055061209004057,1,73.19715
3165,15,10,25,22.1,50.0,20215.0,5,2016,26827,0,0,26827.0,28425.0,4.574808921790844,1,67.9905
3166,18,23,6,24.2,50.0,10184.0,5,2016,15859,0,0,15859.0,20223.0,1.719862814255843,1,70.731
3167,19,29,19,16.2,76.0,20177.0,5,2016,37496,0,0,37496.0,72081.0,1.1416253822620612,1,60.74288
3168,14,24,23,23.7,61.0,13616.0,5,2016,15165,0,0,15165.0,15859.0,1.144942511618814,1,71.08643
3169,15,17,26,24.4,66.0,8011.0,5,2016,15109,0,0,15109.0,22331.0,9.77913809152326,1,72.56896
3170,15,28,8,28.0,46.0,7729.0,5,2016,24130,0,0,24130.0,15491.0,9.461389489395916,1,75.1532
3171,16,25,19,26.6,31.0,15895.0,5,2016,28425,0,0,28425.0,72081.0,4.518347711930557,0,71.57654
3172,18,22,4,21.3,65.0,11581.0,5,2016,15732,0,0,15732.0,19694.0,3.351618045101499,1,67.96455
3173,18,6,29,21.9,69.0,17499.0,5,2016,41255,0,0,20223.0,37496.0,3.800931646113362,0,69.13189
3174,19,13,10,19.6,76.0,18363.0,5,2016,41684,0,0,41684.0,26827.0,2.370507222229872,0,66.05503999999999
3175,19,20,1,23.7,74.0,24368.0,6,2016,62010,0,0,62010.0,48999.0,0.302127735775785,1,72.27761999999998
3176,16,11,2,26.2,41.0,17220.0,5,2016,36894,0,0,36894.0,21000.0,3.167465712317833,0,72.29357999999999
3177,13,19,17,26.5,65.0,20554.0,5,2016,72081,0,0,72081.0,15109.0,0.501006659046562,1,75.52275
3178,14,4,13,24.4,53.0,15049.0,5,2016,19694,0,0,19694.0,41684.0,1.8733025320660253,1,71.28768
3179,14,26,11,23.3,80.0,13264.0,5,2016,22331,0,0,22331.0,36894.0,2.1134766075185243,1,72.1866
3180,15,29,23,24.8,48.0,14289.0,5,2016,37496,0,0,37496.0,15859.0,2.087311598040404,1,71.30896
3181,16,8,25,27.0,49.0,12446.0,5,2016,15491,0,0,15491.0,28425.0,4.637434575768482,1,74.2607
3182,16,28,20,23.1,89.0,13380.0,5,2016,24130,1,0,24130.0,62010.0,9.535971092968031,1,72.63741
3183,17,1,2,24.0,64.0,37805.0,5,2016,48999,0,0,48999.0,21000.0,4.078297804606338,1,71.7944
3184,18,22,6,22.1,80.0,10147.0,5,2016,15732,0,0,15732.0,20223.0,2.4129960603981475,1,70.2642
3185,19,10,24,19.5,76.0,21373.0,5,2016,26827,0,0,26827.0,15165.0,1.9705829346921657,1,65.8988
3186,19,20,29,25.4,53.0,51674.0,6,2016,62010,0,0,62010.0,37496.0,0.933039479010391,1,72.62237999999999
3187,19,17,4,25.9,59.0,9534.0,6,2016,15109,0,0,15109.0,19694.0,2.6306078574437857,1,73.97019
3188,15,19,10,27.8,52.0,46413.0,6,2016,72081,0,0,72081.0,26827.0,0.0875658301222585,1,75.69344
3189,15,23,26,28.2,40.0,8133.0,6,2016,15859,0,0,15859.0,22331.0,8.377773169101513,1,74.5892
3190,14,13,8,29.2,48.0,20381.0,6,2016,41684,0,0,41684.0,15491.0,2.049059812987407,0,76.96384
3191,15,24,1,26.6,62.0,20969.0,6,2016,51697,0,0,15165.0,48999.0,1.9002943918501087,0,75.30708
3192,19,6,28,24.8,51.0,7980.0,6,2016,20223,0,0,20223.0,24130.0,6.656656238068461,0,71.61652
3193,14,2,22,32.2,47.0,22257.0,6,2016,39694,0,0,21000.0,15732.0,3.8409873212361485,0,80.64366000000001
3194,16,25,11,26.7,66.0,14509.0,6,2016,28425,0,0,28425.0,36894.0,2.783162550412747,0,75.93478
3195,19,4,23,25.6,52.0,15166.0,6,2016,19694,0,0,19694.0,15859.0,3.54124987101686,1,72.77888
3196,19,8,19,26.4,52.0,12510.0,6,2016,15491,0,0,15491.0,72081.0,0.40641230065168793,1,73.83872
3197,19,1,13,26.2,59.0,24793.0,6,2016,48999,0,0,48999.0,41684.0,2.268334593309588,1,74.38842
3198,19,22,24,25.2,64.0,11341.0,6,2016,15732,0,0,15732.0,15165.0,1.5918711477933634,1,73.52672
3199,19,6,17,27.2,50.0,10517.0,6,2016,20223,0,0,20223.0,15109.0,3.118823838239029,0,74.646
3200,19,25,29,25.0,68.0,18875.0,6,2016,28425,0,0,28425.0,37496.0,5.633163576288648,0,73.656
3201,19,11,20,25.9,61.0,24656.0,6,2016,36894,0,0,36894.0,62010.0,7.463756747863722,0,74.19700999999999
3202,19,26,10,27.6,64.0,18226.0,6,2016,22331,0,0,22331.0,26827.0,9.402763896733193,1,76.99136
3203,19,28,2,26.3,70.0,14450.0,6,2016,24130,0,0,24130.0,21000.0,5.223106249134511,1,75.8189
3204,19,29,26,25.6,72.0,31636.0,6,2016,37496,0,0,37496.0,22331.0,10.461230909101337,1,74.98768
3205,19,20,25,25.2,80.0,29462.0,6,2016,62010,0,0,62010.0,28425.0,4.711987538987043,1,75.2304
3206,19,17,22,27.4,71.0,9643.0,6,2016,15109,0,0,15109.0,15732.0,0.8100722288691364,1,77.60046
3207,19,10,8,26.0,75.0,26612.0,6,2016,26827,0,0,26827.0,15491.0,0.32924660701060876,1,75.94
3208,19,19,1,25.9,63.0,21240.0,6,2016,72081,0,0,72081.0,48999.0,0.17212320464133138,1,74.42383
3209,19,23,11,26.6,51.0,11816.0,6,2016,15859,0,0,15859.0,36894.0,6.305066658679917,1,73.98334
3210,19,13,28,24.1,72.0,19055.0,6,2016,41684,0,0,41684.0,24130.0,9.658255947923706,0,72.70348
3211,19,24,4,26.8,71.0,12070.0,6,2016,15165,0,0,15165.0,19694.0,4.6856708677576675,1,76.69272
3212,19,2,6,24.8,64.0,33546.0,6,2016,39694,0,0,21000.0,20223.0,1.4355806377866602,0,72.94928
3213,19,4,10,23.4,88.0,15415.0,7,2016,19694,0,1,19694.0,26827.0,2.997550707439818,1,73.05608
3214,18,29,2,27.0,66.0,21524.0,7,2016,37496,0,1,37496.0,21000.0,5.236460665874411,1,76.37379999999999
3215,19,8,6,30.7,62.0,10742.0,7,2016,15491,0,1,15491.0,20223.0,2.805099615178749,1,81.14466
3216,19,17,13,28.1,73.0,10435.0,7,2016,15109,0,1,15109.0,41684.0,2.2297178468864636,1,78.92987
3217,19,22,19,27.7,81.0,13677.0,7,2016,15732,0,1,15732.0,72081.0,0.31184482706949834,1,79.36663
3218,18,23,25,27.9,83.0,7011.0,7,2016,15859,0,1,15859.0,28425.0,3.552098833353753,1,79.95542999999999
3219,19,11,24,25.7,89.0,14502.0,7,2016,36894,0,1,36894.0,15165.0,5.490050145256337,0,77.03426999999999
3220,19,26,20,29.0,73.0,18509.0,7,2016,22331,0,1,22331.0,62010.0,9.538044970445114,1,80.30930000000001
3221,19,28,1,25.6,89.0,9858.0,7,2016,24130,0,1,24130.0,48999.0,9.295922054513618,1,76.86516
3222,19,20,17,24.2,75.0,27875.0,7,2016,62010,0,0,62010.0,15109.0,0.26632468390668396,1,73.1455
3223,19,1,23,26.1,76.0,17978.0,7,2016,48999,0,0,48999.0,15859.0,0.9414538501833138,1,76.21064
3224,19,19,26,23.5,87.0,19052.0,7,2016,72081,0,0,72081.0,22331.0,9.345406838835867,1,73.13454999999999
3225,19,13,22,25.6,82.0,16410.0,7,2016,41684,0,0,41684.0,15732.0,2.5583091154739277,0,76.09208000000001
3226,19,24,8,26.8,70.0,10416.0,7,2016,15165,0,0,15165.0,15491.0,2.122034993492789,1,76.5704
3227,18,6,10,26.3,67.0,16780.0,7,2016,20223,0,0,20223.0,26827.0,2.7464450932811366,0,75.46679
3228,18,2,4,27.1,73.0,19482.0,7,2016,39694,0,0,21000.0,19694.0,6.389532954298988,0,77.39717
3229,19,25,28,25.5,83.0,13008.0,7,2016,28425,0,0,28425.0,24130.0,4.823988502077588,0,76.03935
3230,19,11,29,25.7,83.0,16551.0,7,2016,36894,0,0,36894.0,37496.0,8.392282109168226,0,76.36569
3231,19,4,20,26.1,89.0,14056.0,7,2016,19694,1,0,19694.0,62010.0,2.6839984655824525,1,77.71071
3232,19,29,6,27.3,80.0,6696.0,7,2016,37496,0,0,37496.0,20223.0,3.800931646113362,1,78.5946
3233,19,8,2,28.8,70.0,9873.0,7,2016,15491,0,0,15491.0,21000.0,4.238588188952521,1,79.5764
3234,19,17,11,27.4,90.0,7090.0,7,2016,15109,1,0,15109.0,36894.0,7.710087509831851,1,80.03739999999999
3235,19,10,13,26.4,89.0,14432.0,7,2016,26827,0,0,26827.0,41684.0,2.370507222229872,1,78.21804
3236,19,19,25,25.9,86.0,7033.0,7,2016,15440,0,0,72081.0,28425.0,4.518347711930557,0,77.03226
3237,19,22,28,24.8,88.0,9079.0,7,2016,15732,0,0,15732.0,24130.0,9.041939708111562,1,75.40976
3238,19,23,24,27.2,90.0,7064.0,7,2016,15859,0,0,15859.0,15165.0,1.144942511618814,1,79.6972
3239,19,26,1,27.7,78.0,6497.0,7,2016,22331,0,0,22331.0,48999.0,9.302394005772499,1,78.97294
3240,19,20,8,26.4,78.0,53951.0,7,2016,62010,0,0,62010.0,15491.0,0.08212391779502097,1,76.91608
