,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity_y,address
3013,17062,2015-09-26,15,第12節,第1日,鹿島,浦和,県立カシマサッカースタジアム,曇,22.8,81.0,スカパー!/スカパー!プレミアムサービス,29030.0,37496,茨城県鹿嶋市神向寺後山26-2
3014,17063,2015-09-26,16,第12節,第1日,G大阪,柏,万博記念競技場,曇,25.4,60.0,スカパー!/スカパー!プレミアムサービス,16438.0,21000,大阪府吹田市千里万博公園5-2
3015,17064,2015-10-03,14,第13節,第1日,仙台,横浜FM,ユアテックスタジアム仙台,晴,26.0,42.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/東日本放送,15685.0,19694,宮城県仙台市泉区七北田字柳78
3016,17065,2015-10-03,16,第13節,第1日,湘南,山形,ShonanBMWスタジアム平塚,晴,23.8,60.0,スカパー!/スカパー!プレミアムサービス,10254.0,15732,神奈川県平塚市大原1−1
3017,17066,2015-10-03,18,第13節,第1日,甲府,新潟,山梨中銀スタジアム,晴,21.4,61.0,スカパー!/スカパー!プレミアムサービス,11102.0,15859,山梨県甲府市小瀬町840
3018,17067,2015-10-03,15,第13節,第1日,松本,清水,松本平広域公園総合球技場,晴,21.4,52.0,スカパー!/スカパー!プレミアムサービス,17371.0,20336,長野県松本市神林5300
3019,17068,2015-10-03,19,第13節,第1日,広島,FC東京,エディオンスタジアム広島,晴,17.4,90.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,18810.0,36894,広島県広島市安佐南区大塚西5-1-1
3020,17069,2015-10-03,16,第13節,第1日,浦和,鳥栖,埼玉スタジアム2002,晴,25.3,55.0,スカパー!/スカパー!プレミアムサービス,35015.0,62010,埼玉県さいたま市緑区美園2丁目1
3021,17070,2015-10-03,19,第13節,第1日,柏,名古屋,日立柏サッカー場,晴,21.9,72.0,スカパー!/スカパー!プレミアムサービス,10103.0,15109,千葉県柏市日立台1-2-50
3022,17071,2015-10-04,14,第13節,第2日,川崎F,G大阪,等々力陸上競技場,晴,26.1,37.0,スカパー!/スカパー!プレミアムサービス,24300.0,26827,神奈川県川崎市中原区等々力1-1
3023,17072,2015-10-03,15,第13節,第1日,神戸,鹿島,ノエビアスタジアム神戸,晴,24.4,34.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,16871.0,28425,兵庫県神戸市兵庫区御崎町1-2-2
3024,17074,2015-10-17,19,第14節,第1日,山形,甲府,NDソフトスタジアム山形,晴,12.8,81.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,8191.0,20784,山形県天童市山王1−1
3025,17075,2015-10-17,14,第14節,第1日,FC東京,湘南,味の素スタジアム,曇時々晴,19.9,78.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),22577.0,48999,東京都調布市西町376-3
3026,17076,2015-10-17,14,第14節,第1日,横浜FM,神戸,日産スタジアム,曇,20.8,74.0,スカパー!/スカパー!プレミアムサービス,22598.0,72081,神奈川県横浜市港北区小机町3300
3027,17077,2015-10-17,18,第14節,第1日,新潟,松本,デンカビッグスワンスタジアム,晴,20.4,64.0,スカパー!/スカパー!プレミアムサービス,31324.0,41684,新潟県新潟市中央区清五郎67-12
3028,17078,2015-10-17,14,第14節,第1日,清水,仙台,IAIスタジアム日本平,晴,24.6,56.0,スカパー!/スカパー!プレミアムサービス/テレビ静岡,13399.0,20248,静岡県静岡市清水区村松3880−1
3029,17079,2015-10-17,14,第14節,第1日,広島,川崎F,エディオンスタジアム広島,晴,26.9,41.0,スカパー!/スカパー!プレミアムサービス/NHK広島/TBS(単),19751.0,36894,広島県広島市安佐南区大塚西5-1-1
3030,17080,2015-10-17,18,第14節,第1日,鳥栖,名古屋,ベストアメニティスタジアム,晴,21.1,54.0,スカパー!/スカパー!プレミアムサービス,13707.0,24130,佐賀県鳥栖市京町812
3031,17081,2015-10-17,14,第14節,第1日,鹿島,柏,県立カシマサッカースタジアム,曇,19.9,81.0,スカパー!/スカパー!プレミアムサービス,13633.0,37496,茨城県鹿嶋市神向寺後山26-2
3032,17082,2015-10-17,14,第14節,第1日,G大阪,浦和,万博記念競技場,晴時々曇,24.1,50.0,スカパー!/スカパー!プレミアムサービス,18638.0,21000,大阪府吹田市千里万博公園5-2
3033,17083,2015-10-24,14,第15節,第1日,川崎F,横浜FM,等々力陸上競技場,晴,24.0,43.0,スカパー!/スカパー!プレミアムサービス,23701.0,26827,神奈川県川崎市中原区等々力1-1
3034,17084,2015-10-24,14,第15節,第1日,甲府,広島,山梨中銀スタジアム,晴,24.8,41.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,11062.0,15859,山梨県甲府市小瀬町840
3035,17085,2015-10-24,14,第15節,第1日,松本,鳥栖,松本平広域公園総合球技場,晴,21.8,34.0,スカパー!/スカパー!プレミアムサービス/NHK長野,17462.0,20336,長野県松本市神林5300
3036,17086,2015-10-24,14,第15節,第1日,名古屋,新潟,パロマ瑞穂スタジアム,晴,23.3,49.0,スカパー!/スカパー!プレミアムサービス/NHK名古屋/NHK新潟,12045.0,20223,愛知県名古屋市瑞穂区山下通5丁目1
3037,17087,2015-10-24,14,第15節,第1日,神戸,山形,ノエビアスタジアム神戸,晴,22.6,50.0,スカパー!/スカパー!プレミアムサービス,11508.0,28425,兵庫県神戸市兵庫区御崎町1-2-2
3038,17088,2015-10-25,14,第15節,第2日,仙台,G大阪,ユアテックスタジアム仙台,晴,11.0,56.0,スカパー!/スカパー!プレミアムサービス/NHK仙台 ※ AFCチャンピオンズリーグ2015準決勝の影響により、10月25日(日)に開催。,19263.0,19694,宮城県仙台市泉区七北田字柳78
3039,17089,2015-10-24,14,第15節,第1日,FC東京,浦和,味の素スタジアム,晴,23.0,55.0,スカパー!/スカパー!プレミアムサービス/NHK総合/TOKYO MX(録),38952.0,48999,東京都調布市西町376-3
3040,17090,2015-10-24,14,第15節,第1日,湘南,鹿島,ShonanBMWスタジアム平塚,晴,23.6,55.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,14227.0,15732,神奈川県平塚市大原1−1
3041,17091,2015-10-24,14,第15節,第1日,清水,柏,IAIスタジアム日本平,晴,23.8,44.0,スカパー!/スカパー!プレミアムサービス/静岡放送,12238.0,20248,静岡県静岡市清水区村松3880−1
3042,17092,2015-11-07,14,第16節,第1日,山形,清水,NDソフトスタジアム山形,晴のち曇,13.9,72.0,スカパー!/スカパー!プレミアムサービス,8281.0,20784,山形県天童市山王1−1
3043,17093,2015-11-07,14,第16節,第1日,新潟,湘南,デンカビッグスワンスタジアム,曇,16.2,62.0,スカパー!/スカパー!プレミアムサービス/新潟総合テレビ,25272.0,41684,新潟県新潟市中央区清五郎67-12
3044,17094,2015-11-07,14,第16節,第1日,名古屋,甲府,豊田スタジアム,曇,20.3,46.0,スカパー!/スカパー!プレミアムサービス,16970.0,41255,愛知県豊田市千石町7-2
3045,17095,2015-11-07,14,第16節,第1日,神戸,松本,ノエビアスタジアム神戸,曇,21.6,56.0,スカパー!/スカパー!プレミアムサービス/NHK BS1(録)/NHK神戸/NHK長野,18092.0,28425,兵庫県神戸市兵庫区御崎町1-2-2
3046,17096,2015-11-07,14,第16節,第1日,鳥栖,仙台,ベストアメニティスタジアム,曇,24.4,49.0,スカパー!/スカパー!プレミアムサービス/NHK佐賀/NHK仙台,13860.0,24130,佐賀県鳥栖市京町812
3047,17097,2015-11-07,14,第16節,第1日,鹿島,横浜FM,県立カシマサッカースタジアム,曇,18.9,67.0,スカパー!/スカパー!プレミアムサービス/NHK水戸/BS-TBS,22755.0,37496,茨城県鹿嶋市神向寺後山26-2
3048,17098,2015-11-07,14,第16節,第1日,浦和,川崎F,埼玉スタジアム2002,曇時々晴,19.1,55.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,46597.0,62010,埼玉県さいたま市緑区美園2丁目1
3049,17099,2015-11-07,14,第16節,第1日,柏,FC東京,日立柏サッカー場,曇,18.8,68.0,スカパー!/スカパー!プレミアムサービス,12497.0,15109,千葉県柏市日立台1-2-50
3050,17100,2015-11-07,14,第16節,第1日,G大阪,広島,万博記念競技場,曇,21.5,61.0,スカパー!/スカパー!プレミアムサービス/NHK総合,17435.0,21000,大阪府吹田市千里万博公園5-2
3051,17101,2015-11-22,13,第17節,第1日,FC東京,鳥栖,味の素スタジアム,曇,14.5,60.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),30753.0,48999,東京都調布市西町376-3
3052,17102,2015-11-22,13,第17節,第1日,川崎F,仙台,等々力陸上競技場,曇,15.7,53.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,22511.0,26827,神奈川県川崎市中原区等々力1-1
3053,17103,2015-11-22,13,第17節,第1日,横浜FM,松本,日産スタジアム,曇,15.7,57.0,スカパー!/スカパー!プレミアムサービス,44226.0,72081,神奈川県横浜市港北区小机町3300
3054,17104,2015-11-22,13,第17節,第1日,甲府,清水,山梨中銀スタジアム,曇,15.3,48.0,スカパー!/スカパー!プレミアムサービス,14036.0,15859,山梨県甲府市小瀬町840
3055,17105,2015-11-22,13,第17節,第1日,広島,湘南,エディオンスタジアム広島,晴のち曇,18.9,58.0,スカパー!/スカパー!プレミアムサービス/NHK総合,33210.0,36894,広島県広島市安佐南区大塚西5-1-1
3056,17106,2015-11-22,13,第17節,第1日,鹿島,名古屋,県立カシマサッカースタジアム,曇,15.8,58.0,スカパー!/スカパー!プレミアムサービス,25151.0,37496,茨城県鹿嶋市神向寺後山26-2
3057,17107,2015-11-22,13,第17節,第1日,浦和,神戸,埼玉スタジアム2002,曇のち晴,15.9,54.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,52133.0,62010,埼玉県さいたま市緑区美園2丁目1
3058,17108,2015-11-22,13,第17節,第1日,柏,新潟,日立柏サッカー場,曇,15.8,66.0,スカパー!/スカパー!プレミアムサービス,13127.0,15109,千葉県柏市日立台1-2-50
3059,17109,2015-11-22,13,第17節,第1日,G大阪,山形,万博記念競技場,曇,18.7,46.0,スカパー!/スカパー!プレミアムサービス,18219.0,21000,大阪府吹田市千里万博公園5-2
3060,17894,2016-02-27,14,第1節,第1日,磐田,名古屋,ヤマハスタジアム(磐田),晴,13.0,34.0,スカパー!/スカパー!プレミアムサービス/NHK静岡/NHK名古屋/NHK岐阜/NHK津,14333.0,15165,静岡県磐田市新貝2500
3061,17895,2016-02-27,14,第1節,第1日,広島,川崎F,エディオンスタジアム広島,雨,8.3,78.0,スカパー!/スカパー!プレミアムサービス/NHK総合,18120.0,36894,広島県広島市安佐南区大塚西5-1-1
3062,17896,2016-02-27,14,第1節,第1日,鳥栖,福岡,ベストアメニティスタジアム,曇のち雨,14.1,74.0,スカパー!/スカパー!プレミアムサービス/NHK佐賀/NHK福岡,19762.0,24130,佐賀県鳥栖市京町812
3063,17897,2016-02-27,15,第1節,第1日,柏,浦和,日立柏サッカー場,晴,12.1,41.0,スカパー!/スカパー!プレミアムサービス,13416.0,15109,千葉県柏市日立台1-2-50
3064,17898,2016-02-27,15,第1節,第1日,湘南,新潟,ShonanBMWスタジアム平塚,晴,12.7,46.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,14058.0,15732,神奈川県平塚市大原1−1
3065,17899,2016-02-27,15,第1節,第1日,神戸,甲府,ノエビアスタジアム神戸,屋内,16.8,56.0,スカパー!/スカパー!プレミアムサービス,23862.0,28425,兵庫県神戸市兵庫区御崎町1-2-2
3066,17900,2016-02-27,18,第1節,第1日,横浜FM,仙台,日産スタジアム,晴,15.8,38.0,スカパー!/スカパー!プレミアムサービス,24898.0,72081,神奈川県横浜市港北区小机町3300
3067,17901,2016-02-27,19,第1節,第1日,FC東京,大宮,味の素スタジアム,晴,10.2,51.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/TOKYO MX,25776.0,48999,東京都調布市西町376-3
3068,17902,2016-02-28,14,第1節,第2日,G大阪,鹿島,市立吹田サッカースタジアム,晴,17.8,46.0,スカパー!/スカパー!プレミアムサービス/TBS,32463.0,39694,大阪府吹田市千里万博公園3−3
3069,17903,2016-03-05,15,第2節,第1日,鹿島,鳥栖,県立カシマサッカースタジアム,曇,13.5,63.0,スカパー!/スカパー!プレミアムサービス/NHK水戸,19696.0,37496,茨城県鹿嶋市神向寺後山26-2
3070,17904,2016-03-05,15,第2節,第1日,川崎F,湘南,等々力陸上競技場,晴のち曇,16.2,74.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,21871.0,26827,神奈川県川崎市中原区等々力1-1
3071,17905,2016-03-05,16,第2節,第1日,大宮,柏,NACK5スタジアム大宮,曇,13.5,65.0,スカパー!/スカパー!プレミアムサービス/テレ玉,12696.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
3072,17906,2016-03-05,18,第2節,第1日,神戸,新潟,ノエビアスタジアム神戸,晴,17.3,66.0,スカパー!/スカパー!プレミアムサービス,12487.0,28425,兵庫県神戸市兵庫区御崎町1-2-2
3073,17907,2016-03-05,19,第2節,第1日,福岡,横浜FM,レベルファイブスタジアム,晴,20.5,50.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,16968.0,22331,福岡県福岡市博多区東平尾公園2-1-1
3074,17908,2016-03-06,13,第2節,第2日,甲府,G大阪,山梨中銀スタジアム,曇,23.6,35.0,スカパー!/スカパー!プレミアムサービス,14103.0,15859,山梨県甲府市小瀬町840
3075,17909,2016-03-06,14,第2節,第2日,浦和,磐田,埼玉スタジアム2002,曇,17.6,68.0,スカパー!/スカパー!プレミアムサービス,43826.0,62010,埼玉県さいたま市緑区美園2丁目1
3076,17910,2016-03-06,15,第2節,第2日,名古屋,広島,豊田スタジアム,曇,18.9,68.0,スカパー!/スカパー!プレミアムサービス/NHK名古屋/NHK広島,27061.0,41255,愛知県豊田市千石町7-2
3077,17911,2016-03-06,15,第2節,第2日,仙台,FC東京,ユアテックスタジアム仙台,曇,14.1,68.0,スカパー!/スカパー!プレミアムサービス/NHK仙台,16918.0,19694,宮城県仙台市泉区七北田字柳78
3078,17912,2016-03-11,19,第3節,第1日,FC東京,神戸,味の素スタジアム,曇,6.2,65.0,スカパー!/スカパー!プレミアムサービス,11488.0,48999,東京都調布市西町376-3
3079,17913,2016-03-11,19,第3節,第1日,G大阪,大宮,市立吹田サッカースタジアム,晴,7.8,47.0,スカパー!/スカパー!プレミアムサービス,20535.0,39694,大阪府吹田市千里万博公園3−3
3080,17914,2016-03-12,13,第3節,第2日,広島,湘南,エディオンスタジアム広島,曇,9.8,39.0,スカパー!/スカパー!プレミアムサービス,13460.0,36894,広島県広島市安佐南区大塚西5-1-1
3081,17915,2016-03-12,14,第3節,第2日,仙台,鹿島,ユアテックスタジアム仙台,曇,12.1,35.0,スカパー!/スカパー!プレミアムサービス/NHK総合,15826.0,19694,宮城県仙台市泉区七北田字柳78
3082,17916,2016-03-12,14,第3節,第2日,浦和,福岡,埼玉スタジアム2002,曇,10.5,52.0,スカパー!/スカパー!プレミアムサービス,27946.0,62010,埼玉県さいたま市緑区美園2丁目1
3083,17917,2016-03-12,15,第3節,第2日,新潟,横浜FM,デンカビッグスワンスタジアム,晴,6.5,37.0,スカパー!/スカパー!プレミアムサービス/BS-TBS/テレビ新潟,20771.0,41684,新潟県新潟市中央区清五郎67-12
3084,17918,2016-03-12,16,第3節,第2日,鳥栖,甲府,ベストアメニティスタジアム,晴,14.2,51.0,スカパー!/スカパー!プレミアムサービス,8697.0,24130,佐賀県鳥栖市京町812
3085,17919,2016-03-12,18,第3節,第2日,柏,磐田,日立柏サッカー場,曇,7.1,62.0,スカパー!/スカパー!プレミアムサービス,10280.0,15109,千葉県柏市日立台1-2-50
3086,17920,2016-03-12,19,第3節,第2日,川崎F,名古屋,等々力陸上競技場,曇,10.6,54.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,16513.0,26827,神奈川県川崎市中原区等々力1-1
3087,17921,2016-03-19,13,第4節,第1日,横浜FM,鳥栖,ニッパツ三ツ沢球技場,雨のち曇,16.6,89.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,10436.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1
3088,17922,2016-03-19,14,第4節,第1日,甲府,川崎F,山梨中銀スタジアム,晴,21.9,58.0,スカパー!/スカパー!プレミアムサービス/山梨放送,9567.0,15859,山梨県甲府市小瀬町840
3089,17923,2016-03-19,14,第4節,第1日,新潟,柏,デンカビッグスワンスタジアム,曇,15.7,78.0,スカパー!/スカパー!プレミアムサービス/NHK新潟,14627.0,41684,新潟県新潟市中央区清五郎67-12
3090,17924,2016-03-19,14,第4節,第1日,名古屋,仙台,パロマ瑞穂スタジアム,晴,21.8,62.0,スカパー!/スカパー!プレミアムサービス,9232.0,20223,愛知県名古屋市瑞穂区山下通5丁目1
3091,17925,2016-03-19,15,第4節,第1日,鹿島,FC東京,県立カシマサッカースタジアム,曇一時雨,18.2,85.0,スカパー!/スカパー!プレミアムサービス,15996.0,37496,茨城県鹿嶋市神向寺後山26-2
3092,17926,2016-03-19,16,第4節,第1日,神戸,G大阪,ノエビアスタジアム神戸,曇のち晴,18.0,69.0,スカパー!/スカパー!プレミアムサービス,16026.0,28425,兵庫県神戸市兵庫区御崎町1-2-2
3093,17927,2016-03-19,19,第4節,第1日,磐田,福岡,ヤマハスタジアム(磐田),晴,18.3,87.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,11002.0,15165,静岡県磐田市新貝2500
3094,17928,2016-03-20,16,第4節,第2日,大宮,広島,NACK5スタジアム大宮,晴,16.5,32.0,スカパー!/スカパー!プレミアムサービス/テレ玉,13452.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
3095,17929,2016-03-20,16,第4節,第2日,湘南,浦和,ShonanBMWスタジアム平塚,曇のち雨,13.1,67.0,スカパー!/スカパー!プレミアムサービス,14419.0,15732,神奈川県平塚市大原1−1
3096,17930,2016-04-01,19,第5節,第1日,浦和,甲府,埼玉スタジアム2002,曇,13.3,58.0,スカパー!/スカパー!プレミアムサービス,22766.0,62010,埼玉県さいたま市緑区美園2丁目1
3097,17931,2016-04-01,19,第5節,第1日,広島,仙台,エディオンスタジアム広島,曇,15.4,84.0,スカパー!/スカパー!プレミアムサービス,9587.0,36894,広島県広島市安佐南区大塚西5-1-1
3098,17932,2016-04-02,14,第5節,第2日,福岡,新潟,レベルファイブスタジアム,晴時々曇,22.3,58.0,スカパー!/スカパー!プレミアムサービス/NHK福岡/NHK新潟,9479.0,22331,福岡県福岡市博多区東平尾公園2-1-1
3099,17933,2016-04-02,15,第5節,第2日,川崎F,鹿島,等々力陸上競技場,曇,16.2,53.0,スカパー!/スカパー!プレミアムサービス,23955.0,26827,神奈川県川崎市中原区等々力1-1
3100,17934,2016-04-02,15,第5節,第2日,鳥栖,柏,ベストアメニティスタジアム,晴,23.7,48.0,スカパー!/スカパー!プレミアムサービス,9144.0,24130,佐賀県鳥栖市京町812
3101,17935,2016-04-02,16,第5節,第2日,大宮,磐田,NACK5スタジアム大宮,曇,15.2,52.0,スカパー!/スカパー!プレミアムサービス,11271.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
3102,17936,2016-04-02,16,第5節,第2日,FC東京,名古屋,味の素スタジアム,曇,13.7,53.0,スカパー!/スカパー!プレミアムサービス,20249.0,48999,東京都調布市西町376-3
3103,17937,2016-04-02,18,第5節,第2日,湘南,神戸,ShonanBMWスタジアム平塚,曇,12.9,66.0,スカパー!/スカパー!プレミアムサービス,8052.0,15732,神奈川県平塚市大原1−1
3104,17938,2016-04-02,19,第5節,第2日,G大阪,横浜FM,市立吹田サッカースタジアム,曇,19.1,61.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,34231.0,39694,大阪府吹田市千里万博公園3−3
3105,17939,2016-04-10,13,第6節,第1日,横浜FM,浦和,日産スタジアム,晴,22.7,49.0,スカパー!/スカパー!プレミアムサービス,38382.0,72081,神奈川県横浜市港北区小机町3300
3106,17940,2016-04-10,13,第6節,第1日,名古屋,大宮,豊田スタジアム,曇,24.4,37.0,スカパー!/スカパー!プレミアムサービス,12417.0,41255,愛知県豊田市千石町7-2
3107,17941,2016-04-10,13,第6節,第1日,神戸,福岡,ノエビアスタジアム神戸,曇,22.0,62.0,スカパー!/スカパー!プレミアムサービス,21254.0,28425,兵庫県神戸市兵庫区御崎町1-2-2
3108,17942,2016-04-10,14,第6節,第1日,仙台,G大阪,ユアテックスタジアム仙台,曇,15.1,51.0,スカパー!/スカパー!プレミアムサービス,18011.0,19694,宮城県仙台市泉区七北田字柳78
3109,17943,2016-04-10,14,第6節,第1日,甲府,湘南,山梨中銀スタジアム,曇,22.4,31.0,スカパー!/スカパー!プレミアムサービス,10027.0,15859,山梨県甲府市小瀬町840
3110,17944,2016-04-10,15,第6節,第1日,川崎F,鳥栖,等々力陸上競技場,曇,22.7,45.0,スカパー!/スカパー!プレミアムサービス,18402.0,26827,神奈川県川崎市中原区等々力1-1
3111,17945,2016-04-10,16,第6節,第1日,鹿島,広島,県立カシマサッカースタジアム,曇,17.2,73.0,スカパー!/スカパー!プレミアムサービス,19764.0,37496,茨城県鹿嶋市神向寺後山26-2
3112,17946,2016-04-10,16,第6節,第1日,新潟,磐田,デンカビッグスワンスタジアム,曇,11.6,62.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,18210.0,41684,新潟県新潟市中央区清五郎67-12
3113,17947,2016-04-10,19,第6節,第1日,柏,FC東京,日立柏サッカー場,曇,13.7,76.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,10470.0,15109,千葉県柏市日立台1-2-50
3114,17948,2016-04-15,19,第7節,第1日,G大阪,柏,市立吹田サッカースタジアム,曇,18.0,26.0,スカパー!/スカパー!プレミアムサービス,13731.0,39694,大阪府吹田市千里万博公園3−3
3115,17949,2016-04-15,19,第7節,第1日,広島,新潟,エディオンスタジアム広島,晴,16.1,58.0,スカパー!/スカパー!プレミアムサービス,8602.0,36894,広島県広島市安佐南区大塚西5-1-1
3116,17950,2016-06-02,19,第7節,第3日,福岡,名古屋,レベルファイブスタジアム,晴,20.8,63.0,スカパー!/スカパー!プレミアムサービス,5870.0,22331,福岡県福岡市博多区東平尾公園2-1-1
3117,17951,2016-04-16,14,第7節,第2日,浦和,仙台,埼玉スタジアム2002,晴,20.0,53.0,スカパー!/スカパー!プレミアムサービス,31012.0,62010,埼玉県さいたま市緑区美園2丁目1
3118,17952,2016-04-16,15,第7節,第2日,FC東京,川崎F,味の素スタジアム,晴,22.0,42.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,29208.0,48999,東京都調布市西町376-3
3119,17953,2016-04-16,16,第7節,第2日,大宮,甲府,NACK5スタジアム大宮,晴のち曇,21.2,37.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,9659.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
3120,17954,2016-04-16,16,第7節,第2日,湘南,鹿島,ShonanBMWスタジアム平塚,晴時々曇,19.7,65.0,スカパー!/スカパー!プレミアムサービス,13039.0,15732,神奈川県平塚市大原1−1
3121,17955,2016-06-02,19,第7節,第3日,鳥栖,神戸,ベストアメニティスタジアム,晴,23.2,59.0,スカパー!/スカパー!プレミアムサービス,6499.0,24130,佐賀県鳥栖市京町812
3122,17956,2016-04-16,18,第7節,第2日,磐田,横浜FM,ヤマハスタジアム(磐田),晴,17.4,85.0,スカパー!/スカパー!プレミアムサービス,14385.0,15165,静岡県磐田市新貝2500
3123,17957,2016-04-24,13,第8節,第1日,名古屋,新潟,パロマ瑞穂スタジアム,晴,27.2,38.0,スカパー!/スカパー!プレミアムサービス,8957.0,20223,愛知県名古屋市瑞穂区山下通5丁目1
3124,17958,2016-04-24,13,第8節,第1日,神戸,仙台,ノエビアスタジアム神戸,晴,21.8,43.0,スカパー!/スカパー!プレミアムサービス/NHK神戸,12678.0,28425,兵庫県神戸市兵庫区御崎町1-2-2
3125,17959,2016-04-24,13,第8節,第1日,福岡,G大阪,レベルファイブスタジアム,晴,21.7,53.0,スカパー!/スカパー!プレミアムサービス/福岡放送,18508.0,22331,福岡県福岡市博多区東平尾公園2-1-1
3126,17960,2016-04-24,14,第8節,第1日,横浜FM,広島,日産スタジアム,曇のち晴,19.4,38.0,スカパー!/スカパー!プレミアムサービス,25106.0,72081,神奈川県横浜市港北区小机町3300
3127,17961,2016-04-24,14,第8節,第1日,甲府,FC東京,山梨中銀スタジアム,曇,24.9,51.0,スカパー!/スカパー!プレミアムサービス/NHK甲府,12123.0,15859,山梨県甲府市小瀬町840
3128,17962,2016-04-24,16,第8節,第1日,鹿島,柏,県立カシマサッカースタジアム,晴のち曇,17.6,66.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,15914.0,37496,茨城県鹿嶋市神向寺後山26-2
3129,17963,2016-04-24,16,第8節,第1日,川崎F,浦和,等々力陸上競技場,曇,20.0,41.0,スカパー!/スカパー!プレミアムサービス,25450.0,26827,神奈川県川崎市中原区等々力1-1
3130,17964,2016-04-24,16,第8節,第1日,鳥栖,磐田,ベストアメニティスタジアム,晴,23.2,55.0,スカパー!/スカパー!プレミアムサービス,9332.0,24130,佐賀県鳥栖市京町812
3131,17965,2016-04-24,18,第8節,第1日,湘南,大宮,ShonanBMWスタジアム平塚,曇,18.7,51.0,スカパー!/スカパー!プレミアムサービス,9080.0,15732,神奈川県平塚市大原1−1
3132,17966,2016-04-29,13,第9節,第1日,G大阪,川崎F,市立吹田サッカースタジアム,曇時々晴,17.7,56.0,スカパー!/スカパー!プレミアムサービス,33941.0,39694,大阪府吹田市千里万博公園3−3
3133,17967,2016-04-29,14,第9節,第1日,浦和,名古屋,埼玉スタジアム2002,晴,17.8,33.0,スカパー!/スカパー!プレミアムサービス,42547.0,62010,埼玉県さいたま市緑区美園2丁目1
3134,17968,2016-04-29,14,第9節,第1日,磐田,広島,ヤマハスタジアム(磐田),晴,20.6,32.0,スカパー!/スカパー!プレミアムサービス/静岡放送,14379.0,15165,静岡県磐田市新貝2500
3135,17969,2016-04-29,17,第9節,第1日,FC東京,福岡,味の素スタジアム,晴,15.5,38.0,スカパー!/スカパー!プレミアムサービス,23625.0,48999,東京都調布市西町376-3
3136,17970,2016-04-30,14,第9節,第2日,仙台,鳥栖,ユアテックスタジアム仙台,晴,18.2,31.0,スカパー!/スカパー!プレミアムサービス/ミヤギテレビ,14032.0,19694,宮城県仙台市泉区七北田字柳78
3137,17971,2016-04-30,15,第9節,第2日,大宮,鹿島,NACK5スタジアム大宮,晴,23.0,42.0,スカパー!/スカパー!プレミアムサービス/BS-TBS/テレ玉,12594.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
3138,17972,2016-04-30,15,第9節,第2日,柏,神戸,日立柏サッカー場,晴,20.5,52.0,スカパー!/スカパー!プレミアムサービス,11382.0,15109,千葉県柏市日立台1-2-50
3139,17973,2016-04-30,18,第9節,第2日,新潟,甲府,デンカビッグスワンスタジアム,曇,15.4,63.0,スカパー!/スカパー!プレミアムサービス,17607.0,41684,新潟県新潟市中央区清五郎67-12
3140,17974,2016-04-30,19,第9節,第2日,横浜FM,湘南,日産スタジアム,晴,19.4,62.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,26518.0,72081,神奈川県横浜市港北区小机町3300
3141,17975,2016-05-04,13,第10節,第1日,鳥栖,湘南,ベストアメニティスタジアム,晴,26.1,38.0,スカパー!/スカパー!プレミアムサービス,20219.0,24130,佐賀県鳥栖市京町812
3142,17976,2016-05-04,14,第10節,第1日,川崎F,仙台,等々力陸上競技場,晴,27.1,27.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,23812.0,26827,神奈川県川崎市中原区等々力1-1
3143,17977,2016-05-04,14,第10節,第1日,名古屋,横浜FM,豊田スタジアム,晴,21.6,38.0,スカパー!/スカパー!プレミアムサービス,27669.0,41255,愛知県豊田市千石町7-2
