,id,match_date,kick_off_time,home_team,away_team,venue,temperature,humidity,attendance,month,year,capacity_y,address,rain,first_end_sec,home_team_stadium,home_team_address,home_team_capacity,home_team_lon,home_team_lat,away_team_stadium,away_team_address,away_team_capacity,away_team_lon,away_team_lat,stadium_distance,is_home_stadium
2649,15870,2014-09-13,19,横浜FM,名古屋,日産スタジアム,24.0,62.0,25045.0,9,2014,72081,神奈川県横浜市港北区小机町3300,0,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,2.6927804110563915,1
2650,15871,2014-09-13,18,甲府,鳥栖,山梨中銀スタジアム,23.1,51.0,10352.0,9,2014,15859,山梨県甲府市小瀬町840,0,0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,138.588425,35.62075,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,8.376059144991027,1
2651,15872,2014-09-13,19,新潟,仙台,東北電力ビッグスワンスタジアム,21.9,77.0,23981.0,9,2014,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,1.8733025320660253,1
2652,15873,2014-09-13,15,清水,浦和,エコパスタジアム,24.9,51.0,19059.0,9,2014,51697,静岡県袋井市愛野2300-1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,1.5360541362107039,2
2653,15874,2014-09-13,19,C大阪,柏,大阪長居スタジアム,23.4,50.0,22941.0,9,2014,47853,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,4.625835062436622,2
2654,15875,2014-09-13,19,広島,G大阪,広島ビッグアーチ,21.4,69.0,17490.0,9,2014,36894,広島県広島市安佐南区大塚西5丁目1−1,0,0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,3.167465712317833,1
2655,15876,2014-09-20,19,鹿島,横浜FM,県立カシマサッカースタジアム,20.7,57.0,17834.0,9,2014,37496,茨城県鹿嶋市神向寺後山26-2,1,0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,1.1416253822620612,1
2656,15877,2014-09-20,19,浦和,柏,埼玉スタジアム2002,20.4,64.0,31652.0,9,2014,62010,埼玉県さいたま市緑区美園2丁目1,0,0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,0.26632468390668396,1
2657,15878,2014-09-20,19,川崎F,FC東京,等々力陸上競技場,20.8,57.0,18805.0,9,2014,26827,神奈川県川崎市中原区等々力1-1,0,0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,0.14250487871298104,1
2658,15879,2014-09-20,15,名古屋,甲府,名古屋市瑞穂陸上競技場,22.9,46.0,9919.0,9,2014,20223,愛知県名古屋市瑞穂区山下通5-1,0,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,138.588425,35.62075,1.719862814255843,1
2659,15880,2014-09-20,16,G大阪,C大阪,万博記念競技場,22.8,44.0,19569.0,9,2014,21000,大阪府吹田市千里万博公園5-2,0,0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,0.1976272455912901,1
2660,15881,2014-09-20,19,神戸,清水,神戸総合運動公園ユニバー記念競技場,18.6,52.0,14850.0,9,2014,35910,兵庫県神戸市須磨区緑台,0,0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,3.3286620435870446,2
2661,15882,2014-09-20,19,広島,新潟,広島ビッグアーチ,16.6,81.0,11937.0,9,2014,36894,広島県広島市安佐南区大塚西5丁目1−1,0,0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,7.501852545391239,1
2662,15883,2014-09-20,19,徳島,大宮,鳴門・大塚スポーツパークポカリスエットスタジアム,20.8,68.0,5996.0,9,2014,17924,徳島県鳴門市撫養町立岩四枚61,0,0,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,134.619598,34.16721,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,5.30947726030698,1
2663,15884,2014-09-20,19,鳥栖,仙台,ベストアメニティスタジアム,20.9,59.0,10231.0,9,2014,24130,佐賀県鳥栖市京町812,0,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,11.482283202473996,1
2664,15885,2014-09-23,14,仙台,鹿島,ユアテックスタジアム仙台,24.9,44.0,17006.0,9,2014,19694,宮城県仙台市泉区七北田字柳78,0,0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,2.3422979781353592,1
2665,15886,2014-09-23,15,大宮,川崎F,NACK5スタジアム大宮,25.9,39.0,12848.0,9,2014,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,0,0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,0.32924660701060876,1
2666,15887,2014-09-23,19,柏,鳥栖,日立柏サッカー場,20.3,62.0,9022.0,9,2014,15109,千葉県柏市日立台1-2-50,0,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,9.774394899917217,1
2667,15888,2014-09-23,15,FC東京,徳島,味の素スタジアム,25.0,35.0,22187.0,9,2014,48999,東京都調布市西町376-3,0,0,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,134.619598,34.16721,5.132313187910884,1
2668,15889,2014-09-23,15,横浜FM,広島,日産スタジアム,26.0,37.0,23438.0,9,2014,72081,神奈川県横浜市港北区小机町3300,0,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,7.290716897826722,1
2669,15890,2014-09-23,18,甲府,神戸,山梨中銀スタジアム,22.6,46.0,9916.0,9,2014,15859,山梨県甲府市小瀬町840,0,0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,138.588425,35.62075,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,3.552098833353753,1
2670,15891,2014-09-23,14,新潟,浦和,東北電力ビッグスワンスタジアム,24.2,44.0,28303.0,9,2014,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,2.085724908037975,1
2671,15892,2014-09-23,14,清水,G大阪,IAIスタジアム日本平,25.4,52.0,15093.0,9,2014,20248,静岡県静岡市清水区村松3880−1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,2.9467293762787152,1
2672,15893,2014-09-23,19,C大阪,名古屋,大阪長居スタジアム,24.3,61.0,17807.0,9,2014,47853,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,1.5129853555048023,2
2673,15894,2014-09-27,18,大宮,清水,NACK5スタジアム大宮,19.9,60.0,11684.0,9,2014,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,0,0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,1.4801164301905323,1
2674,15895,2014-09-27,16,FC東京,柏,味の素スタジアム,21.5,54.0,22945.0,9,2014,48999,東京都調布市西町376-3,0,0,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,0.48336171666879296,1
2675,15896,2014-09-27,19,名古屋,新潟,名古屋市瑞穂陸上競技場,23.1,59.0,11652.0,9,2014,20223,愛知県名古屋市瑞穂区山下通5-1,0,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,3.4776728784639874,1
2676,15897,2014-09-27,18,G大阪,鳥栖,万博記念競技場,24.5,49.0,13221.0,9,2014,21000,大阪府吹田市千里万博公園5-2,0,0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,5.223106249134511,1
2677,15898,2014-09-27,19,徳島,鹿島,鳴門・大塚スポーツパークポカリスエットスタジアム,24.1,58.0,10493.0,9,2014,17924,徳島県鳴門市撫養町立岩四枚61,0,0,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,134.619598,34.16721,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,6.29287614918592,1
2678,15899,2014-09-27,19,川崎F,仙台,等々力陸上競技場,20.6,56.0,18127.0,9,2014,26827,神奈川県川崎市中原区等々力1-1,0,0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,2.997550707439818,1
2679,15900,2014-09-27,14,横浜FM,甲府,ニッパツ三ツ沢球技場,23.0,51.0,12953.0,9,2014,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,0,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,138.588425,35.62075,1.0242411937141538,0
2680,15901,2014-09-27,19,C大阪,浦和,大阪長居スタジアム,24.9,47.0,22936.0,9,2014,47853,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,4.389959331559473,2
2681,15902,2014-09-27,15,広島,神戸,広島ビッグアーチ,25.4,68.0,12433.0,9,2014,36894,広島県広島市安佐南区大塚西5丁目1−1,0,0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,2.783162550412747,1
2682,15903,2014-10-05,15,仙台,FC東京,ユアテックスタジアム仙台,15.6,66.0,13699.0,10,2014,19694,宮城県仙台市泉区七北田字柳78,1,0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,2.9802004586758857,1
2683,15904,2014-10-05,12,鹿島,G大阪,県立カシマサッカースタジアム,17.8,97.0,17939.0,10,2014,37496,茨城県鹿嶋市神向寺後山26-2,1,0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,5.236460665874411,1
2684,15905,2014-10-05,14,浦和,徳島,埼玉スタジアム2002,16.4,78.0,23294.0,10,2014,62010,埼玉県さいたま市緑区美園2丁目1,0,0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,134.619598,34.16721,5.381804380564674,1
2685,15906,2014-10-05,15,柏,広島,日立柏サッカー場,16.3,98.0,6115.0,10,2014,15109,千葉県柏市日立台1-2-50,1,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,7.710087509831851,1
2686,15907,2014-10-05,17,甲府,大宮,山梨中銀スタジアム,16.9,89.0,5416.0,10,2014,15859,山梨県甲府市小瀬町840,1,0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,138.588425,35.62075,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,1.0853357915373332,1
2687,15908,2014-10-05,19,新潟,川崎F,東北電力ビッグスワンスタジアム,18.6,71.0,17265.0,10,2014,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,2.370507222229872,1
2688,15909,2014-10-05,14,清水,C大阪,IAIスタジアム日本平,19.1,89.0,11971.0,10,2014,20248,静岡県静岡市清水区村松3880−1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,2.988261645124141,1
2689,15910,2014-10-05,15,神戸,名古屋,ホームズスタジアム神戸,24.8,61.0,17516.0,10,2014,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,0,0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,1.8327519226139195,1
2690,15911,2014-10-05,15,鳥栖,横浜FM,ベストアメニティスタジアム,22.1,62.0,12632.0,10,2014,24130,佐賀県鳥栖市京町812,0,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,9.33494897197648,1
2691,15912,2014-10-18,14,仙台,浦和,ユアテックスタジアム仙台,19.8,39.0,18914.0,10,2014,19694,宮城県仙台市泉区七北田字柳78,0,0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,2.6839984655824525,1
2692,15913,2014-10-18,14,鹿島,柏,県立カシマサッカースタジアム,18.4,52.0,15577.0,10,2014,37496,茨城県鹿嶋市神向寺後山26-2,0,0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,0.6823420673899562,1
2693,15914,2014-10-18,17,大宮,FC東京,NACK5スタジアム大宮,19.1,42.0,11901.0,10,2014,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,0,0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,0.27263713715669124,1
2694,15915,2014-10-18,15,横浜FM,清水,日産スタジアム,20.3,36.0,19310.0,10,2014,72081,神奈川県横浜市港北区小机町3300,0,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,1.241177900871988,1
2695,15916,2014-10-18,15,新潟,甲府,東北電力ビッグスワンスタジアム,19.3,37.0,21964.0,10,2014,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,138.588425,35.62075,2.310844208898552,1
2696,15917,2014-10-18,14,G大阪,川崎F,万博記念競技場,22.3,27.0,17615.0,10,2014,21000,大阪府吹田市千里万博公園5-2,0,0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,4.180828086599581,1
2697,15918,2014-10-18,16,広島,名古屋,広島ビッグアーチ,17.3,54.0,16304.0,10,2014,36894,広島県広島市安佐南区大塚西5丁目1−1,0,0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,4.597967558846954,1
2698,15919,2014-10-18,13,徳島,神戸,鳴門・大塚スポーツパークポカリスエットスタジアム,19.4,38.0,6678.0,10,2014,17924,徳島県鳴門市撫養町立岩四枚61,0,0,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,134.619598,34.16721,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,0.7362972663265775,1
2699,15920,2014-10-18,19,鳥栖,C大阪,ベストアメニティスタジアム,20.1,44.0,15083.0,10,2014,24130,佐賀県鳥栖市京町812,0,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,5.149371403831328,1
2700,15921,2014-10-22,19,浦和,甲府,埼玉スタジアム2002,15.1,81.0,19977.0,10,2014,62010,埼玉県さいたま市緑区美園2丁目1,0,0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,138.588425,35.62075,1.1602718017473375,1
2701,15922,2014-10-22,19,柏,G大阪,日立柏サッカー場,13.9,92.0,7474.0,10,2014,15109,千葉県柏市日立台1-2-50,1,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,4.554291714472833,1
2702,15923,2014-10-22,19,清水,新潟,IAIスタジアム日本平,15.6,92.0,8539.0,10,2014,20248,静岡県静岡市清水区村松3880−1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,2.955125535776775,1
2703,15924,2014-10-22,19,名古屋,仙台,名古屋市瑞穂陸上競技場,17.0,89.0,5599.0,10,2014,20223,愛知県名古屋市瑞穂区山下通5-1,1,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,5.072244547998545,1
2704,15925,2014-10-22,19,神戸,鹿島,ホームズスタジアム神戸,21.1,53.0,9375.0,10,2014,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,0,0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,5.633163576288648,1
2705,15926,2014-10-22,19,大宮,横浜FM,NACK5スタジアム大宮,14.3,91.0,7001.0,10,2014,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,1,0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,0.40641230065168793,1
2706,15927,2014-10-22,19,FC東京,広島,味の素スタジアム,14.1,87.0,13048.0,10,2014,48999,東京都調布市西町376-3,1,0,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,7.2381737618429725,1
2707,15928,2014-10-22,19,川崎F,鳥栖,等々力陸上競技場,15.4,80.0,10609.0,10,2014,26827,神奈川県川崎市中原区等々力1-1,1,0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,9.393858791234184,1
2708,15929,2014-10-22,19,C大阪,徳島,キンチョウスタジアム,17.9,64.0,10262.0,10,2014,17892,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,134.619598,34.16721,1.003186071508671,1
2709,15930,2014-10-26,13,仙台,柏,ユアテックスタジアム仙台,20.1,67.0,15184.0,10,2014,19694,宮城県仙台市泉区七北田字柳78,0,0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,2.6306078574437857,1
2710,15931,2014-10-26,19,鹿島,浦和,県立カシマサッカースタジアム,21.0,83.0,26566.0,10,2014,37496,茨城県鹿嶋市神向寺後山26-2,0,0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,0.933039479010391,1
2711,15932,2014-10-26,19,G大阪,FC東京,万博記念競技場,19.8,67.0,15695.0,10,2014,21000,大阪府吹田市千里万博公園5-2,0,0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,4.078297804606338,1
2712,15933,2014-10-26,16,神戸,大宮,ホームズスタジアム神戸,23.6,45.0,12826.0,10,2014,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,0,0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,4.637434575768482,1
2713,15934,2014-10-26,19,徳島,名古屋,鳴門・大塚スポーツパークポカリスエットスタジアム,21.9,76.0,8094.0,10,2014,17924,徳島県鳴門市撫養町立岩四枚61,0,0,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,134.619598,34.16721,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,2.511737976637887,1
2714,15935,2014-10-26,16,鳥栖,新潟,ベストアメニティスタジアム,24.1,54.0,10386.0,10,2014,24130,佐賀県鳥栖市京町812,0,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,9.658255947923706,1
2715,15936,2014-10-26,19,横浜FM,C大阪,日産スタジアム,21.2,77.0,27384.0,10,2014,72081,神奈川県横浜市港北区小机町3300,0,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,4.186544425564481,1
2716,15937,2014-10-26,19,甲府,川崎F,山梨中銀スタジアム,18.3,77.0,10536.0,10,2014,15859,山梨県甲府市小瀬町840,0,0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,138.588425,35.62075,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,1.0610284604910436,1
2717,15938,2014-10-26,19,清水,広島,IAIスタジアム日本平,18.9,90.0,13098.0,10,2014,20248,静岡県静岡市清水区村松3880−1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,6.111499469260642,1
2718,15939,2014-11-02,16,柏,徳島,日立柏サッカー場,20.9,82.0,9251.0,11,2014,15109,千葉県柏市日立台1-2-50,0,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,134.619598,34.16721,5.613501172087615,1
2719,15940,2014-11-02,16,新潟,鹿島,東北電力ビッグスワンスタジアム,18.9,87.0,27809.0,11,2014,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,2.4684545743898156,1
2720,15941,2014-11-02,13,名古屋,FC東京,名古屋市瑞穂陸上競技場,20.3,85.0,13983.0,11,2014,20223,愛知県名古屋市瑞穂区山下通5-1,0,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,2.64280962298933,1
2721,15942,2014-11-02,13,G大阪,仙台,万博記念競技場,21.3,70.0,13142.0,11,2014,21000,大阪府吹田市千里万博公園5-2,0,0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,6.389532954298988,1
2722,15943,2014-11-02,19,鳥栖,神戸,ベストアメニティスタジアム,15.8,57.0,12895.0,11,2014,24130,佐賀県鳥栖市京町812,0,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,4.823988502077588,1
