id,section,round,home_team,away_team,weather,temperature,humidity,broadcasters,attendance,capacity_y,is_next_day_holiday,is_this_day_holiday,kick_off_time_is_night,x,y
16931,1,1,浦和,清水,晴,24.1,46.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,44424.0,62010,0,0,1,35.902477,139.713974
16932,1,1,柏,広島,曇,23.2,57.0,スカパー!/スカパー!プレミアムサービス,11352.0,15109,0,0,1,35.84972,139.975021
16933,1,1,川崎F,湘南,晴,23.7,49.0,スカパー!/スカパー!プレミアムサービス,20857.0,26827,0,0,1,35.586826,139.648911
16934,1,1,甲府,横浜FM,曇,23.4,38.0,スカパー!/スカパー!プレミアムサービス,13007.0,15859,0,0,1,35.62075,138.588425
16935,1,1,松本,FC東京,晴のち曇,22.5,54.0,スカパー!/スカパー!プレミアムサービス,17617.0,20336,0,0,1,36.179623,137.917252
16936,1,1,新潟,名古屋,晴,22.3,48.0,スカパー!/スカパー!プレミアムサービス,19030.0,41684,0,0,1,37.882988,139.059891
16937,1,1,G大阪,神戸,曇,24.3,46.0,スカパー!/スカパー!プレミアムサービス/NHK大阪(近畿ブロック),18437.0,21000,0,0,1,34.812466,135.540421
16938,1,1,川崎F,松本,晴,24.3,52.0,スカパー!/スカパー!プレミアムサービス,21490.0,26827,0,0,1,35.586826,139.648911
16939,1,1,横浜FM,鹿島,晴,24.8,58.0,スカパー!/スカパー!プレミアムサービス,28928.0,72081,0,0,1,35.51012,139.606674
16940,1,1,湘南,新潟,晴,22.1,72.0,スカパー!/スカパー!プレミアムサービス,11175.0,15732,0,0,1,35.340607,139.344925
16941,1,1,清水,甲府,曇,20.5,83.0,スカパー!/スカパー!プレミアムサービス,13288.0,20248,0,0,1,34.984898,138.482101
16942,1,1,名古屋,柏,曇,24.3,66.0,スカパー!/スカパー!プレミアムサービス,15848.0,41255,0,0,1,35.084568,137.171265
16943,1,1,G大阪,仙台,曇,26.6,56.0,スカパー!/スカパー!プレミアムサービス,14616.0,21000,0,0,1,34.812466,135.540421
16944,1,1,神戸,浦和,晴,25.4,53.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,18143.0,28425,0,0,1,34.656662,135.169662
16945,1,1,広島,山形,晴のち曇,23.8,77.0,スカパー!/スカパー!プレミアムサービス,12286.0,36894,0,0,1,34.439636,132.394974
16946,1,1,鳥栖,FC東京,晴,26.1,56.0,スカパー!/スカパー!プレミアムサービス,16871.0,24130,0,0,1,33.371758,130.519943
16947,1,1,仙台,名古屋,雨,20.5,95.0,スカパー!/スカパー!プレミアムサービス,12644.0,19694,0,0,1,38.319134,140.881714
16948,1,1,山形,G大阪,雨,21.1,90.0,スカパー!/スカパー!プレミアムサービス,14320.0,20784,0,0,1,38.336769,140.377075
16949,1,1,鹿島,川崎F,曇,22.3,97.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,13867.0,37496,0,0,1,35.989033,140.64299
16950,1,1,浦和,新潟,曇,23.6,88.0,スカパー!/スカパー!プレミアムサービス/テレ玉,43606.0,62010,0,0,1,35.902477,139.713974
16951,1,1,FC東京,清水,曇,24.0,83.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/TOKYO MX,41363.0,48999,0,0,1,35.66367,139.5289
16952,1,1,甲府,柏,曇,25.2,70.0,スカパー!/スカパー!プレミアムサービス,11019.0,15859,0,0,1,35.62075,138.588425
16953,1,1,松本,湘南,曇,22.9,54.0,スカパー!/スカパー!プレミアムサービス,15456.0,20336,0,0,1,36.179623,137.917252
16954,1,1,神戸,横浜FM,曇,23.6,55.0,スカパー!/スカパー!プレミアムサービス,22332.0,28425,0,0,1,34.656662,135.169662
16955,1,1,鳥栖,広島,曇,22.1,75.0,スカパー!/スカパー!プレミアムサービス,12376.0,24130,0,0,1,33.371758,130.519943
16956,1,1,仙台,広島,晴,27.0,49.0,スカパー!/スカパー!プレミアムサービス,13373.0,19694,0,0,1,38.319134,140.881714
16957,1,1,柏,鳥栖,晴,25.3,73.0,スカパー!/スカパー!プレミアムサービス,11371.0,15109,0,0,1,35.84972,139.975021
16958,1,1,川崎F,FC東京,晴,26.1,71.0,スカパー!/スカパー!プレミアムサービス,23793.0,26827,0,0,1,35.586826,139.648911
16959,1,1,横浜FM,山形,晴,25.9,80.0,スカパー!/スカパー!プレミアムサービス,20575.0,72081,0,0,1,35.51012,139.606674
16960,1,1,湘南,名古屋,晴,24.6,83.0,スカパー!/スカパー!プレミアムサービス,10752.0,15732,0,0,1,35.340607,139.344925
16961,1,1,松本,浦和,晴,23.5,64.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,18605.0,20336,0,0,1,36.179623,137.917252
16962,1,1,新潟,鹿島,晴,25.4,61.0,スカパー!/スカパー!プレミアムサービス,24316.0,41684,0,0,1,37.882988,139.059891
16963,1,1,清水,神戸,晴,25.3,80.0,スカパー!/スカパー!プレミアムサービス,14037.0,20248,0,0,1,34.984898,138.482101
16964,1,1,G大阪,甲府,晴,27.4,75.0,スカパー!/スカパー!プレミアムサービス,14364.0,21000,0,0,1,34.812466,135.540421
16965,2,1,山形,浦和,曇時々雨,24.9,81.0,スカパー!/スカパー!プレミアムサービス,10849.0,20784,0,0,1,38.336769,140.377075
16966,2,1,鹿島,清水,晴のち曇,26.9,79.0,スカパー!/スカパー!プレミアムサービス,6923.0,37496,0,0,1,35.989033,140.64299
16967,2,1,FC東京,新潟,晴,26.9,68.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX,12727.0,48999,0,0,1,35.66367,139.5289
16968,2,1,横浜FM,柏,晴,27.1,69.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,8038.0,15440,0,0,1,35.470428,139.602768
16969,2,1,甲府,仙台,晴,28.1,55.0,スカパー!/スカパー!プレミアムサービス/テレビ山梨,7015.0,15859,0,0,1,35.62075,138.588425
16970,2,1,名古屋,G大阪,曇,29.3,59.0,スカパー!/スカパー!プレミアムサービス,13422.0,20223,0,0,1,35.124908,136.941589
16971,2,1,神戸,湘南,晴,30.6,46.0,スカパー!/スカパー!プレミアムサービス,7696.0,28425,0,0,1,34.656662,135.169662
16972,2,1,広島,松本,晴,27.8,77.0,スカパー!/スカパー!プレミアムサービス,7966.0,36894,0,0,1,34.439636,132.394974
16973,2,1,鳥栖,川崎F,晴,29.8,53.0,スカパー!/スカパー!プレミアムサービス,7524.0,24130,0,0,1,33.371758,130.519943
16974,3,1,仙台,神戸,晴,27.2,61.0,スカパー!/スカパー!プレミアムサービス,12488.0,19694,1,0,1,38.319134,140.881714
16975,3,1,浦和,広島,晴,29.1,80.0,スカパー!/スカパー!プレミアムサービス,41492.0,62010,1,0,1,35.902477,139.713974
16976,3,1,柏,川崎F,曇,28.4,82.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,14055.0,15109,1,0,1,35.84972,139.975021
16977,3,1,FC東京,山形,曇,29.2,69.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX,22175.0,48999,1,0,1,35.66367,139.5289
16978,3,1,湘南,甲府,晴,28.6,70.0,スカパー!/スカパー!プレミアムサービス,12144.0,15732,1,0,1,35.340607,139.344925
16979,3,1,松本,鹿島,曇,26.7,67.0,スカパー!/スカパー!プレミアムサービス,17625.0,20336,1,0,1,36.179623,137.917252
16980,3,1,新潟,鳥栖,晴,26.6,63.0,スカパー!/スカパー!プレミアムサービス,17259.0,41684,1,0,1,37.882988,139.059891
16981,3,1,清水,名古屋,晴,28.0,77.0,スカパー!/スカパー!プレミアムサービス,14497.0,20248,1,0,1,34.984898,138.482101
16982,3,1,G大阪,横浜FM,晴,28.2,66.0,スカパー!/スカパー!プレミアムサービス/毎日放送(録),16787.0,21000,1,0,1,34.812466,135.540421
16983,4,1,仙台,柏,晴,27.8,68.0,スカパー!/スカパー!プレミアムサービス,13070.0,19694,0,0,1,38.319134,140.881714
16984,4,1,山形,新潟,曇,24.9,78.0,スカパー!/スカパー!プレミアムサービス,11206.0,20784,0,0,1,38.336769,140.377075
16985,4,1,鹿島,FC東京,晴,27.8,80.0,スカパー!/スカパー!プレミアムサービス,17804.0,37496,0,0,1,35.989033,140.64299
16986,4,1,川崎F,清水,晴,30.0,67.0,スカパー!/スカパー!プレミアムサービス,20040.0,26827,0,0,1,35.586826,139.648911
16987,4,1,甲府,松本,晴,29.5,68.0,スカパー!/スカパー!プレミアムサービス,14176.0,15859,0,0,1,35.62075,138.588425
16988,4,1,名古屋,浦和,晴,31.1,61.0,スカパー!/スカパー!プレミアムサービス,17624.0,20223,0,0,1,35.124908,136.941589
16989,4,1,神戸,G大阪,晴,27.2,75.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,20679.0,28425,0,0,1,34.656662,135.169662
16990,4,1,広島,横浜FM,晴,26.6,76.0,スカパー!/スカパー!プレミアムサービス,15174.0,36894,0,0,1,34.439636,132.394974
16991,4,1,鳥栖,湘南,晴,29.8,60.0,スカパー!/スカパー!プレミアムサービス,11960.0,24130,0,0,1,33.371758,130.519943
16992,5,1,山形,名古屋,晴,27.2,76.0,スカパー!/スカパー!プレミアムサービス,6100.0,20784,0,0,1,38.336769,140.377075
16993,5,1,浦和,甲府,曇,27.6,83.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,22363.0,62010,0,0,1,35.902477,139.713974
16994,5,1,FC東京,仙台,晴,29.0,70.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX,16635.0,48999,0,0,1,35.66367,139.5289
16995,5,1,横浜FM,清水,曇,27.9,79.0,スカパー!/スカパー!プレミアムサービス,14848.0,72081,0,0,1,35.51012,139.606674
16996,5,1,湘南,柏,晴,26.6,87.0,スカパー!/スカパー!プレミアムサービス,10411.0,15732,0,0,1,35.340607,139.344925
16997,5,1,松本,川崎F,晴のち雨,26.8,76.0,スカパー!/スカパー!プレミアムサービス,15610.0,20336,0,0,1,36.179623,137.917252
16998,5,1,新潟,G大阪,晴,27.6,81.0,スカパー!/スカパー!プレミアムサービス/新潟放送,19650.0,41684,0,0,1,37.882988,139.059891
16999,5,1,神戸,広島,晴,29.7,60.0,スカパー!/スカパー!プレミアムサービス,9538.0,28425,0,0,1,34.656662,135.169662
17000,5,1,鳥栖,鹿島,晴,28.5,71.0,スカパー!/スカパー!プレミアムサービス,15794.0,24130,0,0,1,33.371758,130.519943
17001,6,1,G大阪,鳥栖,曇のち雨,24.9,95.0,スカパー!/スカパー!プレミアムサービス ※ スルガ銀行チャンピオンシップ2015OSAKAのため、7月22日(水)に開催,11156.0,21000,0,0,1,34.812466,135.540421
17002,6,2,仙台,松本,晴,25.0,85.0,スカパー!/スカパー!プレミアムサービス,15757.0,19694,0,0,1,38.319134,140.881714
17003,6,2,柏,神戸,曇,25.1,83.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,12383.0,15109,0,0,1,35.84972,139.975021
17004,6,2,川崎F,山形,曇,28.8,65.0,スカパー!/スカパー!プレミアムサービス,19154.0,26827,0,0,1,35.586826,139.648911
17005,6,2,甲府,FC東京,晴,28.9,53.0,スカパー!/スカパー!プレミアムサービス,12164.0,15859,0,0,1,35.62075,138.588425
17006,6,2,新潟,浦和,晴,27.6,71.0,スカパー!/スカパー!プレミアムサービス,27447.0,41684,0,0,1,37.882988,139.059891
17007,6,2,清水,湘南,晴,28.3,80.0,スカパー!/スカパー!プレミアムサービス/静岡放送,15946.0,20248,0,0,1,34.984898,138.482101
17008,6,2,名古屋,横浜FM,晴,30.9,40.0,スカパー!/スカパー!プレミアムサービス,17093.0,20223,0,0,1,35.124908,136.941589
17009,6,2,広島,鹿島,雨のち曇,22.2,91.0,スカパー!/スカパー!プレミアムサービス,16689.0,36894,0,0,1,34.439636,132.394974
17010,7,1,山形,鳥栖,曇,26.7,70.0,スカパー!/スカパー!プレミアムサービス,10096.0,20784,0,0,1,38.336769,140.377075
17011,7,1,鹿島,仙台,晴,26.1,94.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,16554.0,37496,0,0,1,35.989033,140.64299
17012,7,1,浦和,湘南,曇,26.4,86.0,スカパー!/スカパー!プレミアムサービス,36185.0,62010,0,0,1,35.902477,139.713974
17013,7,1,FC東京,G大阪,雨のち曇,26.4,87.0,スカパー!/スカパー!プレミアムサービス,37978.0,48999,0,0,1,35.66367,139.5289
17014,7,1,横浜FM,甲府,晴のち雨,28.0,85.0,スカパー!/スカパー!プレミアムサービス,19207.0,72081,0,0,1,35.51012,139.606674
17015,7,1,松本,名古屋,晴,27.4,57.0,スカパー!/スカパー!プレミアムサービス,17442.0,20336,0,0,1,36.179623,137.917252
17016,7,1,清水,新潟,晴,27.2,84.0,スカパー!/スカパー!プレミアムサービス,14724.0,20248,0,0,1,34.984898,138.482101
17017,7,1,神戸,川崎F,屋内,29.2,58.0,スカパー!/スカパー!プレミアムサービス,15451.0,28425,0,0,1,34.656662,135.169662
17018,7,1,広島,柏,晴,26.8,83.0,スカパー!/スカパー!プレミアムサービス,14471.0,36894,0,0,1,34.439636,132.394974
17019,8,2,湘南,川崎F,曇,27.8,88.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,14136.0,15732,0,0,1,35.340607,139.344925
17020,8,2,甲府,神戸,晴,29.8,65.0,スカパー!/スカパー!プレミアムサービス,9113.0,15859,0,0,1,35.62075,138.588425
17021,8,2,新潟,広島,曇,25.7,83.0,スカパー!/スカパー!プレミアムサービス,19615.0,41684,0,0,1,37.882988,139.059891
17022,8,2,名古屋,FC東京,晴,28.8,62.0,スカパー!/スカパー!プレミアムサービス,19011.0,41255,0,0,1,35.084568,137.171265
17023,8,2,鳥栖,横浜FM,晴,27.4,60.0,スカパー!/スカパー!プレミアムサービス,18321.0,24130,0,0,1,33.371758,130.519943
17024,8,2,鹿島,山形,晴,28.1,79.0,スカパー!/スカパー!プレミアムサービス,16700.0,37496,0,0,1,35.989033,140.64299
17025,8,2,浦和,仙台,晴,30.1,69.0,スカパー!/スカパー!プレミアムサービス,33932.0,62010,0,0,1,35.902477,139.713974
17026,8,1,柏,松本,曇のち雨,25.6,91.0,スカパー!/スカパー!プレミアムサービス,7385.0,15109,0,0,1,35.84972,139.975021
17027,8,2,G大阪,清水,晴,27.4,67.0,スカパー!/スカパー!プレミアムサービス,15333.0,21000,0,0,1,34.812466,135.540421
17028,9,1,仙台,新潟,曇,20.4,84.0,スカパー!/スカパー!プレミアムサービス,14573.0,19694,0,0,1,38.319134,140.881714
17029,9,1,清水,FC東京,曇,25.3,75.0,スカパー!/スカパー!プレミアムサービス,14954.0,20248,0,0,1,34.984898,138.482101
17030,9,1,神戸,鳥栖,雨時々曇,24.9,82.0,スカパー!/スカパー!プレミアムサービス,14637.0,35910,0,0,1,34.679955,135.077774
17031,9,1,広島,名古屋,雨,22.1,93.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,13916.0,36894,0,0,1,34.439636,132.394974
17032,9,2,柏,甲府,雨のち曇,21.5,94.0,スカパー!/スカパー!プレミアムサービス,8002.0,15109,0,0,1,35.84972,139.975021
17033,9,1,川崎F,鹿島,曇のち雨,21.4,80.0,スカパー!/スカパー!プレミアムサービス,22632.0,26827,0,0,1,35.586826,139.648911
17034,9,1,横浜FM,浦和,曇,22.5,82.0,スカパー!/スカパー!プレミアムサービス,33467.0,72081,0,0,1,35.51012,139.606674
17035,9,2,G大阪,湘南,曇,25.8,74.0,スカパー!/スカパー!プレミアムサービス,14985.0,21000,0,0,1,34.812466,135.540421
17036,9,3,松本,山形,晴,24.6,47.0,スカパー!/スカパー!プレミアムサービス ※ 第95回天皇杯全日本サッカー選手権大会1回戦のため、9月23日(水・祝)に開催,15412.0,20336,0,1,0,36.179623,137.917252
17037,1,2,山形,広島,晴,21.1,81.0,スカパー!/スカパー!プレミアムサービス,8137.0,20784,0,0,1,38.336769,140.377075
17038,1,2,FC東京,神戸,晴,25.1,73.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX,22328.0,48999,0,0,1,35.66367,139.5289
17039,1,2,湘南,松本,晴,24.8,71.0,スカパー!/スカパー!プレミアムサービス,12230.0,15732,0,0,1,35.340607,139.344925
17040,1,2,甲府,川崎F,晴,24.4,62.0,スカパー!/スカパー!プレミアムサービス,11069.0,15859,0,0,1,35.62075,138.588425
17041,1,2,新潟,横浜FM,晴,25.2,58.0,スカパー!/スカパー!プレミアムサービス,25336.0,41684,0,0,1,37.882988,139.059891
17042,1,2,名古屋,仙台,晴,24.5,65.0,スカパー!/スカパー!プレミアムサービス,21008.0,41255,0,0,1,35.084568,137.171265
17043,1,2,鳥栖,清水,雨のち曇,21.6,76.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,10501.0,24130,0,0,1,33.371758,130.519943
17044,1,2,鹿島,G大阪,晴,25.0,81.0,スカパー!/スカパー!プレミアムサービス,22380.0,37496,0,0,1,35.989033,140.64299
17045,1,1,浦和,柏,雨のち曇,24.7,78.0,スカパー!/スカパー!プレミアムサービス,23957.0,62010,0,0,1,35.902477,139.713974
17046,1,1,仙台,湘南,晴,22.0,63.0,スカパー!/スカパー!プレミアムサービス,12635.0,19694,0,0,1,38.319134,140.881714
17047,1,1,川崎F,名古屋,晴,25.6,63.0,スカパー!/スカパー!プレミアムサービス,20238.0,26827,0,0,1,35.586826,139.648911
17048,1,1,横浜FM,FC東京,晴,25.3,70.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,30999.0,72081,0,0,1,35.51012,139.606674
17049,1,1,神戸,新潟,晴,20.1,57.0,スカパー!/スカパー!プレミアムサービス,14471.0,35910,0,0,1,34.679955,135.077774
17050,1,1,広島,鳥栖,晴,20.3,74.0,スカパー!/スカパー!プレミアムサービス,18625.0,36894,0,0,1,34.439636,132.394974
17051,1,2,柏,山形,晴,21.9,77.0,スカパー!/スカパー!プレミアムサービス,10520.0,15109,1,0,1,35.84972,139.975021
17052,1,1,甲府,鹿島,晴のち曇,26.5,41.0,スカパー!/スカパー!プレミアムサービス,12131.0,15859,0,0,1,35.62075,138.588425
17053,1,2,松本,G大阪,晴,21.1,54.0,スカパー!/スカパー!プレミアムサービス/長野朝日放送,18052.0,20336,1,0,0,36.179623,137.917252
17054,1,1,清水,浦和,晴,21.8,87.0,スカパー!/スカパー!プレミアムサービス,19232.0,51697,0,0,1,34.744198,137.969711
17055,1,1,山形,仙台,曇,22.5,70.0,スカパー!/スカパー!プレミアムサービス/NHK山形/NHK仙台,13737.0,20784,0,0,0,38.336769,140.377075
17056,1,1,FC東京,松本,曇,23.2,75.0,スカパー!/スカパー!プレミアムサービス,36671.0,48999,0,0,1,35.66367,139.5289
17057,1,1,湘南,横浜FM,曇,23.5,78.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,14046.0,15732,0,0,0,35.340607,139.344925
17058,1,1,新潟,川崎F,曇,22.2,79.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,22573.0,41684,0,0,1,37.882988,139.059891
17059,1,1,清水,広島,晴のち曇,23.2,77.0,スカパー!/スカパー!プレミアムサービス/静岡放送,13053.0,20248,0,0,0,34.984898,138.482101
17060,1,1,名古屋,神戸,曇,23.8,80.0,スカパー!/スカパー!プレミアムサービス/中京テレビ(録),11570.0,20223,0,0,1,35.124908,136.941589
17061,1,1,鳥栖,甲府,晴,27.1,54.0,スカパー!/スカパー!プレミアムサービス,9672.0,24130,0,0,0,33.371758,130.519943
17062,1,1,鹿島,浦和,曇,22.8,81.0,スカパー!/スカパー!プレミアムサービス,29030.0,37496,0,0,0,35.989033,140.64299
17063,1,1,G大阪,柏,曇,25.4,60.0,スカパー!/スカパー!プレミアムサービス,16438.0,21000,0,0,1,34.812466,135.540421
17064,1,1,仙台,横浜FM,晴,26.0,42.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/東日本放送,15685.0,19694,0,0,0,38.319134,140.881714
17065,1,1,湘南,山形,晴,23.8,60.0,スカパー!/スカパー!プレミアムサービス,10254.0,15732,0,0,1,35.340607,139.344925
17066,1,1,甲府,新潟,晴,21.4,61.0,スカパー!/スカパー!プレミアムサービス,11102.0,15859,0,0,1,35.62075,138.588425
17067,1,1,松本,清水,晴,21.4,52.0,スカパー!/スカパー!プレミアムサービス,17371.0,20336,0,0,0,36.179623,137.917252
17068,1,1,広島,FC東京,晴,17.4,90.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,18810.0,36894,0,0,1,34.439636,132.394974
17069,1,1,浦和,鳥栖,晴,25.3,55.0,スカパー!/スカパー!プレミアムサービス,35015.0,62010,0,0,1,35.902477,139.713974
17070,1,1,柏,名古屋,晴,21.9,72.0,スカパー!/スカパー!プレミアムサービス,10103.0,15109,0,0,1,35.84972,139.975021
17071,1,2,川崎F,G大阪,晴,26.1,37.0,スカパー!/スカパー!プレミアムサービス,24300.0,26827,0,0,0,35.586826,139.648911
17072,1,1,神戸,鹿島,晴,24.4,34.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,16871.0,28425,0,0,0,34.656662,135.169662
17074,1,1,山形,甲府,晴,12.8,81.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,8191.0,20784,0,0,1,38.336769,140.377075
17075,1,1,FC東京,湘南,曇時々晴,19.9,78.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),22577.0,48999,0,0,0,35.66367,139.5289
17076,1,1,横浜FM,神戸,曇,20.8,74.0,スカパー!/スカパー!プレミアムサービス,22598.0,72081,0,0,0,35.51012,139.606674
17077,1,1,新潟,松本,晴,20.4,64.0,スカパー!/スカパー!プレミアムサービス,31324.0,41684,0,0,1,37.882988,139.059891
17078,1,1,清水,仙台,晴,24.6,56.0,スカパー!/スカパー!プレミアムサービス/テレビ静岡,13399.0,20248,0,0,0,34.984898,138.482101
17079,1,1,広島,川崎F,晴,26.9,41.0,スカパー!/スカパー!プレミアムサービス/NHK広島/TBS(単),19751.0,36894,0,0,0,34.439636,132.394974
17080,1,1,鳥栖,名古屋,晴,21.1,54.0,スカパー!/スカパー!プレミアムサービス,13707.0,24130,0,0,1,33.371758,130.519943
17081,1,1,鹿島,柏,曇,19.9,81.0,スカパー!/スカパー!プレミアムサービス,13633.0,37496,0,0,0,35.989033,140.64299
17082,1,1,G大阪,浦和,晴時々曇,24.1,50.0,スカパー!/スカパー!プレミアムサービス,18638.0,21000,0,0,0,34.812466,135.540421
17083,1,1,川崎F,横浜FM,晴,24.0,43.0,スカパー!/スカパー!プレミアムサービス,23701.0,26827,0,0,0,35.586826,139.648911
17084,1,1,甲府,広島,晴,24.8,41.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,11062.0,15859,0,0,0,35.62075,138.588425
17085,1,1,松本,鳥栖,晴,21.8,34.0,スカパー!/スカパー!プレミアムサービス/NHK長野,17462.0,20336,0,0,0,36.179623,137.917252
17086,1,1,名古屋,新潟,晴,23.3,49.0,スカパー!/スカパー!プレミアムサービス/NHK名古屋/NHK新潟,12045.0,20223,0,0,0,35.124908,136.941589
17087,1,1,神戸,山形,晴,22.6,50.0,スカパー!/スカパー!プレミアムサービス,11508.0,28425,0,0,0,34.656662,135.169662
17088,1,2,仙台,G大阪,晴,11.0,56.0,スカパー!/スカパー!プレミアムサービス/NHK仙台 ※ AFCチャンピオンズリーグ2015準決勝の影響により、10月25日(日)に開催。,19263.0,19694,0,0,0,38.319134,140.881714
17089,1,1,FC東京,浦和,晴,23.0,55.0,スカパー!/スカパー!プレミアムサービス/NHK総合/TOKYO MX(録),38952.0,48999,0,0,0,35.66367,139.5289
17090,1,1,湘南,鹿島,晴,23.6,55.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,14227.0,15732,0,0,0,35.340607,139.344925
17091,1,1,清水,柏,晴,23.8,44.0,スカパー!/スカパー!プレミアムサービス/静岡放送,12238.0,20248,0,0,0,34.984898,138.482101
17092,1,1,山形,清水,晴のち曇,13.9,72.0,スカパー!/スカパー!プレミアムサービス,8281.0,20784,0,0,0,38.336769,140.377075
17093,1,1,新潟,湘南,曇,16.2,62.0,スカパー!/スカパー!プレミアムサービス/新潟総合テレビ,25272.0,41684,0,0,0,37.882988,139.059891
17094,1,1,名古屋,甲府,曇,20.3,46.0,スカパー!/スカパー!プレミアムサービス,16970.0,41255,0,0,0,35.084568,137.171265
17095,1,1,神戸,松本,曇,21.6,56.0,スカパー!/スカパー!プレミアムサービス/NHK BS1(録)/NHK神戸/NHK長野,18092.0,28425,0,0,0,34.656662,135.169662
17096,1,1,鳥栖,仙台,曇,24.4,49.0,スカパー!/スカパー!プレミアムサービス/NHK佐賀/NHK仙台,13860.0,24130,0,0,0,33.371758,130.519943
17097,1,1,鹿島,横浜FM,曇,18.9,67.0,スカパー!/スカパー!プレミアムサービス/NHK水戸/BS-TBS,22755.0,37496,0,0,0,35.989033,140.64299
17098,1,1,浦和,川崎F,曇時々晴,19.1,55.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,46597.0,62010,0,0,0,35.902477,139.713974
17099,1,1,柏,FC東京,曇,18.8,68.0,スカパー!/スカパー!プレミアムサービス,12497.0,15109,0,0,0,35.84972,139.975021
17100,1,1,G大阪,広島,曇,21.5,61.0,スカパー!/スカパー!プレミアムサービス/NHK総合,17435.0,21000,0,0,0,34.812466,135.540421
17101,1,1,FC東京,鳥栖,曇,14.5,60.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),30753.0,48999,1,0,0,35.66367,139.5289
17102,1,1,川崎F,仙台,曇,15.7,53.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,22511.0,26827,1,0,0,35.586826,139.648911
17103,1,1,横浜FM,松本,曇,15.7,57.0,スカパー!/スカパー!プレミアムサービス,44226.0,72081,1,0,0,35.51012,139.606674
17104,1,1,甲府,清水,曇,15.3,48.0,スカパー!/スカパー!プレミアムサービス,14036.0,15859,1,0,0,35.62075,138.588425
17105,1,1,広島,湘南,晴のち曇,18.9,58.0,スカパー!/スカパー!プレミアムサービス/NHK総合,33210.0,36894,1,0,0,34.439636,132.394974
17106,1,1,鹿島,名古屋,曇,15.8,58.0,スカパー!/スカパー!プレミアムサービス,25151.0,37496,1,0,0,35.989033,140.64299
17107,1,1,浦和,神戸,曇のち晴,15.9,54.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,52133.0,62010,1,0,0,35.902477,139.713974
17108,1,1,柏,新潟,曇,15.8,66.0,スカパー!/スカパー!プレミアムサービス,13127.0,15109,1,0,0,35.84972,139.975021
17109,1,1,G大阪,山形,曇,18.7,46.0,スカパー!/スカパー!プレミアムサービス,18219.0,21000,1,0,0,34.812466,135.540421
17894,1,1,磐田,名古屋,晴,13.0,34.0,スカパー!/スカパー!プレミアムサービス/NHK静岡/NHK名古屋/NHK岐阜/NHK津,14333.0,15165,0,0,0,34.723106,137.877701
17895,1,1,広島,川崎F,雨,8.3,78.0,スカパー!/スカパー!プレミアムサービス/NHK総合,18120.0,36894,0,0,0,34.439636,132.394974
17896,1,1,鳥栖,福岡,曇のち雨,14.1,74.0,スカパー!/スカパー!プレミアムサービス/NHK佐賀/NHK福岡,19762.0,24130,0,0,0,33.371758,130.519943
17897,1,1,柏,浦和,晴,12.1,41.0,スカパー!/スカパー!プレミアムサービス,13416.0,15109,0,0,0,35.84972,139.975021
17898,1,1,湘南,新潟,晴,12.7,46.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,14058.0,15732,0,0,0,35.340607,139.344925
17899,1,1,神戸,甲府,屋内,16.8,56.0,スカパー!/スカパー!プレミアムサービス,23862.0,28425,0,0,0,34.656662,135.169662
17900,1,1,横浜FM,仙台,晴,15.8,38.0,スカパー!/スカパー!プレミアムサービス,24898.0,72081,0,0,1,35.51012,139.606674
17901,1,1,FC東京,大宮,晴,10.2,51.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/TOKYO MX,25776.0,48999,0,0,1,35.66367,139.5289
