id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,month,day_of_week,year,num_broadcasters,hour,have_rain,have_sunny,discomfort,holiday,next_holiday,capacity,address,home_team_season_HomeGame_point,home_team_season_HomeGame_get_score,home_team_season_HomeGame_lost_score,home_team_season_HomeGame_diff_date,home_team_season_HomeGame_Curren3HomeMatch_point_sum,home_team_season_HomeGame_Curren3HomeMatch_point_std,home_team_season_HomeGame_Curren3HomeMatch_get_score_sum,home_team_season_HomeGame_Curren3HomeMatch_get_score_std,home_team_season_HomeGame_Curren3HomeMatch_lost_score_sum,home_team_season_HomeGame_Curren3HomeMatch_lost_score_std,home_team_season_num_match,away_team_season_num_match,home_team_season_point,away_team_season_point,home_team_season_get_score,away_team_season_get_score,home_team_season_lost_score,away_team_season_lost_score,home_team_Curren4match_point_sum,away_team_Curren4match_point_sum,home_team_Curren4match_get_score_sum,away_team_Curren4match_get_score_sum,home_team_Curren4match_lost_score_sum,away_team_Curren4match_lost_score_sum,home_team_before_match_point,away_team_before_match_point,home_team_before_match_get_score,away_team_before_match_get_score,home_team_before_match_lost_score,away_team_before_match_lost_score,home_team_diff_match_date,away_team_diff_match_date,diff_point,diff_score,diff_lost_score,diff_Current4_point_sum,diff_Current4_get_score_sum,diff_Current4_lost_score_sum,home_team_stadium,home_team_address,home_team_capacity,away_team_stadium,away_team_address,away_team_capacity,stadium_distance,accommodation_rate,catboost_pred
17945,2016-04-10,16:04,第6節,第1日,29,11,県立カシマサッカースタジアム,曇,17.2,73.0,スカパー!/スカパー!プレミアムサービス,19764.0,4,6,2016,2,16,0,0,62.22344,0,0,37496,茨城県鹿嶋市神向寺後山26-2,6.0,3.0,0.0,22.0,6.0,1.7320508075688772,3.0,3.0,0.0,0.0,6.0,6.0,10.0,8.0,5.0,11.0,2.0,5.0,7.0,8.0,4.0,11.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0,8.0,9.0,2.0,-6.0,-3.0,-1.0,-7.0,-2.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,8.39025441908372,0.5270962235971837,15214.31165103603
17951,2016-04-16,14:04,第7節,第2日,20,4,埼玉スタジアム2002,晴,20.0,53.0,スカパー!/スカパー!プレミアムサービス,31012.0,4,5,2016,2,14,0,1,65.41499999999999,0,0,62010,埼玉県さいたま市緑区美園2丁目1,6.0,5.0,3.0,15.0,6.0,1.7320508075688772,5.0,5.0,3.0,3.0,7.0,7.0,13.0,6.0,9.0,5.0,4.0,10.0,10.0,3.0,6.0,3.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,6.0,7.0,4.0,-6.0,7.0,3.0,-7.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,2.681644704487076,0.5001128850185454,33979.848245651156
17952,2016-04-16,15:03,第7節,第2日,1,10,味の素スタジアム,晴,22.0,42.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,29208.0,4,5,2016,3,15,0,1,67.2616,0,0,48999,東京都調布市西町376-3,6.0,4.0,3.0,14.0,6.0,1.7320508075688772,4.0,4.0,3.0,3.0,7.0,7.0,9.0,14.0,6.0,14.0,7.0,7.0,6.0,10.0,4.0,9.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,6.0,-5.0,-8.0,0.0,-4.0,-5.0,2.0,味の素スタジアム,東京都調布市西町376-3,48999.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.1480818776224905,0.5960937978326089,30288.694458863218
17962,2016-04-24,16:04,第8節,第1日,29,17,県立カシマサッカースタジアム,晴のち曇,17.6,66.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,15914.0,4,6,2016,3,16,0,0,62.61784,0,0,37496,茨城県鹿嶋市神向寺後山26-2,9.0,7.0,1.0,14.0,9.0,0.0,7.0,7.0,1.0,1.0,8.0,8.0,16.0,9.0,12.0,8.0,3.0,9.0,10.0,8.0,10.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,8.0,9.0,7.0,4.0,-6.0,2.0,5.0,-1.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,0.6805355929188733,0.42441860465116277,18624.862078246206
17967,2016-04-29,14:04,第9節,第1日,20,6,埼玉スタジアム2002,晴,17.8,33.0,スカパー!/スカパー!プレミアムサービス,42547.0,4,4,2016,2,14,0,1,61.81426,1,0,62010,埼玉県さいたま市緑区美園2丁目1,9.0,8.0,4.0,13.0,9.0,0.0,7.0,7.0,2.0,2.0,9.0,8.0,19.0,10.0,13.0,11.0,5.0,11.0,10.0,6.0,6.0,7.0,2.0,7.0,3.0,3.0,1.0,2.0,0.0,1.0,5.0,5.0,9.0,2.0,-6.0,4.0,-1.0,-5.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,2.8829781431614347,0.6861312691501371,43679.590504372645
17971,2016-04-30,15:03,第9節,第2日,8,29,NACK5スタジアム大宮,晴,23.0,42.0,スカパー!/スカパー!プレミアムサービス/BS-TBS/テレ玉,12594.0,4,5,2016,4,15,0,1,68.48740000000001,0,1,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,5.0,5.0,7.0,14.0,2.0,0.5773502691896258,3.0,3.0,7.0,7.0,9.0,9.0,14.0,16.0,10.0,12.0,10.0,5.0,8.0,7.0,5.0,8.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,-2.0,-2.0,5.0,1.0,-3.0,-1.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,1.0097618921985507,0.8129881866890453,16353.419634283056
17982,2016-06-15,19:03,第10節,第2日,1,11,味の素スタジアム,曇,24.7,70.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX ※2 AFCチャンピオンズリーグ2016の影響により、FC東京vs広島、G大阪vs浦和は6月15日(水)に開催,15358.0,6,2,2016,3,19,0,0,73.41409999999999,0,0,48999,東京都調布市西町376-3,10.0,7.0,8.0,17.0,4.0,1.5275252316519465,1.0,1.0,1.0,1.0,14.0,15.0,18.0,22.0,11.0,24.0,13.0,15.0,8.0,5.0,2.0,6.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,-4.0,-13.0,-2.0,3.0,-4.0,-4.0,味の素スタジアム,東京都調布市西町376-3,48999.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,7.236462604070354,0.31343496806057264,21656.108363433606
17984,2016-05-08,13:03,第11節,第1日,17,10,日立柏サッカー場,曇一時晴,27.3,25.0,スカパー!/スカパー!プレミアムサービス,13977.0,5,6,2016,2,13,0,0,71.59475,0,0,15109,千葉県柏市日立台1-2-50,7.0,6.0,4.0,8.0,7.0,1.1547005383792512,5.0,5.0,2.0,2.0,11.0,11.0,18.0,21.0,14.0,20.0,9.0,11.0,12.0,7.0,7.0,6.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,4.0,-3.0,-6.0,-2.0,5.0,1.0,-4.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.4158693280384301,0.9250777682176187,14905.461107291112
17990,2016-05-08,16:03,第11節,第1日,13,2,デンカビッグスワンスタジアム,晴,20.5,36.0,スカパー!/スカパー!プレミアムサービス,27439.0,5,6,2016,2,16,0,0,65.0632,0,0,41684,新潟県新潟市中央区清五郎67-12,2.0,6.0,8.0,8.0,2.0,0.5773502691896258,5.0,5.0,6.0,6.0,11.0,10.0,8.0,12.0,14.0,9.0,20.0,9.0,1.0,6.0,4.0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,9.0,-4.0,5.0,11.0,-5.0,0.0,4.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,4.6703334997473185,0.6582621629402169,22576.485171228047
17993,2016-05-13,19:04,第12節,第1日,1,28,味の素スタジアム,晴,20.6,70.0,スカパー!/スカパー!プレミアムサービス,13046.0,5,4,2016,2,19,0,1,67.2518,0,0,48999,東京都調布市西町376-3,6.0,6.0,8.0,14.0,3.0,1.7320508075688772,5.0,5.0,7.0,7.0,11.0,11.0,13.0,8.0,10.0,7.0,13.0,12.0,4.0,3.0,4.0,2.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,味の素スタジアム,東京都調布市西町376-3,48999.0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,9.294043517580825,0.2662503316394212,16801.14592839142
17997,2016-05-14,14:04,第12節,第2日,20,13,埼玉スタジアム2002,晴,22.2,42.0,スカパー!/スカパー!プレミアムサービス,33763.0,5,5,2016,2,14,0,1,67.50676,0,0,62010,埼玉県さいたま市緑区美園2丁目1,12.0,12.0,5.0,15.0,9.0,0.0,9.0,9.0,3.0,3.0,11.0,12.0,25.0,9.0,18.0,14.0,6.0,20.0,12.0,2.0,9.0,4.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,16.0,4.0,-14.0,10.0,5.0,-4.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,2.0858576616568487,0.544476697306886,38522.937218964005
18006,2016-05-21,18:04,第13節,第1日,22,4,ShonanBMWスタジアム平塚,晴,21.3,65.0,スカパー!/スカパー!プレミアムサービス,11581.0,5,5,2016,2,18,0,0,67.96455,0,0,15732,神奈川県平塚市大原1−1,0.0,2.0,11.0,13.0,0.0,0.0,0.0,0.0,5.0,5.0,13.0,13.0,8.0,11.0,11.0,11.0,21.0,19.0,6.0,4.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,-3.0,0.0,2.0,2.0,-1.0,-2.0,ShonanBMWスタジアム平塚,神奈川県平塚市大原1−1,15732.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,3.3516852798673007,0.736142893465548,9446.017138867363
18022,2016-06-11,15:05,第15節,第1日,19,10,日産スタジアム,晴,27.8,52.0,スカパー!/スカパー!プレミアムサービス,46413.0,6,5,2016,2,15,0,1,75.69344,0,0,72081,神奈川県横浜市港北区小机町3300,8.0,8.0,7.0,13.0,4.0,1.5275252316519468,5.0,5.0,3.0,3.0,15.0,15.0,21.0,31.0,20.0,27.0,15.0,13.0,7.0,10.0,6.0,7.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,13.0,13.0,-10.0,-7.0,2.0,-3.0,-1.0,1.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.08884565845073357,0.6439006118117119,24942.570254315382
18032,2016-06-18,19:04,第16節,第1日,22,24,ShonanBMWスタジアム平塚,晴,25.2,64.0,スカパー!/スカパー!プレミアムサービス,11341.0,6,5,2016,2,19,0,0,73.52672,0,0,15732,神奈川県平塚市大原1−1,3.0,4.0,13.0,20.0,3.0,1.7320508075688772,2.0,2.0,3.0,3.0,16.0,16.0,12.0,20.0,16.0,18.0,26.0,22.0,4.0,4.0,5.0,4.0,6.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,7.0,7.0,-8.0,-2.0,4.0,0.0,1.0,2.0,ShonanBMWスタジアム平塚,神奈川県平塚市大原1−1,15732.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,1.5934354094515604,0.7208873633358759,11354.038849397642
18051,2016-07-02,19:05,第1節,第1日,22,19,ShonanBMWスタジアム平塚,晴,27.7,81.0,スカパー!/スカパー!プレミアムサービス,13677.0,7,5,2016,2,19,0,0,79.36663,0,0,15732,神奈川県平塚市大原1−1,6.0,5.0,13.0,14.0,6.0,1.7320508075688772,3.0,3.0,2.0,2.0,18.0,18.0,16.0,22.0,18.0,21.0,27.0,19.0,8.0,4.0,7.0,4.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,7.0,-6.0,-3.0,8.0,4.0,3.0,1.0,ShonanBMWスタジアム平塚,神奈川県平塚市大原1−1,15732.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.311528551121769,0.8693745232646835,13332.229977822728
18057,2016-07-09,19:04,第2節,第1日,1,23,味の素スタジアム,曇一時雨,26.1,76.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/TOKYO MX,17978.0,7,5,2016,4,19,0,0,76.21064,0,0,48999,東京都調布市西町376-3,12.0,9.0,10.0,21.0,5.0,1.1547005383792515,3.0,3.0,2.0,2.0,19.0,19.0,23.0,15.0,18.0,18.0,21.0,34.0,4.0,3.0,6.0,2.0,7.0,8.0,0.0,0.0,2.0,0.0,3.0,3.0,7.0,7.0,8.0,0.0,-13.0,1.0,4.0,-1.0,味の素スタジアム,東京都調布市西町376-3,48999.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,0.939654661111557,0.36690544704993977,21306.85434730055
18062,2016-07-09,18:33,第2節,第1日,2,4,市立吹田サッカースタジアム,曇,27.1,73.0,スカパー!/スカパー!プレミアムサービス,19482.0,7,5,2016,2,18,0,0,77.39717,0,0,39694,大阪府吹田市千里万博公園3−3,11.0,12.0,13.0,14.0,5.0,1.1547005383792517,7.0,7.0,6.0,6.0,19.0,19.0,27.0,23.0,25.0,20.0,21.0,28.0,7.0,6.0,8.0,4.0,6.0,7.0,3.0,0.0,3.0,0.0,1.0,3.0,7.0,7.0,4.0,5.0,-7.0,1.0,4.0,-1.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,6.388924046479304,0.4908046556154583,19247.408485114884
18070,2016-07-13,19:05,第3節,第1日,19,25,ニッパツ三ツ沢球技場,曇,25.9,86.0,スカパー!/スカパー!プレミアムサービス,7033.0,7,2,2016,2,19,0,0,77.03226,0,0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,11.0,11.0,10.0,4.0,3.0,1.7320508075688774,3.0,3.0,3.0,3.0,20.0,20.0,28.0,24.0,27.0,28.0,19.0,27.0,7.0,4.0,7.0,7.0,2.0,7.0,3.0,1.0,3.0,2.0,0.0,2.0,4.0,4.0,4.0,-1.0,-8.0,3.0,0.0,-5.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,4.518036607650869,0.45550518134715023,10565.465908369446
18074,2016-07-17,19:04,第4節,第1日,20,8,埼玉スタジアム2002,晴,26.4,78.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,53951.0,7,6,2016,4,19,0,1,76.91608,0,0,62010,埼玉県さいたま市緑区美園2丁目1,22.0,20.0,10.0,8.0,9.0,0.0,8.0,8.0,3.0,3.0,21.0,21.0,42.0,31.0,31.0,19.0,17.0,19.0,12.0,5.0,8.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,11.0,12.0,-2.0,7.0,6.0,-1.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,0.08495844291254645,0.8700370907918078,35374.30571956061
18075,2016-07-17,19:03,第4節,第1日,1,17,味の素スタジアム,曇,27.0,77.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX,22374.0,7,6,2016,3,19,0,0,77.74109999999999,0,0,48999,東京都調布市西町376-3,15.0,10.0,10.0,8.0,5.0,1.1547005383792515,3.0,3.0,2.0,2.0,21.0,21.0,26.0,28.0,20.0,24.0,23.0,26.0,6.0,5.0,5.0,5.0,5.0,6.0,0.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,-2.0,-4.0,-3.0,1.0,0.0,-1.0,味の素スタジアム,東京都調布市西町376-3,48999.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,0.48447775161725476,0.45662156370538176,23030.239135881842
18079,2016-07-17,19:04,第4節,第1日,2,26,市立吹田サッカースタジアム,曇,29.6,70.0,スカパー!/スカパー!プレミアムサービス,23540.0,7,6,2016,2,19,0,0,80.7788,0,0,39694,大阪府吹田市千里万博公園3−3,14.0,15.0,14.0,8.0,7.0,1.1547005383792515,7.0,7.0,4.0,4.0,21.0,21.0,31.0,14.0,28.0,14.0,22.0,31.0,8.0,3.0,9.0,3.0,5.0,8.0,1.0,3.0,0.0,2.0,0.0,1.0,4.0,4.0,17.0,14.0,-9.0,5.0,6.0,-3.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,レベルファイブスタジアム,福岡県福岡市博多区東平尾公園2-1-1,22331.0,5.2266134437731315,0.5930367309920895,18033.93817066443
18083,2016-07-23,19:04,第5節,第1日,4,22,ユアテックスタジアム仙台,曇,23.4,67.0,スカパー!/スカパー!プレミアムサービス,13612.0,7,5,2016,2,19,0,0,71.19422,0,0,19694,宮城県仙台市泉区七北田字柳78,12.0,11.0,15.0,10.0,3.0,1.7320508075688772,2.0,2.0,5.0,5.0,22.0,22.0,26.0,19.0,23.0,19.0,33.0,34.0,3.0,3.0,3.0,1.0,8.0,7.0,3.0,0.0,2.0,0.0,1.0,2.0,6.0,6.0,7.0,4.0,-1.0,0.0,2.0,1.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,ShonanBMWスタジアム平塚,神奈川県平塚市大原1−1,15732.0,3.3516852798673007,0.6911749771504011,13436.79412898191
18091,2016-07-23,19:04,第5節,第1日,26,28,レベルファイブスタジアム,晴,30.4,64.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,19370.0,7,5,2016,3,19,0,0,81.03344,0,0,22331,福岡県福岡市博多区東平尾公園2-1-1,9.0,8.0,14.0,10.0,4.0,1.5275252316519465,5.0,5.0,5.0,5.0,22.0,22.0,15.0,25.0,14.0,17.0,31.0,19.0,4.0,8.0,3.0,7.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,-10.0,-3.0,12.0,-4.0,-4.0,2.0,レベルファイブスタジアム,福岡県福岡市博多区東平尾公園2-1-1,22331.0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,0.22252833301233763,0.8674040571402982,15371.89979936432
18094,2016-07-30,18:04,第6節,第1日,23,20,山梨中銀スタジアム,晴,29.5,58.0,スカパー!/スカパー!プレミアムサービス,15508.0,7,5,2016,2,18,0,1,78.8399,0,0,15859,山梨県甲府市小瀬町840,10.0,10.0,20.0,13.0,2.0,0.5773502691896262,3.0,3.0,6.0,6.0,23.0,23.0,20.0,46.0,24.0,35.0,39.0,20.0,5.0,10.0,6.0,7.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,7.0,7.0,-26.0,-11.0,19.0,-5.0,-1.0,2.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,1.1638843839043895,0.9778674569644996,19204.616123675918
18097,2016-07-30,19:04,第6節,第1日,2,11,市立吹田サッカースタジアム,晴,29.9,62.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,32444.0,7,5,2016,3,19,0,0,80.00562,0,0,39694,大阪府吹田市千里万博公園3−3,15.0,15.0,14.0,13.0,5.0,1.1547005383792517,6.0,6.0,4.0,4.0,23.0,23.0,32.0,37.0,30.0,44.0,25.0,27.0,5.0,5.0,5.0,9.0,4.0,9.0,0.0,3.0,2.0,2.0,3.0,0.0,7.0,7.0,-5.0,-14.0,-2.0,0.0,-4.0,-5.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,3.1694712899836412,0.8173527485262256,20449.381473803864
18107,2016-08-06,19:04,第7節,第1日,2,28,市立吹田サッカースタジアム,曇,29.9,68.0,スカパー!/スカパー!プレミアムサービス,17355.0,8,5,2016,2,19,0,0,80.92367999999999,0,0,39694,大阪府吹田市千里万博公園3−3,18.0,16.0,14.0,7.0,7.0,1.1547005383792515,4.0,4.0,1.0,1.0,24.0,24.0,35.0,31.0,31.0,21.0,25.0,21.0,5.0,10.0,3.0,6.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,7.0,7.0,4.0,10.0,4.0,-5.0,-3.0,1.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,5.224465172046428,0.437219730941704,21082.96053727099
18112,2016-08-13,18:34,第8節,第1日,22,11,ShonanBMWスタジアム平塚,晴のち曇,27.1,58.0,スカパー!/スカパー!プレミアムサービス,11376.0,8,5,2016,2,18,0,0,75.51782,0,0,15732,神奈川県平塚市大原1−1,6.0,7.0,21.0,14.0,0.0,0.0,2.0,2.0,8.0,8.0,25.0,25.0,19.0,40.0,22.0,46.0,42.0,28.0,0.0,7.0,3.0,6.0,10.0,3.0,0.0,3.0,1.0,2.0,4.0,0.0,7.0,7.0,-21.0,-24.0,14.0,-7.0,-3.0,7.0,ShonanBMWスタジアム平塚,神奈川県平塚市大原1−1,15732.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,7.008107279804011,0.7231121281464531,10746.068654086452
18115,2016-08-13,18:04,第8節,第1日,6,20,豊田スタジアム,晴,28.4,58.0,スカパー!/スカパー!プレミアムサービス,29508.0,8,5,2016,2,18,0,0,77.31728,0,0,41255,愛知県豊田市千石町7-2,11.0,13.0,18.0,21.0,1.0,0.5773502691896254,2.0,2.0,7.0,7.0,25.0,25.0,19.0,52.0,25.0,41.0,41.0,21.0,2.0,10.0,1.0,10.0,5.0,4.0,0.0,3.0,0.0,4.0,2.0,1.0,7.0,7.0,-33.0,-16.0,20.0,-8.0,-9.0,1.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,2.8829781431614347,0.7152587565143619,20136.41343936549
18128,2016-08-24,19:04,第10節,第1日,26,24,レベルファイブスタジアム,晴,31.3,68.0,スカパー!/スカパー!プレミアムサービス,10059.0,8,2,2016,2,19,0,0,83.00016,0,0,22331,福岡県福岡市博多区東平尾公園2-1-1,10.0,12.0,20.0,10.0,1.0,0.5773502691896254,4.0,4.0,6.0,6.0,27.0,27.0,16.0,28.0,18.0,28.0,41.0,37.0,1.0,1.0,2.0,4.0,7.0,8.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,-12.0,-10.0,4.0,0.0,-2.0,-1.0,レベルファイブスタジアム,福岡県福岡市博多区東平尾公園2-1-1,22331.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,7.5006813962664785,0.4504500470198379,9856.917637622933
18132,2016-08-27,19:04,第10節,第2日,28,13,ベストアメニティスタジアム,晴,27.4,72.0,スカパー!/スカパー!プレミアムサービス,14208.0,8,5,2016,2,19,0,1,77.72872,0,0,24130,佐賀県鳥栖市京町812,20.0,11.0,9.0,14.0,7.0,1.154700538379252,2.0,2.0,0.0,0.0,27.0,27.0,35.0,27.0,24.0,28.0,24.0,35.0,7.0,6.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,7.0,7.0,8.0,-4.0,-11.0,1.0,0.0,1.0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,9.658058248106224,0.5888106092001658,11711.468279299344
18145,2016-09-10,19:05,第11節,第1日,11,8,エディオンスタジアム広島,曇,27.2,76.0,スカパー!/スカパー!プレミアムサービス,13644.0,9,5,2016,2,19,0,0,77.92928,0,0,36894,広島県広島市安佐南区大塚西5-1-1,24.0,25.0,15.0,21.0,6.0,1.7320508075688772,4.0,4.0,1.0,1.0,28.0,28.0,46.0,40.0,50.0,28.0,30.0,28.0,9.0,8.0,6.0,6.0,2.0,4.0,3.0,1.0,2.0,2.0,0.0,2.0,14.0,14.0,6.0,22.0,2.0,1.0,0.0,-2.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,7.387553940984997,0.3698162302813466,17507.39882034219
18147,2016-09-17,18:04,第12節,第1日,8,10,熊谷スポーツ文化公園陸上競技場,曇,27.4,65.0,スカパー!/スカパー!プレミアムサービス/テレ玉,13787.0,9,5,2016,3,18,0,0,76.83089999999999,0,0,15002,埼玉県熊谷市上川上300 熊谷ｽﾎﾟｰﾂ文化公園内,18.0,13.0,14.0,28.0,6.0,1.7320508075688774,4.0,4.0,3.0,3.0,29.0,29.0,43.0,63.0,29.0,58.0,28.0,28.0,8.0,6.0,6.0,7.0,4.0,8.0,3.0,3.0,1.0,3.0,0.0,1.0,7.0,7.0,-20.0,-29.0,0.0,2.0,-1.0,-4.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.33101369314346846,0.919010798560192,14952.213837440124
18159,2016-09-25,16:34,第13節,第1日,13,29,デンカビッグスワンスタジアム,晴,25.9,69.0,スカパー!/スカパー!プレミアムサービス,26202.0,9,6,2016,2,16,0,0,75.10428999999999,0,0,41684,新潟県新潟市中央区清五郎67-12,16.0,13.0,13.0,15.0,6.0,1.7320508075688772,4.0,4.0,1.0,1.0,30.0,30.0,27.0,56.0,29.0,49.0,40.0,27.0,3.0,7.0,4.0,6.0,5.0,4.0,0.0,3.0,1.0,3.0,3.0,0.0,8.0,8.0,-29.0,-20.0,13.0,-4.0,-2.0,1.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,2.4644926882270366,0.6285865080126667,25941.170881694343
18164,2016-10-01,14:04,第14節,第1日,29,8,県立カシマサッカースタジアム,雨のち曇,21.9,84.0,スカパー!/スカパー!プレミアムサービス,20086.0,10,5,2016,2,14,1,0,70.23903999999999,0,0,37496,茨城県鹿嶋市神向寺後山26-2,30.0,25.0,10.0,14.0,6.0,1.7320508075688772,4.0,4.0,1.0,1.0,31.0,31.0,59.0,47.0,51.0,33.0,27.0,31.0,7.0,8.0,7.0,7.0,4.0,5.0,3.0,1.0,2.0,1.0,0.0,1.0,6.0,6.0,12.0,18.0,-4.0,-1.0,0.0,-1.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,1.0097618921985507,0.5356838062726691,17771.941879242
