kick_off_time,home_team,away_team,temperature,humidity,attendance,month,year,capacity_y,rain,first_end_sec,home_team_capacity,away_team_capacity,stadium_distance,is_home_stadium,discomfort,lightgbm_pred
14,13,6,25.9,58.0,22079.0,9,2012,41684,0,0,41684.0,20223.0,3.4776728784639874,1,73.85677999999999,24950.05960567343
13,21,4,28.2,69.0,12131.0,9,2012,20248,0,0,20248.0,19694.0,4.107952318791556,1,78.53842,14583.200660589358
16,2,29,23.8,78.0,14163.0,9,2012,21000,1,0,21000.0,37496.0,5.236460665874411,1,72.80236,16054.02054819462
15,13,25,23.0,54.0,23849.0,10,2012,41684,0,0,41684.0,28425.0,5.054014357984853,1,69.5038,24444.696988744996
15,24,21,24.9,56.0,28745.0,10,2012,51697,0,0,15165.0,20248.0,0.6586610746537234,2,72.26556,25903.51506132756
15,29,1,24.6,83.0,15118.0,10,2012,37496,1,0,37496.0,48999.0,1.1606281100632567,1,74.57082,18420.777482032794
16,14,29,13.8,77.0,7208.0,10,2012,19620,0,0,39856.0,37496.0,7.047634869656704,0,56.98674,11797.475196365582
18,0,1,20.2,52.0,14268.0,10,2012,17892,0,0,17892.0,48999.0,4.146696072124529,1,65.62496,12944.399006048789
14,24,4,21.8,44.0,10753.0,10,2012,15165,0,0,15165.0,19694.0,4.6856708677576675,1,67.16208,10801.7785351356
19,25,10,21.5,48.0,16317.0,10,2012,28425,0,0,28425.0,26827.0,4.574808921790844,1,67.0678,12199.083271741569
14,2,11,25.8,43.0,17617.0,10,2012,21000,0,0,21000.0,36894.0,3.167465712317833,1,72.03206,16745.997833889258
19,21,13,15.3,41.0,8710.0,11,2012,20248,0,0,20248.0,41684.0,2.955125535776775,1,59.04027,13791.677909068098
14,29,4,17.3,73.0,15035.0,11,2012,37496,0,0,37496.0,19694.0,2.3422979781353592,1,62.376709999999996,19521.705768504125
14,24,6,18.1,98.0,8978.0,11,2012,15165,1,0,15165.0,20223.0,1.018700409221481,1,64.50762,9932.589350004528
14,4,13,7.1,40.0,18526.0,11,2012,19694,0,0,19694.0,41684.0,1.8733025320660253,1,49.142599999999995,19717.78175420106
17,10,21,10.2,51.0,19916.0,11,2012,26827,0,0,26827.0,20248.0,1.312921510709607,1,52.41898,19728.58677991272
15,29,17,6.7,57.0,19141.0,12,2012,37496,0,1,37496.0,15109.0,0.6823420673899562,1,47.356809999999996,26209.175520052428
15,1,4,5.6,65.0,30944.0,12,2012,48999,0,1,48999.0,19694.0,2.9802004586758857,1,45.1446,25504.535057406407
15,19,28,7.3,61.0,26642.0,12,2012,72081,0,1,72081.0,24130.0,9.33494897197648,1,47.898469999999996,29858.305151934637
15,13,14,5.3,52.0,28055.0,12,2012,41684,0,1,41684.0,39856.0,5.621387945839456,1,45.885439999999996,27157.590322725522
15,24,2,10.8,46.0,14389.0,12,2012,15165,0,1,15165.0,21000.0,2.3389876032163928,1,53.38832,14040.860885130567
15,25,11,10.3,40.0,22224.0,12,2012,28425,0,1,28425.0,36894.0,2.783162550412747,1,53.0018,17532.060168663786
14,4,23,4.9,42.0,16353.0,3,2013,19694,0,1,19694.0,15859.0,3.54124987101686,1,46.300419999999995,16566.961392126104
14,19,22,12.3,23.0,24298.0,3,2013,72081,0,1,72081.0,15732.0,0.31184482706949834,1,55.77471,33957.71674870844
14,0,13,6.6,43.0,15051.0,3,2013,47853,0,1,17892.0,41684.0,4.8193254802555066,2,48.306619999999995,20516.99289858995
14,11,20,5.2,73.0,27911.0,3,2013,36894,0,1,36894.0,62010.0,7.463756747863722,1,43.831039999999994,24031.245785280757
13,17,10,9.9,27.0,13785.0,3,2013,15109,0,1,15109.0,26827.0,0.4188806361435172,1,53.10427,11558.619802897643
13,13,11,9.6,36.0,28118.0,3,2013,41684,0,0,41684.0,36894.0,7.501852545391239,1,52.349439999999994,21562.40555402299
14,29,4,21.1,33.0,19981.0,3,2013,37496,0,0,37496.0,19694.0,2.3422979781353592,1,65.56537,17894.47624410572
15,10,7,21.4,24.0,21657.0,3,2013,54224,0,0,26827.0,31997.0,8.340986564315822,2,65.28663999999999,21459.193212240527
16,20,6,21.6,24.0,52293.0,3,2013,62010,0,0,62010.0,20223.0,2.879363147987082,1,65.49616,39190.56441040096
14,4,17,14.9,32.0,13232.0,3,2013,19694,0,0,19694.0,15109.0,2.6306078574437857,1,58.51332,14158.21577617933
15,0,1,13.8,36.0,13702.0,3,2013,47853,0,0,17892.0,48999.0,4.146696072124529,2,57.24832,21337.89636622705
13,21,11,15.1,55.0,13137.0,3,2013,20248,0,0,20248.0,36894.0,6.111499469260642,1,58.88795,13933.881615983331
15,17,7,8.6,67.0,9144.0,3,2013,15109,0,0,15109.0,31997.0,8.730107678143554,1,49.389379999999996,9302.342704886005
14,11,19,15.8,90.0,10554.0,4,2013,36894,0,0,36894.0,72081.0,7.290716897826722,1,60.3058,15035.803890669873
14,7,23,15.6,81.0,7913.0,4,2013,31997,0,0,31997.0,15859.0,7.342192068222478,1,59.86264,12445.351840217036
13,23,17,16.8,26.0,10569.0,4,2013,15859,0,0,15859.0,15109.0,1.40537387485181,1,60.51432,11009.866850657469
14,4,1,11.7,41.0,13655.0,4,2013,19694,0,0,19694.0,48999.0,2.9802004586758857,1,54.66302999999999,15304.449299837972
14,6,13,14.8,33.0,13159.0,4,2013,41255,0,0,20223.0,41684.0,3.4776728784639874,2,58.40416,17007.458186815715
14,7,29,18.0,28.0,10571.0,4,2013,31997,0,0,31997.0,37496.0,9.409118994588868,1,61.8656,15032.257877962145
17,21,24,13.2,55.0,15113.0,4,2013,20248,0,0,20248.0,15165.0,0.6586610746537234,1,56.3144,13819.30551204041
19,0,8,13.3,31.0,13384.0,4,2013,47853,0,0,17892.0,15491.0,4.316484102053422,2,56.72177,14340.167668024898
13,21,0,11.6,53.0,10252.0,4,2013,20248,0,0,20248.0,17892.0,2.988261645124141,1,54.20352,14585.049892669562
14,1,6,10.3,57.0,16804.0,4,2013,48999,0,0,48999.0,20223.0,2.64280962298933,1,52.304289999999995,19507.51390596476
14,28,17,11.5,70.0,7287.0,4,2013,24130,1,0,24130.0,15109.0,9.774394899917217,1,53.5745,9627.647280170693
15,24,11,12.8,48.0,8377.0,4,2013,15165,0,0,15165.0,36894.0,5.490050145256337,1,55.88656,9796.151383284594
16,8,20,9.3,72.0,13016.0,4,2013,15491,1,0,15491.0,62010.0,0.08212391779502097,1,50.166039999999995,12930.657602399257
19,29,23,9.6,72.0,9898.0,4,2013,37496,1,0,37496.0,15859.0,2.087311598040404,1,50.622879999999995,9458.97935259493
19,13,19,6.6,56.0,21415.0,4,2013,41684,0,0,41684.0,72081.0,2.4350511687668885,1,47.297039999999996,19029.011981253487
19,17,8,12.4,69.0,8086.0,4,2013,15109,0,0,15109.0,15491.0,0.3484035414573276,1,54.94744,8104.984341298707
14,6,11,18.4,29.0,13004.0,4,2013,20223,0,0,20223.0,36894.0,4.597967558846954,1,62.339639999999996,11323.223819713148
13,7,8,21.1,38.0,11334.0,5,2013,31997,0,0,31997.0,15491.0,8.425790621822077,1,65.89482,13348.685690298676
15,19,29,17.9,46.0,40034.0,5,2013,72081,0,0,72081.0,37496.0,1.1416253822620612,1,62.372659999999996,30499.23966029047
18,28,1,18.3,40.0,14024.0,5,2013,24130,0,0,24130.0,48999.0,9.295922054513618,1,62.6498,16755.334945011928
19,10,6,17.5,47.0,16292.0,5,2013,26827,0,0,26827.0,20223.0,2.7464450932811366,1,61.89675,15585.050596091985
14,21,10,21.4,54.0,16829.0,5,2013,20248,0,0,20248.0,26827.0,1.312921510709607,1,67.35244,13953.15268407649
19,6,4,19.8,41.0,12075.0,5,2013,41255,0,0,20223.0,19694.0,5.072244547998545,2,64.51182,15517.10846294872
14,28,13,22.6,43.0,7376.0,5,2013,24130,0,0,24130.0,41684.0,9.658255947923706,1,68.07782,11875.72837470843
15,6,19,19.1,91.0,18512.0,5,2013,41255,0,0,20223.0,72081.0,2.6927804110563915,2,65.96519,24206.951498170638
17,23,21,16.2,83.0,7754.0,5,2013,15859,1,0,15859.0,20248.0,0.6446801989203639,1,60.86454,9277.184840370885
14,24,10,21.7,46.0,10429.0,5,2013,15165,0,0,15165.0,26827.0,1.9705829346921657,1,67.18118,11419.341530361777
15,10,13,22.4,51.0,16002.0,5,2013,26827,0,0,26827.0,41684.0,2.370507222229872,1,68.46076,16548.535456786023
15,7,24,26.0,41.0,11141.0,5,2013,31997,0,0,31997.0,15165.0,6.404779815940364,1,72.0504,14496.384536921007
19,4,22,25.3,84.0,13470.0,7,2013,19694,0,0,19694.0,15732.0,3.351618045101499,1,75.82048,13051.415079599627
19,10,29,27.7,73.0,18447.0,7,2013,26827,0,0,26827.0,37496.0,1.0723635246920684,1,78.31679,17296.37290423867
19,19,7,27.1,76.0,12537.0,7,2013,15440,0,0,72081.0,31997.0,8.27880229697473,0,77.77304000000001,8454.017368280865
19,13,17,24.2,92.0,26547.0,7,2013,41684,0,0,41684.0,15109.0,2.2297178468864636,1,74.78735999999999,21461.649696264594
19,6,21,27.4,86.0,17950.0,7,2013,41255,0,0,20223.0,20248.0,1.5468613455135596,2,79.52436,19864.501580895445
19,7,4,27.9,68.0,7067.0,7,2013,31997,0,0,31997.0,19694.0,10.54991832865496,1,77.95728,13247.023441230214
18,21,7,27.4,89.0,15191.0,7,2013,20248,0,0,20248.0,31997.0,7.054945315229953,1,79.90914,11980.008287254139
18,23,22,27.4,57.0,10175.0,7,2013,15859,0,0,15859.0,15732.0,0.8067046240409086,1,75.80481999999999,10484.939836657572
19,17,29,29.7,77.0,25904.0,7,2013,54224,0,0,15109.0,37496.0,0.6823420673899562,2,81.98631,29837.37328007549
19,4,11,20.5,77.0,11755.0,7,2013,19694,1,0,19694.0,36894.0,9.331412570431336,1,67.52114999999999,13348.20311628862
19,1,23,23.5,87.0,12905.0,7,2013,48999,1,0,48999.0,15859.0,0.9414538501833138,1,73.13454999999999,22802.918236744623
19,23,4,28.7,62.0,8773.0,7,2013,15859,0,0,15859.0,19694.0,3.54124987101686,1,78.29705999999999,10079.330909222734
19,11,8,27.9,87.0,16351.0,7,2013,36894,0,0,36894.0,15491.0,7.386918540320378,1,80.48827,11811.995464064063
19,28,7,29.0,76.0,10304.0,7,2013,24130,0,0,24130.0,31997.0,1.1491840577492194,1,80.7416,15664.14526668536
18,29,8,26.1,76.0,14925.0,8,2013,37496,0,0,37496.0,15491.0,1.0127307148704543,1,76.21064,14628.755632959255
19,4,10,23.4,74.0,14365.0,8,2013,19694,0,0,19694.0,26827.0,2.997550707439818,1,71.81484,16180.881206716283
19,24,6,26.5,81.0,14272.0,8,2013,15165,0,0,15165.0,20223.0,1.018700409221481,1,77.43235,11488.425989341737
19,4,29,28.8,73.0,17892.0,8,2013,19694,0,0,19694.0,37496.0,2.3422979781353592,1,80.00276,16696.26557699139
19,10,1,33.3,58.0,17864.0,8,2013,26827,0,0,26827.0,48999.0,0.14250487871298104,1,84.09985999999999,20277.256106375615
19,19,28,32.8,64.0,13427.0,8,2013,15440,0,0,72081.0,24130.0,9.33494897197648,0,84.49807999999999,14666.380922986587
18,23,10,28.6,58.0,12657.0,8,2013,15859,0,0,15859.0,26827.0,1.0610284604910436,1,77.59412,11831.024484513595
19,0,21,29.6,72.0,16196.0,8,2013,17892,0,0,17892.0,20248.0,2.988261645124141,1,81.07888,12750.2190872284
19,28,8,31.1,56.0,22530.0,8,2013,24130,0,0,24130.0,15491.0,9.461389489395916,1,80.72484,9499.577845100976
18,21,20,28.2,63.0,21420.0,8,2013,51697,0,0,20248.0,62010.0,1.5360541362107039,2,77.72134,25816.093643018266
19,24,1,28.2,62.0,12809.0,8,2013,15165,0,0,15165.0,48999.0,1.9002943918501087,1,77.58516,12031.292035758148
19,10,8,27.5,54.0,14026.0,8,2013,26827,0,0,26827.0,15491.0,0.32924660701060876,1,75.5545,15894.52671282855
19,19,20,27.4,66.0,30481.0,8,2013,72081,0,0,72081.0,62010.0,0.40676443483790414,1,76.95916,33183.20976995752
19,22,4,29.2,72.0,11188.0,8,2013,15732,0,0,15732.0,19694.0,3.351618045101499,1,80.46976,10363.448915901321
19,24,23,28.0,87.0,9307.0,8,2013,15165,0,0,15165.0,15859.0,1.144942511618814,1,80.65539999999999,11574.321057394876
19,13,8,28.5,82.0,33378.0,9,2013,41684,0,0,41684.0,15491.0,2.049059812987407,1,80.7953,25527.494770235025
15,21,6,29.2,68.0,13189.0,9,2013,20248,0,0,20248.0,20223.0,1.5468613455135596,1,79.88543999999999,14433.867143162539
19,28,22,28.8,65.0,9391.0,9,2013,24130,0,0,24130.0,15732.0,9.041939708111562,1,78.86580000000001,11611.42140828427
18,1,20,28.5,69.0,34756.0,9,2013,54224,0,0,48999.0,62010.0,0.302127735775785,2,78.98635,31263.571312713542
19,19,21,24.6,78.0,13416.0,9,2013,15440,0,0,72081.0,20248.0,1.241177900871988,0,74.06812,11461.130097413541
16,8,4,30.0,44.0,11185.0,9,2013,15491,0,0,15491.0,19694.0,2.708516356702503,1,77.376,10477.152641285296
15,29,7,22.4,57.0,13020.0,9,2013,37496,0,0,37496.0,31997.0,9.409118994588868,1,68.93332,16268.646704882956
19,1,29,18.8,93.0,30673.0,10,2013,54224,0,0,48999.0,37496.0,1.1606281100632567,2,65.53816,25836.841358263708
16,22,6,20.1,87.0,8650.0,10,2013,15732,0,0,15732.0,20223.0,2.4129960603981475,1,67.45213,10426.749867063298
15,13,28,23.3,62.0,26514.0,10,2013,41684,0,0,41684.0,24130.0,9.658255947923706,1,70.60854,24428.023177342617
15,24,4,27.3,56.0,8218.0,10,2013,15165,0,0,15165.0,19694.0,4.6856708677576675,1,75.54012,10793.611511896006
14,10,17,24.9,72.0,14388.0,10,2013,26827,0,0,26827.0,15109.0,0.4188806361435172,1,73.92172,16627.42081976217
15,29,20,18.1,74.0,32305.0,10,2013,37496,0,0,37496.0,62010.0,0.933039479010391,1,63.63906,25088.498868725743
15,17,23,16.9,80.0,9011.0,10,2013,15109,1,0,15109.0,15859.0,1.40537387485181,1,61.93379999999999,10035.983944968582
16,7,19,18.5,33.0,12913.0,10,2013,31997,0,0,31997.0,72081.0,8.27880229697473,1,62.60995,16362.088287505243
13,22,29,19.9,71.0,11736.0,11,2013,15732,0,0,15732.0,37496.0,1.4510096559640884,1,66.25371,12906.623922372586
14,24,19,14.6,53.0,13790.0,11,2013,15165,0,0,15165.0,72081.0,1.8996680422971235,1,58.20762,13912.643419355405
17,17,1,9.9,42.0,13930.0,11,2013,15109,0,0,15109.0,48999.0,0.48336171666879296,1,52.42941999999999,13078.006263236293
14,19,13,12.7,33.0,62632.0,11,2013,72081,0,0,72081.0,41684.0,2.4350511687668885,1,56.017089999999996,30387.894626292327
17,6,23,10.5,47.0,26369.0,11,2013,41255,0,0,20223.0,15859.0,1.719862814255843,2,52.969649999999994,18149.710431309202
14,0,29,10.5,44.0,36361.0,11,2013,47853,0,0,17892.0,37496.0,5.306948395646035,2,53.0868,19466.73413390841
15,22,8,12.7,44.0,9257.0,12,2013,15732,0,1,15732.0,15491.0,0.6431594669792235,1,55.827119999999994,11415.371088555754
15,23,28,11.8,18.0,11742.0,12,2013,15859,0,1,15859.0,24130.0,8.376059144991027,1,55.386759999999995,12349.508790878494
15,13,6,5.0,76.0,30504.0,12,2013,41684,0,1,41684.0,20223.0,3.4776728784639874,1,43.244,26346.182152421847
14,4,13,10.6,35.0,15852.0,3,2014,19694,0,1,19694.0,41684.0,1.8733025320660253,1,53.5539,17345.953565887998
14,23,29,9.1,56.0,13809.0,3,2014,54224,0,1,15859.0,37496.0,2.087311598040404,2,50.70804,33668.723897362746
14,6,21,15.6,56.0,21657.0,3,2014,41255,0,1,20223.0,20248.0,1.5468613455135596,2,59.57664,26447.400693253523
14,0,11,12.3,60.0,37079.0,3,2014,47853,0,1,17892.0,36894.0,3.1266823454289407,2,54.9892,21173.751948016063
19,2,20,8.3,83.0,18438.0,3,2014,21000,1,1,21000.0,62010.0,4.3135447863595875,1,47.974109999999996,15889.019946926028
13,19,8,7.0,72.0,23166.0,3,2014,72081,1,1,72081.0,15491.0,0.40641230065168793,1,46.663599999999995,28826.27006323104
15,25,17,8.9,31.0,13143.0,3,2014,28425,0,0,28425.0,15109.0,4.951248580938459,1,51.80741,14519.883557678791
15,0,21,9.6,36.0,20323.0,3,2014,47853,0,0,17892.0,20248.0,2.988261645124141,2,52.349439999999994,17140.799350105735
15,28,29,13.4,32.0,13013.0,3,2014,24130,0,0,24130.0,37496.0,10.455917415025509,1,56.823119999999996,11472.643681395286
13,13,28,11.8,49.0,21278.0,3,2014,41684,0,0,41684.0,24130.0,9.658255947923706,1,54.57518,23276.663899814434
15,20,21,16.2,23.0,0.0,3,2014,62010,0,0,62010.0,20248.0,1.5360541362107039,1,59.82174,43115.208994501874
16,2,11,13.9,40.0,18301.0,3,2014,21000,0,0,21000.0,36894.0,3.167465712317833,1,57.343399999999995,14418.356762638437
14,4,23,21.3,31.0,11144.0,3,2014,19694,0,0,19694.0,15859.0,3.54124987101686,1,65.65697,13492.965272855276
15,17,8,20.3,47.0,11568.0,3,2014,15109,0,0,15109.0,15491.0,0.3484035414573276,1,65.46759,11249.39206856039
15,25,20,17.7,58.0,12174.0,3,2014,28425,0,0,28425.0,62010.0,4.711987538987043,1,62.506339999999994,15649.085540815557
19,28,2,16.1,85.0,12115.0,3,2014,24130,1,0,24130.0,21000.0,5.223106249134511,1,60.73415,12862.279525299246
15,17,0,12.1,27.0,13731.0,4,2014,15109,0,0,15109.0,17892.0,4.625835062436622,1,55.474329999999995,10764.40068930209
16,1,28,10.0,31.0,14165.0,4,2014,48999,0,0,48999.0,24130.0,9.295922054513618,1,53.036,24196.495442306317
19,10,17,13.1,47.0,12379.0,4,2014,26827,0,0,26827.0,15109.0,0.4188806361435172,1,56.28543,14581.377857311085
14,0,2,18.0,22.0,42723.0,4,2014,47853,0,0,17892.0,21000.0,0.1976272455912901,2,61.654399999999995,24191.22542267014
15,25,12,15.9,23.0,13408.0,4,2014,28425,0,0,28425.0,17924.0,0.7362972663265775,1,59.51043,14971.218170017995
14,4,28,7.0,49.0,11413.0,4,2014,19694,0,0,19694.0,24130.0,11.482283202473996,1,48.3587,12598.320676865615
15,17,19,11.9,59.0,11436.0,4,2014,15109,0,0,15109.0,72081.0,0.501006659046562,1,54.45279,11275.236058722145
19,23,6,10.9,80.0,8197.0,4,2014,15859,1,0,15859.0,20223.0,1.719862814255843,1,52.321799999999996,8223.270857799349
15,13,11,13.8,51.0,21452.0,4,2014,41684,0,0,41684.0,36894.0,7.501852545391239,1,57.15262,24214.44285738424
13,17,20,23.1,34.0,12367.0,4,2014,15109,0,0,15109.0,62010.0,0.26632468390668396,1,67.92446,13181.052219684023
14,19,1,21.6,37.0,26058.0,4,2014,72081,0,0,72081.0,48999.0,0.17212320464133138,1,66.41708,26310.960221131696
14,12,13,19.6,59.0,6096.0,4,2014,17924,0,0,17924.0,41684.0,5.789922976269458,1,65.18736,7306.22976212652
15,6,28,21.8,37.0,9065.0,4,2014,20223,0,0,20223.0,24130.0,6.656656238068461,1,66.65234,11102.619698657909
13,23,12,18.6,43.0,8665.0,4,2014,15859,0,0,15859.0,17924.0,4.226625875036617,1,63.13502,9122.467446913342
14,28,11,18.0,68.0,17339.0,4,2014,24130,0,0,24130.0,36894.0,2.1578008883687394,1,63.2736,11574.486458223113
16,4,10,11.9,61.0,13040.0,4,2014,19694,0,0,19694.0,26827.0,2.997550707439818,1,54.402409999999996,14120.168098291451
19,0,8,17.3,71.0,19367.0,4,2014,47853,0,0,17892.0,15491.0,4.316484102053422,2,62.32017,15056.724681880434
17,8,13,25.4,35.0,12105.0,5,2014,15491,0,0,15491.0,41684.0,2.049059812987407,1,70.67009999999999,12064.654377423554
19,6,0,17.8,33.0,38966.0,5,2014,41255,0,0,20223.0,17892.0,1.5129853555048023,2,61.81426,20837.55300819313
14,12,4,24.0,28.0,9686.0,5,2014,17924,0,0,17924.0,19694.0,7.513492510093552,1,68.3888,9018.435038852482
13,4,25,16.4,54.0,12945.0,5,2014,19694,0,0,19694.0,28425.0,6.785369496312489,1,60.629439999999995,13049.272805628321
15,29,6,15.4,62.0,15122.0,5,2014,37496,0,0,37496.0,20223.0,3.800931646113362,1,59.36052,19766.91289524283
13,1,8,13.2,70.0,23722.0,5,2014,48999,0,0,48999.0,15491.0,0.27263713715669124,1,56.129599999999996,20646.673054970033
16,8,20,23.1,14.0,13348.0,5,2014,15491,0,0,15491.0,62010.0,0.08212391779502097,1,66.21066,14026.396750584105
19,17,13,20.8,28.0,11003.0,5,2014,15109,0,0,15109.0,41684.0,2.2297178468864636,1,64.90976,11685.23294267397
14,19,28,25.7,21.0,19606.0,5,2014,72081,0,0,72081.0,24130.0,9.33494897197648,1,69.45703,22156.198784350137
13,6,2,23.6,20.0,20781.0,5,2014,41255,0,0,20223.0,21000.0,1.4355806377866602,2,67.2288,25620.910027111822
15,10,29,24.1,13.0,17451.0,5,2014,26827,0,0,26827.0,37496.0,1.0723635246920684,1,67.06367,19559.347654537465
19,29,12,20.3,56.0,13544.0,5,2014,37496,0,0,37496.0,17924.0,6.29287614918592,1,65.98931999999999,11910.869347550773
13,23,17,26.4,24.0,10073.0,5,2014,15859,0,0,15859.0,15109.0,1.40537387485181,1,70.52464,12158.525395588942
15,13,6,14.7,65.0,24176.0,5,2014,41684,0,0,41684.0,20223.0,3.4776728784639874,1,58.371449999999996,25786.754276640448
13,4,11,21.4,38.0,18863.0,5,2014,19694,0,0,19694.0,36894.0,9.331412570431336,1,66.25067999999999,14366.801704902817
18,21,10,21.4,90.0,15305.0,7,2014,20248,0,0,20248.0,26827.0,1.312921510709607,1,69.8314,12246.045088894576
19,2,23,24.6,77.0,11373.0,7,2014,21000,0,0,21000.0,15859.0,3.1533555791683168,1,73.96758,12404.703066029135
19,29,8,26.8,87.0,8840.0,7,2014,37496,0,0,37496.0,15491.0,1.0127307148704543,1,78.64984,12014.768221973636
19,23,0,28.6,64.0,12052.0,7,2014,15859,0,0,15859.0,17892.0,3.2318257745627377,1,78.43496,11975.3121283603
19,6,19,27.8,48.0,16261.0,7,2014,20223,0,0,20223.0,72081.0,2.6927804110563915,1,75.16456,14647.882774361076
19,0,28,27.9,50.0,13431.0,7,2014,17892,0,0,17892.0,24130.0,5.149371403831328,1,75.5595,11450.964944979563
19,17,10,29.3,76.0,11963.0,8,2014,15109,0,0,15109.0,26827.0,0.4188806361435172,1,81.21032,13129.864560859354
19,13,0,30.4,68.0,30078.0,8,2014,41684,0,0,41684.0,17892.0,4.8193254802555066,1,81.66528,30764.393183298318
18,2,19,25.3,94.0,15363.0,8,2014,21000,1,0,21000.0,72081.0,4.125667771855231,1,76.89518,15108.211868383098
19,19,17,24.4,81.0,24544.0,8,2014,72081,0,0,72081.0,15109.0,0.501006659046562,1,74.04736,21562.952083176056
18,23,4,25.3,70.0,8523.0,8,2014,15859,0,0,15859.0,19694.0,3.54124987101686,1,74.3159,10070.967465052128
19,6,29,27.3,63.0,16369.0,8,2014,41255,0,0,20223.0,37496.0,3.800931646113362,2,76.43101,17420.211752905005
19,0,1,26.8,78.0,16211.0,8,2014,47853,0,0,17892.0,48999.0,4.146696072124529,2,77.54896,21699.027902707312
19,25,13,26.3,69.0,11303.0,8,2014,28425,0,0,28425.0,41684.0,5.054014357984853,1,75.70152999999999,14008.931705104009
19,12,19,26.8,86.0,12034.0,8,2014,17924,0,0,17924.0,72081.0,5.164720156782556,1,78.52752,10466.561123067508
19,10,0,25.9,77.0,18124.0,8,2014,26827,0,0,26827.0,17892.0,4.244696526304328,1,76.01156999999999,17421.781002294156
18,23,2,24.8,74.0,12191.0,8,2014,15859,0,0,15859.0,21000.0,3.1533555791683168,1,73.97448,12493.752653836123
19,19,10,26.4,78.0,14014.0,8,2014,15440,0,0,72081.0,26827.0,0.0875658301222585,0,76.91608,15118.537335338624
19,29,1,22.2,93.0,19839.0,8,2014,37496,0,0,37496.0,48999.0,1.1606281100632567,1,71.42254,17762.12030847046
18,20,8,22.8,75.0,42308.0,8,2014,62010,0,0,62010.0,15491.0,0.08212391779502097,1,70.97200000000001,44389.95815817662
18,2,13,25.3,63.0,12696.0,8,2014,21000,0,0,21000.0,41684.0,4.67062891197576,1,73.56361,15038.52705239292
15,21,20,24.9,51.0,19059.0,9,2014,51697,0,0,20248.0,62010.0,1.5360541362107039,2,71.74801,28533.12962034077
19,25,21,18.6,52.0,14850.0,9,2014,35910,0,0,28425.0,20248.0,3.3286620435870446,2,63.50528,13551.98954728741
15,19,11,26.0,37.0,23438.0,9,2014,72081,0,0,72081.0,36894.0,7.290716897826722,1,71.5928,25099.257585434705
19,6,13,23.1,59.0,11652.0,9,2014,20223,0,0,20223.0,41684.0,3.4776728784639874,1,70.06671,11314.055398647633
19,0,20,24.9,47.0,22936.0,9,2014,47853,0,0,17892.0,62010.0,4.389959331559473,2,71.33397,27345.252202317417
15,11,25,25.4,68.0,12433.0,9,2014,36894,0,0,36894.0,28425.0,2.783162550412747,1,74.24928,14207.148982147968
14,20,12,16.4,78.0,23294.0,10,2014,62010,0,0,62010.0,17924.0,5.381804380564674,1,61.09407999999999,35861.221590916146
17,23,8,16.9,89.0,5416.0,10,2014,15859,1,0,15859.0,15491.0,1.0853357915373332,1,62.15259,7813.241311760579
19,13,10,18.6,71.0,17265.0,10,2014,41684,0,0,41684.0,26827.0,2.370507222229872,1,64.28694,23244.92960664871
15,28,19,22.1,62.0,12632.0,10,2014,24130,0,0,24130.0,72081.0,9.33494897197648,1,68.89998,14170.357067716905
14,29,17,18.4,52.0,15577.0,10,2014,37496,0,0,37496.0,15109.0,0.6823420673899562,1,63.24032,17351.582972220687
17,8,1,19.1,42.0,11901.0,10,2014,15491,0,0,15491.0,48999.0,0.27263713715669124,1,63.706779999999995,11827.110350784906
15,19,21,20.3,36.0,19310.0,10,2014,72081,0,0,72081.0,20248.0,1.241177900871988,1,64.82992,28989.394464033467
15,13,23,19.3,37.0,21964.0,10,2014,41684,0,0,41684.0,15859.0,2.310844208898552,1,63.71159,23098.55596015455
19,17,2,13.9,92.0,7474.0,10,2014,15109,1,0,15109.0,21000.0,4.554291714472833,1,57.06312,8864.155148819316
19,6,4,17.0,89.0,5599.0,10,2014,20223,1,0,20223.0,19694.0,5.072244547998545,1,62.32169999999999,11500.498748091115
19,8,19,14.3,91.0,7001.0,10,2014,15491,1,0,15491.0,72081.0,0.40641230065168793,1,57.75287,9051.739357098038
19,10,28,15.4,80.0,10609.0,10,2014,26827,1,0,26827.0,24130.0,9.393858791234184,1,59.5308,13677.660098766364
19,29,20,21.0,83.0,26566.0,10,2014,37496,0,0,37496.0,62010.0,0.933039479010391,1,68.69669999999999,24819.56977458482
19,19,0,21.2,77.0,27384.0,10,2014,72081,0,0,72081.0,17892.0,4.186544425564481,1,68.62176,26213.4489117187
16,17,12,20.9,82.0,9251.0,11,2014,15109,0,0,15109.0,17924.0,5.613501172087615,1,68.46961999999999,10667.407625634902
13,6,1,20.3,85.0,13983.0,11,2014,20223,0,0,20223.0,48999.0,2.64280962298933,1,67.67045,13148.395216103385
17,19,20,17.9,30.0,40571.0,11,2014,72081,0,0,72081.0,62010.0,0.40676443483790414,1,61.8253,33540.9457304891
14,20,2,17.4,45.0,56758.0,11,2014,62010,0,0,62010.0,21000.0,4.3135447863595875,1,61.710699999999996,49147.8377590289
17,1,13,13.8,67.0,42059.0,11,2014,48999,0,0,48999.0,41684.0,2.268334593309588,1,57.05054,26154.070795099797
17,21,6,13.1,85.0,17352.0,11,2014,20248,0,0,20248.0,20223.0,1.5468613455135596,1,55.77965,14547.7683102354
14,25,19,18.5,38.0,15791.0,11,2014,28425,0,0,28425.0,72081.0,4.518347711930557,1,62.8107,16495.47815250454
